id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	268	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	257	0.36	0.43	5.06	19.43
GO:0048583	regulation of response to stimulus	237	0.25	0.32	3.72	7.96
GO:0048523	negative regulation of cellular process	206	0.24	0.37	3.90	23.93
GO:0009966	regulation of signal transduction	166	0.33	0.45	5.35	37.59
GO:0009966	regulation of signal transduction	166	0.33	0.45	5.35	37.59
GO:2000112	regulation of cellular macromolecule biosynthetic process	147	0.36	0.50	5.87	74.82
GO:0030154	cell differentiation	99	0.39	0.39	5.18	16.68
GO:0022607	cellular component assembly	96	0.39	0.39	5.06	14.95
GO:0006464	cellular protein modification process	93	0.34	0.49	5.84	147.03
GO:0043312	neutrophil degranulation	92	1.00	0.90	9.63	132.80
GO:0051240	positive regulation of multicellular organismal process	92	0.35	0.42	4.98	23.60
GO:0071310	cellular response to organic substance	91	0.44	0.47	5.95	41.66
GO:0031401	positive regulation of protein modification process	63	0.51	0.63	7.86	366.05
GO:0045087	innate immune response	62	0.68	0.59	8.16	26.47
GO:2000145	regulation of cell motility	57	0.47	0.52	6.88	34.54
GO:0009725	response to hormone	51	0.53	0.51	7.03	21.86
GO:0043066	negative regulation of apoptotic process	51	0.56	0.63	7.79	81.07
GO:0051248	negative regulation of protein metabolic process	51	0.45	0.55	6.75	129.53
GO:0045892	negative regulation of transcription, DNA-templated	49	0.56	0.69	8.52	1581.26
GO:0001755	neural crest cell migration	1	0.80	0.72	9.09	22.57
GO:0050900	leukocyte migration	46	0.60	0.59	8.02	26.94
GO:0002429	immune response-activating cell surface receptor signaling pathway	42	0.74	0.75	9.28	217.35
GO:0043408	regulation of MAPK cascade	41	0.60	0.70	8.65	157.04
GO:0043065	positive regulation of apoptotic process	39	0.56	0.63	7.81	80.91
GO:0071417	cellular response to organonitrogen compound	39	0.53	0.56	7.37	128.53
GO:0098771	inorganic ion homeostasis	37	0.53	0.59	7.39	14.93
GO:0055080	cation homeostasis	37	0.54	0.59	7.36	14.93
GO:2000147	positive regulation of cell motility	36	0.58	0.61	8.05	115.84
