id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	268	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	257	0.36	0.43	5.06	19.43
GO:0048583	regulation of response to stimulus	237	0.25	0.32	3.72	7.96
GO:0048523	negative regulation of cellular process	206	0.24	0.37	3.90	23.93
GO:0009966	regulation of signal transduction	166	0.33	0.45	5.35	37.59
GO:0006355	regulation of transcription, DNA-templated	129	0.40	0.60	6.84	245.35
GO:0032268	regulation of cellular protein metabolic process	114	0.37	0.51	6.13	70.76
GO:0000902	cell morphogenesis	12	0.63	0.56	7.92	43.26
GO:0030154	cell differentiation	99	0.39	0.39	5.18	16.68
GO:0022607	cellular component assembly	96	0.39	0.39	5.06	14.95
GO:0009967	positive regulation of signal transduction	95	0.44	0.54	6.71	140.23
GO:0006464	cellular protein modification process	93	0.34	0.49	5.84	147.03
GO:0043312	neutrophil degranulation	92	1.00	0.90	9.63	132.80
GO:0051240	positive regulation of multicellular organismal process	92	0.35	0.42	4.98	23.60
GO:0071310	cellular response to organic substance	91	0.44	0.47	5.95	41.66
GO:0006955	immune response	81	0.54	0.40	6.57	12.45
GO:0045893	positive regulation of transcription, DNA-templated	67	0.52	0.67	8.14	1208.12
GO:0031401	positive regulation of protein modification process	63	0.51	0.63	7.86	366.05
GO:0009968	negative regulation of signal transduction	61	0.44	0.54	6.68	140.65
GO:0016477	cell migration	59	0.47	0.48	6.31	17.13
GO:2000145	regulation of cell motility	57	0.47	0.52	6.88	34.54
GO:0043066	negative regulation of apoptotic process	51	0.56	0.63	7.79	81.07
GO:0045892	negative regulation of transcription, DNA-templated	49	0.56	0.69	8.52	1581.26
GO:0006811	ion transport	46	0.38	0.44	5.19	10.99
GO:0045597	positive regulation of cell differentiation	44	0.45	0.51	6.57	82.53
GO:0032269	negative regulation of cellular protein metabolic process	44	0.47	0.59	7.45	289.39
GO:0002429	immune response-activating cell surface receptor signaling pathway	42	0.74	0.75	9.28	217.35
GO:0043065	positive regulation of apoptotic process	39	0.56	0.63	7.81	80.91
