id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	1934	0.09	0.05	0.84	3.37
GO:0007165	signal transduction	865	0.36	0.43	5.06	19.43
GO:0016043	cellular component organization	701	0.28	0.26	3.74	11.45
GO:0009966	regulation of signal transduction	595	0.33	0.45	5.35	37.59
GO:0010468	regulation of gene expression	588	0.35	0.46	5.09	13.73
GO:0007166	cell surface receptor signaling pathway	586	0.43	0.51	5.91	23.17
GO:0051246	regulation of protein metabolic process	501	0.34	0.46	5.46	41.09
GO:0010033	response to organic substance	453	0.35	0.37	4.75	9.28
GO:0032268	regulation of cellular protein metabolic process	450	0.37	0.51	6.13	70.76
GO:0044267	cellular protein metabolic process	410	0.34	0.46	5.57	80.87
GO:2000026	regulation of multicellular organismal development	407	0.29	0.39	4.73	23.09
GO:0010605	negative regulation of macromolecule metabolic process	392	0.37	0.48	5.54	39.19
GO:1902531	regulation of intracellular signal transduction	385	0.45	0.55	6.77	41.85
GO:0050776	regulation of immune response	352	0.38	0.44	5.64	22.45
GO:0050776	regulation of immune response	352	0.38	0.44	5.64	22.45
GO:0060548	negative regulation of cell death	229	0.54	0.56	7.27	41.94
GO:0010942	positive regulation of cell death	158	0.54	0.56	7.33	41.78
GO:0035556	intracellular signal transduction	325	0.51	0.55	6.92	23.17
GO:0030154	cell differentiation	319	0.39	0.39	5.18	16.68
GO:0030154	cell differentiation	319	0.39	0.39	5.18	16.68
GO:0001932	regulation of protein phosphorylation	305	0.50	0.62	7.64	109.03
GO:0032774	RNA biosynthetic process	261	0.53	0.62	8.04	473.34
GO:0006396	RNA processing	40	0.49	0.60	7.48	115.08
GO:0008284	positive regulation of cell proliferation	267	0.56	0.57	7.27	43.45
GO:0033554	cellular response to stress	260	0.44	0.42	6.05	25.47
GO:0006887	exocytosis	246	0.67	0.66	8.38	37.08
GO:0019221	cytokine-mediated signaling pathway	244	0.60	0.63	7.60	26.50
GO:0051270	regulation of cellular component movement	241	0.43	0.47	6.20	22.49
GO:0065003	protein-containing complex assembly	240	0.45	0.48	6.06	36.47
GO:0051726	regulation of cell cycle	226	0.41	0.45	5.89	12.04
GO:0016310	phosphorylation	219	0.53	0.56	6.88	24.41
GO:0006955	immune response	218	0.54	0.40	6.57	12.45
GO:0002274	myeloid leukocyte activation	216	0.68	0.59	8.67	18.06
GO:0016477	cell migration	211	0.47	0.48	6.31	17.13
