id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	211	0.00	0.00	0.00	0.00
GO:0065008	regulation of biological quality	42	0.28	0.26	3.48	4.47
GO:0032024	positive regulation of insulin secretion	1	0.93	0.88	9.60	1037.38
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	1	0.89	0.91	9.59	905.07
GO:0050789	regulation of biological process	174	0.09	0.17	1.80	4.47
GO:0065008	regulation of biological quality	42	0.28	0.26	3.48	4.47
GO:0032024	positive regulation of insulin secretion	1	0.93	0.88	9.60	1037.38
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	1	0.89	0.91	9.59	905.07
GO:0050789	regulation of biological process	174	0.09	0.17	1.80	4.47
GO:0019731	antibacterial humoral response	4	0.89	0.80	9.51	115.73
GO:0051704	multi-organism process	31	0.29	0.15	3.12	3.37
GO:0050896	response to stimulus	84	0.25	0.12	2.65	3.37
GO:0008104	protein localization	37	0.40	0.40	5.07	7.46
GO:0006810	transport	60	0.28	0.34	3.95	7.46
