id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0031323	regulation of cellular metabolic process	2780	0.22	0.36	4.01	22.77
GO:0060255	regulation of macromolecule metabolic process	2775	0.26	0.38	4.09	10.74
GO:0048522	positive regulation of cellular process	2263	0.24	0.37	3.90	23.85
GO:0048523	negative regulation of cellular process	2047	0.24	0.37	3.90	23.93
GO:0019538	protein metabolic process	1887	0.31	0.41	4.91	44.77
GO:0006355	regulation of transcription, DNA-templated	1660	0.40	0.60	6.84	245.35
GO:0009893	positive regulation of metabolic process	1526	0.32	0.41	4.71	22.55
GO:0006464	cellular protein modification process	1434	0.34	0.49	5.84	147.03
GO:0009966	regulation of signal transduction	1349	0.33	0.45	5.35	37.59
GO:0006351	transcription, DNA-templated	1084	0.57	0.68	8.45	581.39
GO:0007166	cell surface receptor signaling pathway	998	0.43	0.51	5.91	23.17
GO:0010033	response to organic substance	894	0.35	0.37	4.75	9.28
GO:0044248	cellular catabolic process	886	0.31	0.36	4.57	26.23
GO:0016192	vesicle-mediated transport	838	0.52	0.51	6.57	10.99
GO:2000026	regulation of multicellular organismal development	781	0.29	0.39	4.73	23.09
GO:0033554	cellular response to stress	781	0.44	0.42	6.05	25.47
GO:0002682	regulation of immune system process	769	0.32	0.36	4.60	7.96
GO:0051049	regulation of transport	766	0.31	0.40	4.67	10.45
GO:0035556	intracellular signal transduction	761	0.51	0.55	6.92	23.17
GO:0015031	protein transport	730	0.48	0.59	6.99	54.46
GO:0045595	regulation of cell differentiation	707	0.34	0.42	5.25	23.33
GO:0043066	negative regulation of apoptotic process	440	0.56	0.63	7.79	81.07
GO:0043065	positive regulation of apoptotic process	325	0.56	0.63	7.81	80.91
GO:0043085	positive regulation of catalytic activity	635	0.48	0.49	6.15	18.32
GO:0030154	cell differentiation	590	0.39	0.39	5.18	16.68
GO:0034613	cellular protein localization	516	0.45	0.48	6.33	26.83
GO:0019752	carboxylic acid metabolic process	443	0.32	0.45	5.31	42.50
GO:0019637	organophosphate metabolic process	429	0.37	0.43	5.66	31.07
GO:0031329	regulation of cellular catabolic process	414	0.43	0.51	6.41	39.60
GO:0030334	regulation of cell migration	364	0.48	0.56	7.11	36.74
GO:0019221	cytokine-mediated signaling pathway	353	0.60	0.63	7.60	26.50
GO:0007010	cytoskeleton organization	331	0.52	0.51	6.76	18.35
GO:0043312	neutrophil degranulation	306	1.00	0.90	9.63	132.80
