id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	1879	0.09	0.05	0.84	3.37
GO:0044093	positive regulation of molecular function	361	0.43	0.41	5.23	6.77
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:1904667	negative regulation of ubiquitin protein ligase activity	2	1.00	0.95	9.63	755.45
GO:0010634	positive regulation of epithelial cell migration	34	0.79	0.77	9.38	242.53
GO:0050789	regulation of biological process	1571	0.09	0.17	1.80	4.47
GO:0044093	positive regulation of molecular function	361	0.43	0.41	5.23	6.77
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:1904667	negative regulation of ubiquitin protein ligase activity	2	1.00	0.95	9.63	755.45
GO:0010634	positive regulation of epithelial cell migration	34	0.79	0.77	9.38	242.53
GO:0050789	regulation of biological process	1571	0.09	0.17	1.80	4.47
GO:0002376	immune system process	612	0.38	0.19	3.93	3.37
GO:0050896	response to stimulus	824	0.25	0.12	2.65	3.37
GO:1901360	organic cyclic compound metabolic process	510	0.24	0.32	3.54	10.22
GO:1901564	organonitrogen compound metabolic process	685	0.23	0.31	3.63	19.40
GO:0006006	glucose metabolic process	13	0.71	0.68	8.57	34.68
GO:0051179	localization	737	0.26	0.13	2.57	3.37
GO:0032502	developmental process	563	0.22	0.11	1.89	3.37
GO:0051701	interaction with host	39	0.38	0.39	5.05	8.50
