id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0031325	positive regulation of cellular metabolic process	225	0.33	0.46	5.39	79.98
GO:1901698	response to nitrogen compound	88	0.44	0.42	5.62	9.28
GO:1901700	response to oxygen-containing compound	159	0.39	0.39	5.14	9.28
GO:0035556	intracellular signal transduction	140	0.51	0.55	6.92	23.17
GO:0007186	G-protein coupled receptor signaling pathway	136	0.55	0.57	7.20	23.17
GO:0006887	exocytosis	135	0.67	0.66	8.38	37.08
GO:0016477	cell migration	118	0.47	0.48	6.31	17.13
GO:0042119	neutrophil activation	113	0.89	0.77	9.49	20.95
GO:0019221	cytokine-mediated signaling pathway	112	0.60	0.63	7.60	26.50
GO:0040012	regulation of locomotion	111	0.43	0.41	5.73	7.96
GO:0051707	response to other organism	92	0.42	0.46	6.41	24.63
GO:0071219	cellular response to molecule of bacterial origin	45	0.80	0.69	9.25	59.35
GO:0008284	positive regulation of cell proliferation	107	0.56	0.57	7.27	43.45
GO:0001934	positive regulation of protein phosphorylation	105	0.58	0.69	8.60	663.11
GO:0051050	positive regulation of transport	102	0.42	0.50	5.84	25.90
GO:0010628	positive regulation of gene expression	100	0.47	0.56	6.67	58.80
GO:0031347	regulation of defense response	88	0.40	0.49	5.73	14.14
GO:0043066	negative regulation of apoptotic process	81	0.56	0.63	7.79	81.07
GO:0051130	positive regulation of cellular component organization	81	0.42	0.50	5.95	43.84
GO:0001818	negative regulation of cytokine production	37	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	59	0.51	0.54	6.97	44.26
GO:0045859	regulation of protein kinase activity	79	0.56	0.68	8.33	159.56
GO:0014070	response to organic cyclic compound	75	0.45	0.47	5.96	13.32
GO:0032880	regulation of protein localization	70	0.43	0.47	5.90	10.45
GO:0006874	cellular calcium ion homeostasis	68	0.63	0.71	8.83	287.08
GO:0051345	positive regulation of hydrolase activity	66	0.57	0.57	7.42	32.99
GO:0010469	regulation of signaling receptor activity	65	0.59	0.62	7.95	48.62
GO:0006468	protein phosphorylation	63	0.57	0.64	8.18	177.76
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	3	0.77	0.80	9.41	305.77
GO:0045785	positive regulation of cell adhesion	62	0.58	0.54	7.23	21.97
GO:0045944	positive regulation of transcription by RNA polymerase II	61	0.55	0.71	8.36	1463.86
GO:0008285	negative regulation of cell proliferation	60	0.56	0.57	7.31	43.61
GO:0009628	response to abiotic stimulus	60	0.46	0.35	5.43	6.14
GO:0043065	positive regulation of apoptotic process	54	0.56	0.63	7.81	80.91
GO:0045892	negative regulation of transcription, DNA-templated	54	0.56	0.69	8.52	1581.26
GO:0071345	cellular response to cytokine stimulus	44	0.67	0.63	8.21	61.60
GO:0000122	negative regulation of transcription by RNA polymerase II	43	0.61	0.74	8.79	1836.95
GO:0045786	negative regulation of cell cycle	42	0.51	0.54	7.10	42.35
GO:0002699	positive regulation of immune effector process	34	0.53	0.56	7.19	39.11
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	9	0.63	0.67	8.58	139.71
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	35	0.70	0.67	8.58	26.98
GO:0045765	regulation of angiogenesis	34	0.70	0.68	8.82	44.94
GO:0050678	regulation of epithelial cell proliferation	30	0.61	0.60	7.63	15.51
GO:0043900	regulation of multi-organism process	28	0.40	0.40	5.32	7.96
GO:0045637	regulation of myeloid cell differentiation	26	0.62	0.63	8.47	67.17
GO:0006816	calcium ion transport	23	0.67	0.71	8.69	35.67
GO:0001666	response to hypoxia	22	0.81	0.70	9.12	21.16
GO:0071363	cellular response to growth factor stimulus	22	0.77	0.67	8.94	60.39
GO:0030036	actin cytoskeleton organization	21	0.63	0.61	8.05	29.61
GO:0051098	regulation of binding	21	0.50	0.45	6.36	6.77
GO:0097305	response to alcohol	21	0.63	0.56	7.84	27.32
GO:0051897	positive regulation of protein kinase B signaling	19	1.00	0.88	9.63	238.42
GO:0048660	regulation of smooth muscle cell proliferation	18	0.83	0.70	9.29	15.51
GO:2000106	regulation of leukocyte apoptotic process	17	0.61	0.66	8.08	19.32
GO:0031331	positive regulation of cellular catabolic process	16	0.54	0.59	7.66	167.85
GO:0008360	regulation of cell shape	15	0.68	0.66	8.69	41.78
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	15	0.89	0.82	9.52	239.11
GO:0001959	regulation of cytokine-mediated signaling pathway	13	0.61	0.63	8.11	55.11
GO:0051781	positive regulation of cell division	13	0.68	0.63	8.44	42.29
GO:0048469	cell maturation	12	0.70	0.55	8.24	25.22
GO:0002920	regulation of humoral immune response	12	0.59	0.59	8.20	25.62
GO:0097191	extrinsic apoptotic signaling pathway	11	0.83	0.74	9.22	51.06
GO:1901224	positive regulation of NIK/NF-kappaB signaling	11	0.93	0.84	9.57	238.82
GO:0031663	lipopolysaccharide-mediated signaling pathway	10	1.00	0.82	9.63	26.50
GO:0043433	negative regulation of DNA binding transcription factor activity	10	0.81	0.84	9.47	278.01
GO:0051851	modification by host of symbiont morphology or physiology	10	0.54	0.56	7.41	24.28
GO:0051262	protein tetramerization	9	0.89	0.77	9.41	42.03
GO:0008064	regulation of actin polymerization or depolymerization	9	0.67	0.73	9.05	119.89
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	9	1.00	0.88	9.63	238.42
GO:0031100	animal organ regeneration	9	0.89	0.70	9.29	28.09
GO:0045429	positive regulation of nitric oxide biosynthetic process	8	1.00	0.88	9.63	658.64
GO:0045661	regulation of myoblast differentiation	7	0.83	0.70	9.34	27.05
GO:0008344	adult locomotory behavior	7	0.84	0.62	9.16	24.58
GO:0007517	muscle organ development	6	0.78	0.64	8.75	27.68
GO:0050850	positive regulation of calcium-mediated signaling	6	0.78	0.76	9.28	239.92
GO:0030857	negative regulation of epithelial cell differentiation	6	0.66	0.65	8.64	143.90
GO:0043491	protein kinase B signaling	6	1.00	0.82	9.63	26.43
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	6	1.00	0.85	9.63	147.29
GO:0000060	protein import into nucleus, translocation	6	1.00	0.90	9.63	93.44
GO:0007259	JAK-STAT cascade	6	0.93	0.82	9.51	26.43
GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	5	0.65	0.67	8.62	189.86
GO:0010744	positive regulation of macrophage derived foam cell differentiation	4	1.00	0.82	9.63	113.86
GO:0043950	positive regulation of cAMP-mediated signaling	4	0.84	0.80	9.52	239.52
GO:1901739	regulation of myoblast fusion	4	0.89	0.82	9.47	64.32
GO:0090312	positive regulation of protein deacetylation	4	0.84	0.82	9.50	445.88
GO:0035584	calcium-mediated signaling using intracellular calcium source	3	1.00	0.88	9.63	30.12
GO:1904659	glucose transmembrane transport	3	0.84	0.82	9.37	37.51
GO:0010560	positive regulation of glycoprotein biosynthetic process	3	0.75	0.75	9.34	731.87
GO:0002467	germinal center formation	3	1.00	0.79	9.63	29.46
GO:0097029	mature conventional dendritic cell differentiation	2	1.00	0.82	9.63	70.63
GO:0002606	positive regulation of dendritic cell antigen processing and presentation	2	0.89	0.77	9.43	55.29
GO:0033622	integrin activation	2	1.00	0.79	9.63	40.42
GO:0036499	PERK-mediated unfolded protein response	2	1.00	0.82	9.63	80.02
GO:0045918	negative regulation of cytolysis	1	0.83	0.70	9.38	41.25
GO:0010835	regulation of protein ADP-ribosylation	1	0.93	0.84	9.55	75.95
GO:0045347	negative regulation of MHC class II biosynthetic process	1	1.00	0.85	9.63	147.30
GO:0045948	positive regulation of translational initiation	1	0.76	0.78	9.39	1253.37
GO:0072610	interleukin-12 secretion	1	1.00	0.92	9.63	137.07
GO:1901509	regulation of endothelial tube morphogenesis	1	0.89	0.77	9.41	45.72
GO:0060552	positive regulation of fructose 1,6-bisphosphate metabolic process	1	1.00	0.88	9.63	179.14
