id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	4323	0.00	0.00	0.00	0.00
GO:0044093	positive regulation of molecular function	499	0.43	0.41	5.23	6.77
GO:0042102	positive regulation of T cell proliferation	41	0.78	0.78	9.42	564.85
GO:0032414	positive regulation of ion transmembrane transporter activity	23	0.65	0.70	8.74	245.33
GO:0050789	regulation of biological process	2928	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	45	0.93	0.91	9.59	279.44
GO:0044093	positive regulation of molecular function	499	0.43	0.41	5.23	6.77
GO:0042102	positive regulation of T cell proliferation	41	0.78	0.78	9.42	564.85
GO:0032414	positive regulation of ion transmembrane transporter activity	23	0.65	0.70	8.74	245.33
GO:0050789	regulation of biological process	2928	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	45	0.93	0.91	9.59	279.44
GO:0044093	positive regulation of molecular function	499	0.43	0.41	5.23	6.77
GO:0042102	positive regulation of T cell proliferation	41	0.78	0.78	9.42	564.85
GO:0032414	positive regulation of ion transmembrane transporter activity	23	0.65	0.70	8.74	245.33
GO:0050789	regulation of biological process	2928	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	45	0.93	0.91	9.59	279.44
GO:0044093	positive regulation of molecular function	499	0.43	0.41	5.23	6.77
GO:0042102	positive regulation of T cell proliferation	41	0.78	0.78	9.42	564.85
GO:0032414	positive regulation of ion transmembrane transporter activity	23	0.65	0.70	8.74	245.33
GO:0050789	regulation of biological process	2928	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	45	0.93	0.91	9.59	279.44
GO:0032507	maintenance of protein location in cell	29	0.68	0.63	8.41	43.86
GO:0051179	localization	1333	0.26	0.13	2.57	3.37
GO:0019048	modulation by virus of host morphology or physiology	19	0.52	0.58	7.27	41.65
