id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	1729	0.09	0.05	0.84	3.37
GO:0050794	regulation of cellular process	1282	0.12	0.26	2.47	7.96
GO:0050896	response to stimulus	536	0.25	0.12	2.65	3.37
GO:0006464	cellular protein modification process	454	0.34	0.49	5.84	147.03
GO:0032501	multicellular organismal process	141	0.33	0.16	3.12	3.37
GO:0045321	leukocyte activation	139	0.52	0.46	6.78	16.27
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	16	0.87	0.88	9.56	734.49
GO:0070588	calcium ion transmembrane transport	15	0.71	0.75	9.08	116.68
GO:0030193	regulation of blood coagulation	11	0.67	0.69	8.94	65.68
GO:0043029	T cell homeostasis	7	1.00	0.85	9.63	22.00
