id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007166	cell surface receptor signaling pathway	213	0.43	0.51	5.91	23.17
GO:0051716	cellular response to stimulus	190	0.35	0.30	4.36	13.53
GO:0010604	positive regulation of macromolecule metabolic process	181	0.37	0.48	5.51	38.99
GO:0010468	regulation of gene expression	173	0.35	0.46	5.09	13.73
GO:0050776	regulation of immune response	126	0.38	0.44	5.64	22.45
GO:0006887	exocytosis	126	0.67	0.66	8.38	37.08
GO:0042127	regulation of cell proliferation	120	0.45	0.48	6.03	12.04
GO:0035556	intracellular signal transduction	112	0.51	0.55	6.92	23.17
GO:0006955	immune response	90	0.54	0.40	6.57	12.45
GO:0051707	response to other organism	69	0.42	0.46	6.41	24.63
GO:0006955	immune response	90	0.54	0.40	6.57	12.45
GO:0051707	response to other organism	69	0.42	0.46	6.41	24.63
GO:0010941	regulation of cell death	104	0.43	0.47	6.10	12.04
GO:0016477	cell migration	81	0.47	0.48	6.31	17.13
GO:0070373	negative regulation of ERK1 and ERK2 cascade	7	1.00	0.93	9.63	1180.90
GO:0001934	positive regulation of protein phosphorylation	77	0.58	0.69	8.60	663.11
GO:0007186	G-protein coupled receptor signaling pathway	79	0.55	0.57	7.20	23.17
GO:0033993	response to lipid	78	0.53	0.51	6.86	13.32
GO:0006811	ion transport	75	0.38	0.44	5.19	10.99
GO:0010629	negative regulation of gene expression	71	0.47	0.56	6.74	59.05
GO:0030334	regulation of cell migration	68	0.48	0.56	7.11	36.74
GO:0065003	protein-containing complex assembly	68	0.45	0.48	6.06	36.47
GO:0019221	cytokine-mediated signaling pathway	67	0.60	0.63	7.60	26.50
GO:0001818	negative regulation of cytokine production	32	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	46	0.51	0.54	6.97	44.26
GO:0007162	negative regulation of cell adhesion	29	0.57	0.57	7.40	38.27
GO:0045785	positive regulation of cell adhesion	42	0.58	0.54	7.23	21.97
GO:0014070	response to organic cyclic compound	62	0.45	0.47	5.96	13.32
GO:0022603	regulation of anatomical structure morphogenesis	62	0.36	0.43	5.15	11.29
GO:0051248	negative regulation of protein metabolic process	61	0.45	0.55	6.75	129.53
GO:0050801	ion homeostasis	60	0.50	0.54	6.88	13.14
GO:0051223	regulation of protein transport	51	0.49	0.57	7.04	29.14
GO:1903530	regulation of secretion by cell	51	0.44	0.54	6.38	28.69
GO:0002237	response to molecule of bacterial origin	51	0.69	0.59	8.74	31.75
GO:0006897	endocytosis	48	0.63	0.61	8.09	26.36
GO:0043269	regulation of ion transport	48	0.41	0.50	6.00	14.08
GO:0002521	leukocyte differentiation	47	0.58	0.54	7.41	21.07
GO:0042493	response to drug	46	0.47	0.43	5.84	9.28
GO:1903706	regulation of hemopoiesis	43	0.50	0.54	7.23	38.17
GO:0050727	regulation of inflammatory response	41	0.53	0.59	7.40	31.59
GO:0045786	negative regulation of cell cycle	40	0.51	0.54	7.10	42.35
GO:0006820	anion transport	36	0.42	0.50	5.80	12.09
GO:1901652	response to peptide	36	0.62	0.60	8.14	43.80
GO:0010469	regulation of signaling receptor activity	35	0.59	0.62	7.95	48.62
GO:0019932	second-messenger-mediated signaling	34	0.65	0.65	8.32	26.43
GO:0019752	carboxylic acid metabolic process	32	0.32	0.45	5.31	42.50
GO:2001233	regulation of apoptotic signaling pathway	29	0.59	0.64	8.44	61.17
GO:0071345	cellular response to cytokine stimulus	28	0.67	0.63	8.21	61.60
GO:0032956	regulation of actin cytoskeleton organization	26	0.56	0.63	7.72	34.12
GO:0097190	apoptotic signaling pathway	26	0.70	0.64	8.53	23.17
GO:0030100	regulation of endocytosis	25	0.59	0.62	8.15	44.91
GO:0051090	regulation of DNA binding transcription factor activity	23	0.72	0.77	9.22	255.34
GO:0002218	activation of innate immune response	23	0.62	0.69	8.53	265.71
GO:0010975	regulation of neuron projection development	20	0.57	0.66	8.40	84.29
GO:0002821	positive regulation of adaptive immune response	20	0.62	0.63	8.31	108.81
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	18	0.74	0.79	9.35	83.05
GO:0030111	regulation of Wnt signaling pathway	18	0.59	0.62	7.99	41.85
GO:0006644	phospholipid metabolic process	18	0.53	0.56	7.60	99.63
GO:0001666	response to hypoxia	17	0.81	0.70	9.12	21.16
GO:0002687	positive regulation of leukocyte migration	17	0.66	0.71	8.96	238.70
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	17	0.79	0.81	9.45	779.36
GO:2000377	regulation of reactive oxygen species metabolic process	17	0.66	0.62	8.48	26.78
GO:0016055	Wnt signaling pathway	16	0.59	0.65	7.65	28.58
GO:0032675	regulation of interleukin-6 production	16	0.80	0.69	9.04	15.70
GO:0048660	regulation of smooth muscle cell proliferation	15	0.83	0.70	9.29	15.51
GO:0050777	negative regulation of immune response	15	0.52	0.55	7.29	78.83
GO:0002478	antigen processing and presentation of exogenous peptide antigen	15	0.80	0.65	8.94	20.20
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	14	0.79	0.74	9.26	45.07
GO:0051701	interaction with host	14	0.38	0.39	5.05	8.50
GO:0071363	cellular response to growth factor stimulus	14	0.77	0.67	8.94	60.39
GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	13	0.78	0.71	8.87	26.98
GO:0070613	regulation of protein processing	13	0.63	0.66	8.59	108.62
GO:0045732	positive regulation of protein catabolic process	12	0.70	0.70	9.03	231.05
GO:0048167	regulation of synaptic plasticity	12	0.67	0.69	8.57	39.26
GO:0032757	positive regulation of interleukin-8 production	12	0.89	0.77	9.43	65.24
GO:0048872	homeostasis of number of cells	11	0.67	0.58	7.80	10.43
GO:0002718	regulation of cytokine production involved in immune response	11	0.64	0.64	8.53	57.07
GO:1905952	regulation of lipid localization	11	0.51	0.51	6.78	10.45
GO:0007229	integrin-mediated signaling pathway	11	1.00	0.82	9.63	26.50
GO:0034121	regulation of toll-like receptor signaling pathway	10	0.61	0.66	8.32	87.36
GO:0045444	fat cell differentiation	10	0.87	0.68	9.29	21.07
GO:0015850	organic hydroxy compound transport	10	0.54	0.56	6.98	14.73
GO:0001959	regulation of cytokine-mediated signaling pathway	10	0.61	0.63	8.11	55.11
GO:0032653	regulation of interleukin-10 production	10	0.79	0.68	9.04	15.70
GO:0008016	regulation of heart contraction	10	0.57	0.61	7.59	16.15
GO:0097746	regulation of blood vessel diameter	10	0.64	0.64	8.47	38.29
GO:0050663	cytokine secretion	10	0.61	0.70	8.23	133.33
GO:1905477	positive regulation of protein localization to membrane	9	0.73	0.72	8.89	75.58
GO:0030278	regulation of ossification	9	0.74	0.62	8.94	11.79
GO:0035590	purinergic nucleotide receptor signaling pathway	8	0.93	0.82	9.51	27.20
GO:0032092	positive regulation of protein binding	8	0.71	0.64	8.53	32.71
GO:0032479	regulation of type I interferon production	8	0.70	0.64	8.60	15.70
GO:0032722	positive regulation of chemokine production	8	0.71	0.68	8.73	66.68
