id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	317	0.24	0.37	3.90	23.85
GO:0060255	regulation of macromolecule metabolic process	274	0.26	0.38	4.09	10.74
GO:0048523	negative regulation of cellular process	241	0.24	0.37	3.90	23.93
GO:0007166	cell surface receptor signaling pathway	213	0.43	0.51	5.91	23.17
GO:0009966	regulation of signal transduction	196	0.33	0.45	5.35	37.59
GO:0010604	positive regulation of macromolecule metabolic process	181	0.37	0.48	5.51	38.99
GO:0002682	regulation of immune system process	173	0.32	0.36	4.60	7.96
GO:0019538	protein metabolic process	149	0.31	0.41	4.91	44.77
GO:0006355	regulation of transcription, DNA-templated	142	0.40	0.60	6.84	245.35
GO:0042536	negative regulation of tumor necrosis factor biosynthetic process	2	1.00	0.88	9.63	858.49
GO:0051240	positive regulation of multicellular organismal process	118	0.35	0.42	4.98	23.60
GO:0001818	negative regulation of cytokine production	32	0.51	0.55	7.03	44.36
GO:0051128	regulation of cellular component organization	126	0.30	0.40	4.57	12.04
GO:0006887	exocytosis	126	0.67	0.66	8.38	37.08
GO:0070887	cellular response to chemical stimulus	125	0.40	0.40	5.31	25.21
GO:0019220	regulation of phosphate metabolic process	119	0.41	0.53	6.26	28.98
GO:0002274	myeloid leukocyte activation	117	0.68	0.59	8.67	18.06
GO:0030154	cell differentiation	113	0.39	0.39	5.18	16.68
GO:0071310	cellular response to organic substance	113	0.44	0.47	5.95	41.66
GO:0035556	intracellular signal transduction	112	0.51	0.55	6.92	23.17
GO:0006464	cellular protein modification process	101	0.34	0.49	5.84	147.03
GO:0045595	regulation of cell differentiation	98	0.34	0.42	5.25	23.33
GO:0042981	regulation of apoptotic process	95	0.45	0.55	6.60	16.23
GO:0007186	G-protein coupled receptor signaling pathway	79	0.55	0.57	7.20	23.17
GO:0006811	ion transport	75	0.38	0.44	5.19	10.99
GO:0031347	regulation of defense response	71	0.40	0.49	5.73	14.14
GO:0051707	response to other organism	69	0.42	0.46	6.41	24.63
GO:0065003	protein-containing complex assembly	68	0.45	0.48	6.06	36.47
GO:0045087	innate immune response	68	0.68	0.59	8.16	26.47
GO:0030334	regulation of cell migration	68	0.48	0.56	7.11	36.74
GO:0019221	cytokine-mediated signaling pathway	67	0.60	0.63	7.60	26.50
GO:0051249	regulation of lymphocyte activation	67	0.48	0.56	7.10	27.11
GO:0033043	regulation of organelle organization	66	0.36	0.47	5.49	15.89
GO:0010243	response to organonitrogen compound	66	0.45	0.48	6.23	25.43
GO:0050900	leukocyte migration	63	0.60	0.59	8.02	26.94
GO:0014070	response to organic cyclic compound	62	0.45	0.47	5.96	13.32
GO:0051046	regulation of secretion	60	0.42	0.50	5.90	14.08
GO:0050801	ion homeostasis	60	0.50	0.54	6.88	13.14
GO:0015031	protein transport	58	0.48	0.59	6.99	54.46
GO:0051223	regulation of protein transport	51	0.49	0.57	7.04	29.14
GO:0016197	endosomal transport	4	0.71	0.64	8.82	47.19
GO:0006897	endocytosis	48	0.63	0.61	8.09	26.36
GO:0055074	calcium ion homeostasis	41	0.63	0.69	8.47	72.15
GO:0055076	transition metal ion homeostasis	8	0.69	0.72	8.83	36.15
GO:0043269	regulation of ion transport	48	0.41	0.50	6.00	14.08
GO:0032496	response to lipopolysaccharide	46	0.89	0.74	9.45	64.41
GO:1903706	regulation of hemopoiesis	43	0.50	0.54	7.23	38.17
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	41	0.58	0.64	7.56	28.11
GO:0045088	regulation of innate immune response	39	0.47	0.56	6.78	42.47
GO:0030001	metal ion transport	37	0.54	0.59	7.29	15.42
GO:0060326	cell chemotaxis	36	0.64	0.61	8.15	30.29
GO:1901652	response to peptide	36	0.62	0.60	8.14	43.80
GO:0019752	carboxylic acid metabolic process	32	0.32	0.45	5.31	42.50
GO:0002819	regulation of adaptive immune response	30	0.52	0.55	7.28	25.62
GO:0002699	positive regulation of immune effector process	29	0.53	0.56	7.19	39.11
GO:0097190	apoptotic signaling pathway	26	0.70	0.64	8.53	23.17
GO:1904300	positive regulation of transcytosis	1	1.00	0.85	9.63	59.34
GO:0030100	regulation of endocytosis	25	0.59	0.62	8.15	44.91
GO:0071214	cellular response to abiotic stimulus	26	0.59	0.54	7.66	24.78
GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	25	0.70	0.67	8.58	26.98
GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	24	0.71	0.71	8.71	27.67
GO:0045765	regulation of angiogenesis	24	0.70	0.68	8.82	44.94
GO:0051260	protein homooligomerization	21	0.89	0.77	9.41	42.03
GO:0019722	calcium-mediated signaling	21	0.72	0.71	8.71	27.81
GO:0030183	B cell differentiation	20	0.73	0.69	9.02	64.36
GO:0038093	Fc receptor signaling pathway	19	0.84	0.77	9.47	77.78
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	18	0.74	0.79	9.35	83.05
GO:0031668	cellular response to extracellular stimulus	18	0.55	0.52	7.38	45.16
GO:0010721	negative regulation of cell development	18	0.53	0.59	7.53	116.93
GO:0006644	phospholipid metabolic process	18	0.53	0.56	7.60	99.63
GO:0002221	pattern recognition receptor signaling pathway	18	0.65	0.74	8.89	408.27
GO:0001666	response to hypoxia	17	0.81	0.70	9.12	21.16
GO:2000377	regulation of reactive oxygen species metabolic process	17	0.66	0.62	8.48	26.78
GO:0050852	T cell receptor signaling pathway	16	1.00	0.92	9.63	219.43
GO:0016055	Wnt signaling pathway	16	0.59	0.65	7.65	28.58
GO:0030217	T cell differentiation	15	0.66	0.65	8.68	65.05
GO:0002478	antigen processing and presentation of exogenous peptide antigen	15	0.80	0.65	8.94	20.20
GO:0038094	Fc-gamma receptor signaling pathway	13	0.93	0.84	9.55	78.48
GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	13	0.78	0.71	8.87	26.98
GO:0030260	entry into host cell	12	0.74	0.69	8.68	26.99
GO:0048167	regulation of synaptic plasticity	12	0.67	0.69	8.57	39.26
GO:0007229	integrin-mediated signaling pathway	11	1.00	0.82	9.63	26.50
GO:0070098	chemokine-mediated signaling pathway	11	0.73	0.72	9.00	30.19
GO:0070542	response to fatty acid	11	0.67	0.63	8.58	43.79
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	10	0.89	0.89	9.55	412.65
GO:0015718	monocarboxylic acid transport	10	0.56	0.66	7.76	50.20
GO:0008016	regulation of heart contraction	10	0.57	0.61	7.59	16.15
GO:0014074	response to purine-containing compound	10	0.71	0.65	8.80	47.95
GO:0097746	regulation of blood vessel diameter	10	0.64	0.64	8.47	38.29
GO:0033209	tumor necrosis factor-mediated signaling pathway	9	0.89	0.80	9.51	30.19
GO:0007189	adenylate cyclase-activating G-protein coupled receptor signaling pathway	9	0.78	0.78	9.25	56.87
GO:0043300	regulation of leukocyte degranulation	9	0.68	0.74	8.94	77.23
GO:0030593	neutrophil chemotaxis	9	1.00	0.90	9.63	130.30
GO:0006865	amino acid transport	9	0.52	0.64	7.71	64.92
GO:0006940	regulation of smooth muscle contraction	9	0.65	0.68	8.36	17.35
GO:0035590	purinergic nucleotide receptor signaling pathway	8	0.93	0.82	9.51	27.20
GO:0032092	positive regulation of protein binding	8	0.71	0.64	8.53	32.71
GO:0097191	extrinsic apoptotic signaling pathway	8	0.83	0.74	9.22	51.06
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	8	0.93	0.82	9.56	84.23
GO:0071548	response to dexamethasone	7	0.93	0.84	9.57	124.89
GO:0043542	endothelial cell migration	7	0.80	0.75	9.14	24.97
GO:0051291	protein heterooligomerization	7	0.89	0.77	9.41	42.03
GO:0097028	dendritic cell differentiation	7	0.81	0.70	9.12	22.45
GO:0031100	animal organ regeneration	7	0.89	0.70	9.29	28.09
GO:0044703	multi-organism reproductive process	7	0.69	0.47	7.64	14.23
GO:0002430	complement receptor mediated signaling pathway	7	0.93	0.86	9.58	218.74
GO:0031663	lipopolysaccharide-mediated signaling pathway	7	1.00	0.82	9.63	26.50
GO:0007219	Notch signaling pathway	7	0.78	0.71	8.87	26.50
GO:0007416	synapse assembly	7	0.84	0.67	9.12	35.85
GO:0060333	interferon-gamma-mediated signaling pathway	7	1.00	0.85	9.63	30.19
