id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048523	negative regulation of cellular process	328	0.24	0.37	3.90	23.93
GO:0048869	cellular developmental process	218	0.32	0.29	4.16	13.85
GO:0016070	RNA metabolic process	126	0.39	0.52	6.45	112.25
GO:0006259	DNA metabolic process	61	0.45	0.55	7.12	145.26
GO:0006464	cellular protein modification process	147	0.34	0.49	5.84	147.03
GO:0006357	regulation of transcription by RNA polymerase II	139	0.44	0.63	7.11	248.57
GO:0065003	protein-containing complex assembly	114	0.45	0.48	6.06	36.47
GO:0016310	phosphorylation	88	0.53	0.56	6.88	24.41
GO:0043434	response to peptide hormone	38	0.67	0.66	8.71	71.33
GO:0007264	small GTPase mediated signal transduction	27	0.74	0.69	8.74	26.43
GO:0042102	positive regulation of T cell proliferation	26	0.78	0.78	9.42	564.85
GO:0050852	T cell receptor signaling pathway	20	1.00	0.92	9.63	219.43
GO:1901605	alpha-amino acid metabolic process	14	0.44	0.57	6.86	80.64
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	11	1.00	0.82	9.63	32.65
GO:1901606	alpha-amino acid catabolic process	10	0.52	0.64	7.92	380.53
GO:0009749	response to glucose	9	0.89	0.80	9.41	32.96
GO:0009062	fatty acid catabolic process	5	0.68	0.71	8.98	428.64
GO:0033077	T cell differentiation in thymus	4	0.87	0.78	9.42	66.99
GO:0009437	carnitine metabolic process	4	0.87	0.72	9.37	68.67
GO:0048478	replication fork protection	3	1.00	0.92	9.63	1135.31
GO:1902018	negative regulation of cilium assembly	2	0.89	0.84	9.53	314.07
GO:0006210	thymine catabolic process	2	1.00	0.90	9.63	1047.62
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	2	1.00	0.82	9.63	80.91
GO:0015936	coenzyme A metabolic process	1	0.89	0.86	9.57	1025.62
GO:0071340	skeletal muscle acetylcholine-gated channel clustering	1	1.00	0.85	9.63	44.50
GO:0006768	biotin metabolic process	1	0.89	0.80	9.54	225.22
GO:0036292	DNA rewinding	1	1.00	0.85	9.63	23.73
