"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0045944~positive regulation of transcription from RNA polymerase II promoter"	14	14.8936170212766	0.00111939111091604	"7528, 6018, 5926, 23054, 2033, 1385, 2313, 6879, 4802, 25836, 6670, 59343, 55023, 23064"	85	981	16792	2.81930802902201	0.480667313534822	0.480667313534822	1.63493728806448
"GOTERM_BP_DIRECT"	"GO:0016925~protein sumoylation"	5	5.31914893617021	0.00281328609212937	"6670, 59343, 26054, 9972, 10735"	85	117	16792	8.44243338360985	0.807583258248084	0.561346672471397	4.0616587559731
"GOTERM_BP_DIRECT"	"GO:0045444~fat cell differentiation"	4	4.25531914893617	0.00583800000786347	"25836, 59343, 114885, 2033"	85	73	16792	10.8248186946011	0.967458465834769	0.680738898317864	8.25671172984154
"GOTERM_BP_DIRECT"	"GO:0006357~regulation of transcription from RNA polymerase II promoter"	8	8.51063829787234	0.00655206600856779	"7750, 7528, 5926, 4802, 9208, 1105, 1385, 2313"	85	441	16792	3.58372682406296	0.978625798764945	0.617639981917381	9.22180185035208
"GOTERM_BP_DIRECT"	"GO:0008089~anterograde axonal transport"	3	3.19148936170213	0.0074338409176285	"26258, 6683, 23011"	85	26	16792	22.7945701357466	0.987285874075847	0.582306899407405	10.4005005429953
"GOTERM_BP_DIRECT"	"GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic"	3	3.19148936170213	0.00859042420603873	"255967, 167227, 9337"	85	28	16792	21.1663865546218	0.993572102200863	0.568800587454583	11.9249251046343
"GOTERM_BP_DIRECT"	"GO:0001666~response to hypoxia"	5	5.31914893617021	0.010868122937723	"9777, 2033, 3709, 8678, 1385"	85	172	16792	5.74281805745554	0.998326190740821	0.598776311093684	14.8566011270616
"GOTERM_BP_DIRECT"	"GO:0032258~CVT pathway"	2	2.12765957446809	0.0149330848357153	"8678, 22878"	85	3	16792	131.701960784314	0.999849528667735	0.667201223658839	19.8638940162287
"GOTERM_BP_DIRECT"	"GO:0006351~transcription, DNA-templated"	18	19.1489361702128	0.0156425798303385	"7750, 7528, 6018, 7743, 84124, 55904, 9208, 1105, 84458, 54904, 23469, 6670, 1810, 4664, 51780, 7543, 7091, 9337"	85	1955	16792	1.81890176019257	0.999901281319273	0.641133218016356	20.709208450037
"GOTERM_BP_DIRECT"	"GO:0006355~regulation of transcription, DNA-templated"	15	15.9574468085106	0.0166413101877251	"6018, 2033, 7743, 84124, 9208, 1385, 84458, 54904, 152006, 4802, 6670, 4664, 51780, 7543, 9337"	85	1504	16792	1.97027534418023	0.999945487441599	0.625329364898798	21.8850506467405
"GOTERM_BP_DIRECT"	"GO:0040001~establishment of mitotic spindle localization"	2	2.12765957446809	0.0198616464454799	"3837, 23332"	85	4	16792	98.7764705882353	0.99999199945592	0.655929665791305	25.5667209144907
"GOTERM_BP_DIRECT"	"GO:0006974~cellular response to DNA damage stimulus"	5	5.31914893617021	0.0204470328062808	"7528, 25836, 23054, 65123, 23064"	85	208	16792	4.74886877828054	0.999994359263287	0.634732258704692	26.2183415444064
"GOTERM_BP_DIRECT"	"GO:0042752~regulation of circadian rhythm"	3	3.19148936170213	0.024979513780914	"5500, 26224, 1385"	85	49	16792	12.0950780312125	0.999999625856367	0.679654715685541	31.0866238512669
"GOTERM_BP_DIRECT"	"GO:0030953~astral microtubule organization"	2	2.12765957446809	0.0296457881520819	"3837, 23332"	85	6	16792	65.8509803921569	0.999999977394052	0.715637022995333	35.7845927290231
"GOTERM_BP_DIRECT"	"GO:0016082~synaptic vesicle priming"	2	2.12765957446809	0.0393334118107213	"9342, 8867"	85	8	16792	49.3882352941176	0.999999999936171	0.790909276709007	44.6007773678471
"GOTERM_BP_DIRECT"	"GO:0006903~vesicle targeting"	2	2.12765957446809	0.0393334118107213	"9342, 23332"	85	8	16792	49.3882352941176	0.999999999936171	0.790909276709007	44.6007773678471
"GOTERM_BP_DIRECT"	"GO:0016926~protein desumoylation"	2	2.12765957446809	0.0393334118107213	"59343, 26054"	85	8	16792	49.3882352941176	0.999999999936171	0.790909276709007	44.6007773678471
"GOTERM_BP_DIRECT"	"GO:0006369~termination of RNA polymerase II transcription"	3	3.19148936170213	0.0408179079589501	"51585, 10569, 23064"	85	64	16792	9.26029411764706	0.99999999997417	0.782099827119044	45.8474815102352
"GOTERM_BP_DIRECT"	"GO:0048489~synaptic vesicle transport"	2	2.12765957446809	0.044141323714048	"80208, 8867"	85	9	16792	43.9006535947712	0.999999999996609	0.788499131145046	48.5443566783313
"GOTERM_BP_DIRECT"	"GO:0006888~ER to Golgi vesicle-mediated transport"	4	4.25531914893617	0.0462172292421416	"51164, 6683, 122553, 22878"	85	160	16792	4.93882352941176	0.99999999999905	0.785163596572408	50.1648217258987
"GOTERM_BP_DIRECT"	"GO:0000290~deadenylation-dependent decapping of nuclear-transcribed mRNA"	2	2.12765957446809	0.0489254581845004	"255967, 167227"	85	10	16792	39.5105882352941	0.99999999999982	0.786578746010189	52.2074241355733
"GOTERM_BP_DIRECT"	"GO:0007623~circadian rhythm"	3	3.19148936170213	0.054254493811512	"2033, 23064, 1385"	85	75	16792	7.90211764705882	0.999999999999993	0.80438692669154	56.0008403760506
"GOTERM_BP_DIRECT"	"GO:0010458~exit from mitosis"	2	2.12765957446809	0.0584228589839997	"6683, 23332"	85	12	16792	32.9254901960784	0.999999999999999	0.813060855391855	58.7703600722568
"GOTERM_BP_DIRECT"	"GO:0043923~positive regulation by host of viral transcription"	2	2.12765957446809	0.0678265369403359	"2033, 1105"	85	14	16792	28.2218487394958	1	0.845513525294094	64.4326932757175
"GOTERM_BP_DIRECT"	"GO:0000122~negative regulation of transcription from RNA polymerase II promoter"	8	8.51063829787234	0.0685749803529218	"6879, 7528, 25836, 6670, 1810, 2033, 7743, 7091"	85	720	16792	2.19503267973856	1	0.835833879894256	64.8506908505251
"GOTERM_BP_DIRECT"	"GO:0007420~brain development"	4	4.25531914893617	0.0699079871682826	"25836, 22931, 23054, 8867"	85	190	16792	4.1590092879257	1	0.829069652582871	65.583842402636
"GOTERM_BP_DIRECT"	"GO:0035855~megakaryocyte development"	2	2.12765957446809	0.077137405903504	"2033, 2313"	85	16	16792	24.6941176470588	1	0.847170633271351	69.3179233175477
"GOTERM_BP_DIRECT"	"GO:0044804~nucleophagy"	2	2.12765957446809	0.077137405903504	"8678, 22878"	85	16	16792	24.6941176470588	1	0.847170633271351	69.3179233175477
"GOTERM_BP_DIRECT"	"GO:0006406~mRNA export from nucleus"	3	3.19148936170213	0.0894354369351515	"26019, 10569, 9972"	85	100	16792	5.92658823529412	1	0.878523644430076	74.8155245016859
"GOTERM_BP_DIRECT"	"GO:0051276~chromosome organization"	2	2.12765957446809	0.090931669881287	"7528, 6018"	85	19	16792	20.7950464396285	1	0.873256768028863	75.4177842013333
"GOTERM_BP_DIRECT"	"GO:0048260~positive regulation of receptor-mediated endocytosis"	2	2.12765957446809	0.090931669881287	"8867, 23011"	85	19	16792	20.7950464396285	1	0.873256768028863	75.4177842013333
"GOTERM_BP_DIRECT"	"GO:0043153~entrainment of circadian clock by photoperiod"	2	2.12765957446809	0.0954843283019602	"5500, 26224"	85	20	16792	19.7552941176471	1	0.877140790288597	77.1687713646668
"GOTERM_BP_DIRECT"	"GO:0051568~histone H3-K4 methylation"	2	2.12765957446809	0.0954843283019602	"55904, 7403"	85	20	16792	19.7552941176471	1	0.877140790288597	77.1687713646668
