"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0006334~nucleosome assembly"	4	11.7647058823529	0.000896495139934544	"8968, 8339, 8970, 8357"	28	119	16792	20.1584633853541	0.246120417089788	0.246120417089788	1.20017929887851
"GOTERM_BP_DIRECT"	"GO:0060968~regulation of gene silencing"	2	5.88235294117647	0.0175506667490626	"8968, 8357"	28	11	16792	109.038961038961	0.996218177793483	0.938503478094144	21.209062002696
"GOTERM_BP_DIRECT"	"GO:2000353~positive regulation of endothelial cell apoptotic process"	2	5.88235294117647	0.0222854950323808	"196527, 7057"	28	14	16792	85.6734693877551	0.999174345509196	0.906186332189445	26.1703618728982
"GOTERM_BP_DIRECT"	"GO:0007596~blood coagulation"	3	8.82352941176471	0.0350334293657265	"8968, 196527, 8357"	28	184	16792	9.77795031055901	0.999986775948764	0.939696692785762	38.1274742119747
"GOTERM_BP_DIRECT"	"GO:0002227~innate immune response in mucosa"	2	5.88235294117647	0.0394592440304336	"8339, 8970"	28	25	16792	47.9771428571429	0.9999968920359	0.920841929659494	41.8405176794927
"GOTERM_BP_DIRECT"	"GO:0032200~telomere organization"	2	5.88235294117647	0.042550374378087	"8968, 8357"	28	27	16792	44.4232804232804	0.999998874049998	0.898003206805529	44.3102838562294
"GOTERM_BP_DIRECT"	"GO:2000379~positive regulation of reactive oxygen species metabolic process"	2	5.88235294117647	0.047169115717889	"1026, 7057"	28	30	16792	39.9809523809524	0.999999754537556	0.88631264810689	47.8201900148584
"GOTERM_BP_DIRECT"	"GO:0006335~DNA replication-dependent nucleosome assembly"	2	5.88235294117647	0.0502363487700847	"8968, 8357"	28	32	16792	37.4821428571429	0.999999911101072	0.868594947165339	50.0366742344753
"GOTERM_BP_DIRECT"	"GO:0034605~cellular response to heat"	2	5.88235294117647	0.0578628911070671	"1026, 7057"	28	37	16792	32.4169884169884	0.99999999298634	0.875836526314152	55.1756910779072
"GOTERM_BP_DIRECT"	"GO:0000183~chromatin silencing at rDNA"	2	5.88235294117647	0.0578628911070671	"8968, 8357"	28	37	16792	32.4169884169884	0.99999999298634	0.875836526314152	55.1756910779072
"GOTERM_BP_DIRECT"	"GO:2001237~negative regulation of extrinsic apoptotic signaling pathway"	2	5.88235294117647	0.0593811066798933	"7057, 4000"	28	38	16792	31.5639097744361	0.999999995779977	0.854611023441358	56.1384105072311
"GOTERM_BP_DIRECT"	"GO:0032570~response to progesterone"	2	5.88235294117647	0.0608969661811181	"5021, 7057"	28	39	16792	30.7545787545788	0.999999997460947	0.834572951941133	57.0805086793186
"GOTERM_BP_DIRECT"	"GO:0051290~protein heterotetramerization"	2	5.88235294117647	0.0654304434081633	"8968, 8357"	28	42	16792	28.5578231292517	0.999999999447079	0.830739630740607	59.7874340466166
"GOTERM_BP_DIRECT"	"GO:0019731~antibacterial humoral response"	2	5.88235294117647	0.0684410455222615	"8339, 8970"	28	44	16792	27.2597402597403	0.999999999799895	0.820550203637547	61.496774266468
"GOTERM_BP_DIRECT"	"GO:0098609~cell-cell adhesion"	3	8.82352941176471	0.0699422019732618	"8968, 54874, 8357"	28	271	16792	6.63890353189246	0.999999999879599	0.804352810013119	62.3237248677587
"GOTERM_BP_DIRECT"	"GO:0007166~cell surface receptor signaling pathway"	3	8.82352941176471	0.0712944177164667	"977, 5021, 928"	28	274	16792	6.56621480709072	0.999999999923864	0.788437263197131	63.0545210282293
"GOTERM_BP_DIRECT"	"GO:0045814~negative regulation of gene expression, epigenetic"	2	5.88235294117647	0.0774169220243844	"8968, 8357"	28	50	16792	23.9885714285714	0.999999999990522	0.795334106233358	66.2021111720673
"GOTERM_BP_DIRECT"	"GO:0042493~response to drug"	3	8.82352941176471	0.0852784011635261	"5021, 1026, 7057"	28	304	16792	5.91823308270677	0.99999999999936	0.808262651319027	69.8799384302473
"GOTERM_BP_DIRECT"	"GO:0045815~positive regulation of gene expression, epigenetic"	2	5.88235294117647	0.095119482509162	"8968, 8357"	28	62	16792	19.3456221198157	0.999999999999979	0.826081147802189	73.96164435557
