"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0006534~cysteine metabolic process"	3	4.28571428571429	8.53792146596208e-05	"2730, 1491, 1036"	65	4	16792	193.753846153846	0.0396634427444207	0.0396634427444207	0.121956993648598
"GOTERM_BP_DIRECT"	"GO:0070814~hydrogen sulfide biosynthetic process"	2	2.85714285714286	0.0151597648765047	"4357, 1491"	65	4	16792	129.169230769231	0.999283227696257	0.97322739639589	19.6137011297245
"GOTERM_BP_DIRECT"	"GO:0019346~transsulfuration"	2	2.85714285714286	0.0189142189543249	"4357, 1491"	65	5	16792	103.335384615385	0.999882750978163	0.951055592433369	23.8843421643633
"GOTERM_BP_DIRECT"	"GO:0021930~cerebellar granule cell precursor proliferation"	2	2.85714285714286	0.0226545829245315	"6095, 22809"	65	6	16792	86.1128205128205	0.999980822574096	0.933824447128077	27.9283338939456
"GOTERM_BP_DIRECT"	"GO:0032868~response to insulin"	3	4.28571428571429	0.0269742108141868	"4149, 2887, 5315"	65	67	16792	11.5673938002296	0.9999976506789	0.925150573716559	32.3496401671502
"GOTERM_BP_DIRECT"	"GO:0007015~actin filament organization"	3	4.28571428571429	0.0308081639161017	"1627, 8440, 7171"	65	72	16792	10.7641025641026	0.999999638406855	0.915594639049343	36.061190722997
"GOTERM_BP_DIRECT"	"GO:0001889~liver development"	3	4.28571428571429	0.0323988520544697	"5253, 4357, 5315"	65	74	16792	10.4731808731809	0.99999983401008	0.892492133030533	37.5447659502913
"GOTERM_BP_DIRECT"	"GO:0001525~angiogenesis"	4	5.71428571428571	0.053337005099646	"6095, 1296, 25932, 2251"	65	223	16792	4.63387374956882	0.999999999994793	0.961133314974802	54.3144952307723
"GOTERM_BP_DIRECT"	"GO:0048168~regulation of neuronal synaptic plasticity"	2	2.85714285714286	0.0592946230929466	"1627, 81832"	65	16	16792	32.2923076923077	0.999999999999739	0.960015562614127	58.2561724105799
"GOTERM_BP_DIRECT"	"GO:0003341~cilium movement"	2	2.85714285714286	0.098037927000702	"54768, 221421"	65	27	16792	19.1361823361823	1	0.992485081301285	77.1156230636275
