"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0002576~platelet degranulation"	4	19.047619047619	0.000171042712926236	"2, 2266, 2243, 12"	19	103	16792	34.3219213081247	0.0449718142908861	0.0449718142908861	0.224526711119855
"GOTERM_BP_DIRECT"	"GO:0010951~negative regulation of endopeptidase activity"	4	19.047619047619	0.000275180792427605	"2, 3698, 259, 12"	19	121	16792	29.2161809482384	0.0713597132791304	0.0363401602635557	0.360999915482096
"GOTERM_BP_DIRECT"	"GO:0030198~extracellular matrix organization"	4	19.047619047619	0.00112294150808407	"2266, 1289, 1278, 2243"	19	196	16792	18.0365198711063	0.260840091848344	0.0958382422002035	1.46559271190522
"GOTERM_BP_DIRECT"	"GO:0072378~blood coagulation, fibrin clot formation"	2	9.52380952380952	0.00428124852066996	"2266, 2243"	19	4	16792	441.894736842105	0.684667667803153	0.250637207341733	5.48189959040459
"GOTERM_BP_DIRECT"	"GO:0030168~platelet activation"	3	14.2857142857143	0.00662201340093483	"2266, 1278, 2243"	19	115	16792	23.0553775743707	0.832579344798863	0.300541733143438	8.3603770719812
"GOTERM_BP_DIRECT"	"GO:0090277~positive regulation of peptide hormone secretion"	2	9.52380952380952	0.00854518211540657	"2266, 2243"	19	8	16792	220.947368421053	0.900592876998072	0.319382804017213	10.6644877641947
"GOTERM_BP_DIRECT"	"GO:0043589~skin morphogenesis"	2	9.52380952380952	0.00960846778769445	"54206, 1278"	19	9	16792	196.397660818713	0.925516328404437	0.309973343907511	11.9152945810266
"GOTERM_BP_DIRECT"	"GO:0031639~plasminogen activation"	2	9.52380952380952	0.00960846778769445	"2266, 2243"	19	9	16792	196.397660818713	0.925516328404437	0.309973343907511	11.9152945810266
"GOTERM_BP_DIRECT"	"GO:0034116~positive regulation of heterotypic cell-cell adhesion"	2	9.52380952380952	0.0117318090572591	"2266, 2243"	19	11	16792	160.688995215311	0.958185606723629	0.327541132365725	14.3648308859165
"GOTERM_BP_DIRECT"	"GO:0051258~protein polymerization"	2	9.52380952380952	0.0138508504036164	"2266, 2243"	19	13	16792	135.967611336032	0.976527431115643	0.340900199402712	16.7465283482403
"GOTERM_BP_DIRECT"	"GO:0070374~positive regulation of ERK1 and ERK2 cascade"	3	14.2857142857143	0.0148081586495394	"6364, 2266, 2243"	19	175	16792	15.1506766917293	0.981924222217636	0.330563019915357	17.802295994191
"GOTERM_BP_DIRECT"	"GO:0007596~blood coagulation"	3	14.2857142857143	0.0162822689959241	"2266, 1278, 2243"	19	184	16792	14.4096109839817	0.987917290422869	0.330653027562533	19.4038537064486
"GOTERM_BP_DIRECT"	"GO:0043623~cellular protein complex assembly"	2	9.52380952380952	0.01912969534963	"2266, 2243"	19	18	16792	98.1988304093567	0.994459910010227	0.351425700990405	22.4161294497683
"GOTERM_BP_DIRECT"	"GO:0043547~positive regulation of GTPase activity"	4	19.047619047619	0.0212163556615793	"2, 6364, 54206, 6422"	19	565	16792	6.25691662785282	0.996875911936523	0.358367423980285	24.5571739787146
"GOTERM_BP_DIRECT"	"GO:0045921~positive regulation of exocytosis"	2	9.52380952380952	0.0222841802486151	"2266, 2243"	19	21	16792	84.1704260651629	0.997670832245739	0.351450823726861	25.6315875347499
"GOTERM_BP_DIRECT"	"GO:0042730~fibrinolysis"	2	9.52380952380952	0.0222841802486151	"2266, 2243"	19	21	16792	84.1704260651629	0.997670832245739	0.351450823726861	25.6315875347499
"GOTERM_BP_DIRECT"	"GO:0048863~stem cell differentiation"	2	9.52380952380952	0.0285644285909207	"4072, 2"	19	27	16792	65.4658869395711	0.9995885030908	0.405309357130038	31.6697867876379
"GOTERM_BP_DIRECT"	"GO:2000352~negative regulation of endothelial cell apoptotic process"	2	9.52380952380952	0.0296074253280325	"2266, 2243"	19	28	16792	63.1278195488722	0.999691774898144	0.396670931370004	32.6275708304928
"GOTERM_BP_DIRECT"	"GO:0007165~signal transduction"	5	23.8095238095238	0.0318789029701616	"6364, 54922, 2266, 3488, 2243"	19	1161	16792	3.80615621741693	0.999835908885744	0.401094991575108	34.670702499251
"GOTERM_BP_DIRECT"	"GO:1900026~positive regulation of substrate adhesion-dependent cell spreading"	2	9.52380952380952	0.0337688455658028	"2266, 2243"	19	32	16792	55.2368421052632	0.999902993953982	0.401527253726509	36.326859667569
"GOTERM_BP_DIRECT"	"GO:0045907~positive regulation of vasoconstriction"	2	9.52380952380952	0.0337688455658028	"2266, 2243"	19	32	16792	55.2368421052632	0.999902993953982	0.401527253726509	36.326859667569
"GOTERM_BP_DIRECT"	"GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	2	9.52380952380952	0.0348065639890568	"2266, 2243"	19	33	16792	53.5629984051037	0.999927345457838	0.394419719558511	37.2196300841906
"GOTERM_BP_DIRECT"	"GO:0048286~lung alveolus development"	2	9.52380952380952	0.0358432297718423	"54206, 3488"	19	34	16792	51.9876160990712	0.99994558492364	0.38795132491272	38.0999350189969
"GOTERM_BP_DIRECT"	"GO:0050714~positive regulation of protein secretion"	2	9.52380952380952	0.0379134074322147	"2266, 2243"	19	36	16792	49.0994152046784	0.99996947823104	0.390489187410865	39.8238393330375
"GOTERM_BP_DIRECT"	"GO:0001657~ureteric bud development"	2	9.52380952380952	0.0399793865774423	"4072, 6422"	19	38	16792	46.5152354570637	0.999982881324145	0.392789108151998	41.499930595592
"GOTERM_BP_DIRECT"	"GO:0001568~blood vessel development"	2	9.52380952380952	0.0399793865774423	"1289, 1278"	19	38	16792	46.5152354570637	0.999982881324145	0.392789108151998	41.499930595592
"GOTERM_BP_DIRECT"	"GO:0045668~negative regulation of osteoblast differentiation"	2	9.52380952380952	0.0410108042098379	"3488, 6422"	19	39	16792	45.3225371120108	0.999987179966663	0.387227130808513	42.3204604603257
"GOTERM_BP_DIRECT"	"GO:0030199~collagen fibril organization"	2	9.52380952380952	0.0410108042098379	"1289, 1278"	19	39	16792	45.3225371120108	0.999987179966663	0.387227130808513	42.3204604603257
"GOTERM_BP_DIRECT"	"GO:0070527~platelet aggregation"	2	9.52380952380952	0.043070500606521	"2266, 2243"	19	41	16792	43.1116816431322	0.999992810401723	0.389485439652513	43.9272969478928
"GOTERM_BP_DIRECT"	"GO:0051592~response to calcium ion"	2	9.52380952380952	0.0604100158748438	"2266, 2243"	19	58	16792	30.475499092559	0.99999994746801	0.488533782187784	55.90444759632
"GOTERM_BP_DIRECT"	"GO:0030574~collagen catabolic process"	2	9.52380952380952	0.0664586778449483	"1289, 1278"	19	64	16792	27.6184210526316	0.999999990754637	0.509095430317208	59.4922908426843
"GOTERM_BP_DIRECT"	"GO:0071347~cellular response to interleukin-1"	2	9.52380952380952	0.0734689683701574	"6364, 6422"	19	71	16792	24.8954781319496	0.999999998782885	0.532451032126675	63.3122559742179
"GOTERM_BP_DIRECT"	"GO:0043066~negative regulation of apoptotic process"	3	14.2857142857143	0.0842629751567074	"4072, 6422, 7020"	19	455	16792	5.82718334297282	0.99999999994796	0.570734127258199	68.5481597616121
"GOTERM_BP_DIRECT"	"GO:0007565~female pregnancy"	2	9.52380952380952	0.0912678352962255	"3488, 259"	19	89	16792	19.8604376108811	0.999999999993404	0.588417269894862	71.5669197348817
"GOTERM_BP_DIRECT"	"GO:0007160~cell-matrix adhesion"	2	9.52380952380952	0.0922471311674865	"2266, 2243"	19	90	16792	19.6397660818713	0.999999999995065	0.58013492580245	71.9669356925872
"GOTERM_BP_DIRECT"	"GO:0030336~negative regulation of cell migration"	2	9.52380952380952	0.0971286780849581	"3488, 6422"	19	95	16792	18.6060941828255	0.999999999998843	0.587952800226489	73.8844994438071
