id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	981	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	903	0.36	0.43	5.06	19.43
GO:0048523	negative regulation of cellular process	799	0.24	0.37	3.90	23.93
GO:0016043	cellular component organization	719	0.28	0.26	3.74	11.45
GO:0009966	regulation of signal transduction	616	0.33	0.45	5.35	37.59
GO:0051716	cellular response to stimulus	560	0.35	0.30	4.36	13.53
GO:0051246	regulation of protein metabolic process	530	0.34	0.46	5.46	41.09
GO:0010033	response to organic substance	469	0.35	0.37	4.75	9.28
GO:0051128	regulation of cellular component organization	457	0.30	0.40	4.57	12.04
GO:0006464	cellular protein modification process	408	0.34	0.49	5.84	147.03
GO:0009967	positive regulation of signal transduction	354	0.44	0.54	6.71	140.23
GO:0071310	cellular response to organic substance	332	0.44	0.47	5.95	41.66
GO:0030154	cell differentiation	329	0.39	0.39	5.18	16.68
GO:0045321	leukocyte activation	326	0.52	0.46	6.78	16.27
GO:0032270	positive regulation of cellular protein metabolic process	319	0.47	0.59	7.41	288.49
GO:0050778	positive regulation of immune response	262	0.46	0.52	6.76	78.39
GO:0010629	negative regulation of gene expression	244	0.47	0.56	6.74	59.05
GO:2000145	regulation of cell motility	243	0.47	0.52	6.88	34.54
GO:0045055	regulated exocytosis	237	0.69	0.69	8.57	38.47
GO:0009968	negative regulation of signal transduction	234	0.44	0.54	6.68	140.65
GO:1901701	cellular response to oxygen-containing compound	221	0.47	0.48	6.19	42.34
GO:0045944	positive regulation of transcription by RNA polymerase II	216	0.55	0.71	8.36	1463.86
GO:0010243	response to organonitrogen compound	190	0.45	0.48	6.23	25.43
GO:0006508	proteolysis	183	0.55	0.57	7.34	47.86
GO:0045892	negative regulation of transcription, DNA-templated	181	0.56	0.69	8.52	1581.26
GO:0045087	innate immune response	174	0.68	0.59	8.16	26.47
GO:0009725	response to hormone	164	0.53	0.51	7.03	21.86
GO:0001819	positive regulation of cytokine production	155	0.51	0.54	6.97	44.26
GO:0030335	positive regulation of cell migration	155	0.58	0.64	8.22	157.26
GO:0015031	protein transport	150	0.48	0.59	6.99	54.46
GO:0002696	positive regulation of leukocyte activation	149	0.57	0.61	7.92	96.44
GO:0043065	positive regulation of apoptotic process	148	0.56	0.63	7.81	80.91
GO:0098542	defense response to other organism	137	0.66	0.62	8.42	39.21
GO:0050727	regulation of inflammatory response	123	0.53	0.59	7.40	31.59
GO:0010638	positive regulation of organelle organization	118	0.48	0.56	6.86	66.93
GO:0071417	cellular response to organonitrogen compound	108	0.53	0.56	7.37	128.53
GO:0001558	regulation of cell growth	82	0.58	0.58	7.66	26.25
GO:0045637	regulation of myeloid cell differentiation	75	0.62	0.63	8.47	67.17
GO:0045861	negative regulation of proteolysis	74	0.61	0.68	8.71	337.18
GO:0051603	proteolysis involved in cellular protein catabolic process	71	0.65	0.65	8.27	49.65
GO:0001666	response to hypoxia	69	0.81	0.70	9.12	21.16
GO:0006898	receptor-mediated endocytosis	66	0.68	0.66	8.48	28.44
GO:0030336	negative regulation of cell migration	65	0.58	0.64	8.21	158.04
GO:0050671	positive regulation of lymphocyte proliferation	65	0.74	0.75	9.27	262.65
GO:0045766	positive regulation of angiogenesis	54	0.81	0.76	9.30	134.49
