id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	1513	0.00	0.00	0.00	0.00
GO:0065008	regulation of biological quality	361	0.28	0.26	3.48	4.47
GO:0000183	chromatin silencing at rDNA	2	1.00	0.95	9.63	1754.60
GO:0009719	response to endogenous stimulus	172	0.44	0.35	5.03	6.14
GO:0009987	cellular process	1343	0.09	0.05	0.84	3.37
GO:0065008	regulation of biological quality	361	0.28	0.26	3.48	4.47
GO:0000183	chromatin silencing at rDNA	2	1.00	0.95	9.63	1754.60
GO:0042221	response to chemical	354	0.32	0.29	4.12	6.14
GO:0009987	cellular process	1343	0.09	0.05	0.84	3.37
GO:0044093	positive regulation of molecular function	269	0.43	0.41	5.23	6.77
GO:0050774	negative regulation of dendrite morphogenesis	3	0.93	0.90	9.60	974.11
GO:0050789	regulation of biological process	1099	0.09	0.17	1.80	4.47
GO:0044093	positive regulation of molecular function	269	0.43	0.41	5.23	6.77
GO:0050774	negative regulation of dendrite morphogenesis	3	0.93	0.90	9.60	974.11
GO:0050789	regulation of biological process	1099	0.09	0.17	1.80	4.47
GO:0051704	multi-organism process	169	0.29	0.15	3.12	3.37
GO:0008104	protein localization	144	0.40	0.40	5.07	7.46
