id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	979	0.24	0.37	3.90	23.85
GO:0031325	positive regulation of cellular metabolic process	587	0.33	0.46	5.39	79.98
GO:0050794	regulation of cellular process	1581	0.12	0.26	2.47	7.96
GO:0002682	regulation of immune system process	506	0.32	0.36	4.60	7.96
GO:0010628	positive regulation of gene expression	338	0.47	0.56	6.67	58.80
GO:0008284	positive regulation of cell proliferation	279	0.56	0.57	7.27	43.45
GO:0043207	response to external biotic stimulus	265	0.41	0.40	5.91	16.64
GO:0019221	cytokine-mediated signaling pathway	252	0.60	0.63	7.60	26.50
GO:0065003	protein-containing complex assembly	244	0.45	0.48	6.06	36.47
GO:0006351	transcription, DNA-templated	235	0.57	0.68	8.45	581.39
GO:0001934	positive regulation of protein phosphorylation	232	0.58	0.69	8.60	663.11
GO:0001934	positive regulation of protein phosphorylation	232	0.58	0.69	8.60	663.11
GO:0043066	negative regulation of apoptotic process	227	0.56	0.63	7.79	81.07
GO:0031347	regulation of defense response	225	0.40	0.49	5.73	14.14
GO:0045944	positive regulation of transcription by RNA polymerase II	216	0.55	0.71	8.36	1463.86
GO:0001818	negative regulation of cytokine production	83	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	154	0.51	0.54	6.97	44.26
GO:0032880	regulation of protein localization	197	0.43	0.47	5.90	10.45
GO:0051093	negative regulation of developmental process	190	0.37	0.44	5.25	23.19
GO:0045892	negative regulation of transcription, DNA-templated	181	0.56	0.69	8.52	1581.26
GO:0006508	proteolysis	180	0.55	0.57	7.34	47.86
GO:0014070	response to organic cyclic compound	173	0.45	0.47	5.96	13.32
GO:0008285	negative regulation of cell proliferation	171	0.56	0.57	7.31	43.61
GO:0030335	positive regulation of cell migration	155	0.58	0.64	8.22	157.26
GO:0002697	regulation of immune effector process	153	0.44	0.47	6.05	10.80
GO:0045785	positive regulation of cell adhesion	148	0.58	0.54	7.23	21.97
GO:0043065	positive regulation of apoptotic process	147	0.56	0.63	7.81	80.91
GO:0006873	cellular ion homeostasis	142	0.55	0.60	7.73	50.28
GO:0000122	negative regulation of transcription by RNA polymerase II	134	0.61	0.74	8.79	1836.95
GO:0045786	negative regulation of cell cycle	134	0.51	0.54	7.10	42.35
GO:0010469	regulation of signaling receptor activity	129	0.59	0.62	7.95	48.62
GO:0045787	positive regulation of cell cycle	111	0.53	0.55	7.23	42.18
GO:0009894	regulation of catabolic process	104	0.42	0.46	5.75	10.74
GO:0051090	regulation of DNA binding transcription factor activity	102	0.72	0.77	9.22	255.34
GO:0043900	regulation of multi-organism process	91	0.40	0.40	5.32	7.96
GO:0042493	response to drug	149	0.47	0.43	5.84	9.28
GO:0009636	response to toxic substance	84	0.58	0.49	6.94	9.28
GO:0097190	apoptotic signaling pathway	74	0.70	0.64	8.53	23.17
