id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	118	0.00	0.00	0.00	0.00
GO:0009987	cellular process	107	0.09	0.05	0.84	3.37
GO:0051345	positive regulation of hydrolase activity	7	0.57	0.57	7.42	32.99
GO:0048872	homeostasis of number of cells	2	0.67	0.58	7.80	10.43
GO:0042102	positive regulation of T cell proliferation	1	0.78	0.78	9.42	564.85
GO:0050789	regulation of biological process	93	0.09	0.17	1.80	4.47
GO:0051345	positive regulation of hydrolase activity	7	0.57	0.57	7.42	32.99
GO:0048872	homeostasis of number of cells	2	0.67	0.58	7.80	10.43
GO:0042102	positive regulation of T cell proliferation	1	0.78	0.78	9.42	564.85
GO:0050789	regulation of biological process	93	0.09	0.17	1.80	4.47
GO:0008104	protein localization	27	0.40	0.40	5.07	7.46
GO:0006810	transport	39	0.28	0.34	3.95	7.46
GO:0030032	lamellipodium assembly	2	0.89	0.77	9.53	78.22
GO:0001829	trophectodermal cell differentiation	1	1.00	0.75	9.63	21.07
