id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	912	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	856	0.36	0.43	5.06	19.43
GO:0048869	cellular developmental process	461	0.32	0.29	4.16	13.85
GO:2000026	regulation of multicellular organismal development	402	0.29	0.39	4.73	23.09
GO:0006464	cellular protein modification process	374	0.34	0.49	5.84	147.03
GO:0010628	positive regulation of gene expression	319	0.47	0.56	6.67	58.80
GO:0071310	cellular response to organic substance	316	0.44	0.47	5.95	41.66
GO:0006996	organelle organization	277	0.39	0.39	5.17	14.95
GO:0045893	positive regulation of transcription, DNA-templated	258	0.52	0.67	8.14	1208.12
GO:0031401	positive regulation of protein modification process	239	0.51	0.63	7.86	366.05
GO:0065003	protein-containing complex assembly	232	0.45	0.48	6.06	36.47
GO:0010629	negative regulation of gene expression	227	0.47	0.56	6.74	59.05
GO:0006351	transcription, DNA-templated	219	0.57	0.68	8.45	581.39
GO:0043066	negative regulation of apoptotic process	215	0.56	0.63	7.79	81.07
GO:0051726	regulation of cell cycle	196	0.41	0.45	5.89	12.04
GO:0010243	response to organonitrogen compound	181	0.45	0.48	6.23	25.43
GO:1903047	mitotic cell cycle process	146	0.50	0.45	5.87	11.32
GO:0000122	negative regulation of transcription by RNA polymerase II	127	0.61	0.74	8.79	1836.95
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	5	0.68	0.71	8.88	231.14
GO:0006259	DNA metabolic process	125	0.45	0.55	7.12	145.26
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	5	0.68	0.71	8.88	231.14
GO:0006259	DNA metabolic process	125	0.45	0.55	7.12	145.26
GO:0034613	cellular protein localization	110	0.45	0.48	6.33	26.83
GO:1903827	regulation of cellular protein localization	88	0.48	0.53	6.86	25.72
GO:0001933	negative regulation of protein phosphorylation	87	0.61	0.70	8.76	664.69
GO:0071902	positive regulation of protein serine/threonine kinase activity	84	0.68	0.77	9.21	1260.58
GO:0044772	mitotic cell cycle phase transition	64	0.84	0.67	9.04	28.43
GO:0051054	positive regulation of DNA metabolic process	55	0.59	0.65	8.41	301.51
GO:0000226	microtubule cytoskeleton organization	51	0.58	0.58	7.66	30.31
GO:0007088	regulation of mitotic nuclear division	49	0.59	0.64	8.17	54.97
GO:2000377	regulation of reactive oxygen species metabolic process	49	0.66	0.62	8.48	26.78
GO:0046578	regulation of Ras protein signal transduction	41	0.70	0.72	8.71	46.46
GO:0034614	cellular response to reactive oxygen species	35	0.77	0.67	9.20	144.09
GO:0071248	cellular response to metal ion	35	0.70	0.64	8.46	59.28
GO:0071375	cellular response to peptide hormone stimulus	35	0.74	0.72	9.12	386.03
GO:0010389	regulation of G2/M transition of mitotic cell cycle	31	0.74	0.74	8.99	58.93
GO:0050658	RNA transport	30	0.64	0.67	8.39	40.09
GO:0045471	response to ethanol	30	0.93	0.76	9.52	69.73
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	29	0.79	0.83	9.47	340.69
GO:0046718	viral entry into host cell	25	0.77	0.73	8.94	28.37
GO:0001701	in utero embryonic development	25	1.00	0.85	9.63	22.50
GO:0031100	animal organ regeneration	23	0.89	0.70	9.29	28.09
GO:2000573	positive regulation of DNA biosynthetic process	21	0.80	0.77	9.43	748.29
GO:0071456	cellular response to hypoxia	21	1.00	0.82	9.63	103.25
GO:0090329	regulation of DNA-dependent DNA replication	20	0.62	0.69	8.66	151.84
GO:0007052	mitotic spindle organization	19	0.83	0.76	9.28	96.22
GO:0034644	cellular response to UV	17	0.80	0.75	9.22	66.19
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	16	1.00	0.93	9.63	888.12
GO:0071398	cellular response to fatty acid	16	0.74	0.69	9.00	203.00
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	13	0.89	0.86	9.54	264.07
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	12	0.83	0.85	9.50	3778.55
GO:0000070	mitotic sister chromatid segregation	12	1.00	0.82	9.63	56.84
GO:0007098	centrosome cycle	12	1.00	0.75	9.63	37.69
GO:0097711	ciliary basal body-plasma membrane docking	11	1.00	0.79	9.63	21.39
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0043029	T cell homeostasis	11	1.00	0.85	9.63	22.00
GO:0007080	mitotic metaphase plate congression	11	1.00	0.85	9.63	61.63
GO:0010923	negative regulation of phosphatase activity	11	0.79	0.79	9.36	265.75
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	10	0.89	0.89	9.59	2927.12
GO:0001890	placenta development	10	1.00	0.75	9.63	49.87
GO:0045740	positive regulation of DNA replication	9	0.77	0.76	9.43	747.31
GO:0048538	thymus development	9	1.00	0.79	9.63	35.89
GO:0090344	negative regulation of cell aging	9	0.87	0.72	9.34	80.68
GO:0031145	anaphase-promoting complex-dependent catabolic process	8	1.00	0.92	9.63	350.56
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	8	0.89	0.84	9.53	355.96
GO:0046599	regulation of centriole replication	7	0.83	0.83	9.50	89.11
GO:0007094	mitotic spindle assembly checkpoint	7	1.00	0.96	9.63	1801.80
GO:0042246	tissue regeneration	6	0.76	0.63	8.94	42.89
GO:0071392	cellular response to estradiol stimulus	6	1.00	0.82	9.63	338.17
GO:0007077	mitotic nuclear envelope disassembly	6	1.00	0.82	9.63	74.08
GO:0045132	meiotic chromosome segregation	6	0.80	0.65	9.09	42.96
GO:0000076	DNA replication checkpoint	6	0.89	0.82	9.46	54.46
GO:0007095	mitotic G2 DNA damage checkpoint	6	1.00	0.93	9.63	857.76
GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	5	1.00	0.88	9.63	145.47
GO:0033160	positive regulation of protein import into nucleus, translocation	5	1.00	0.92	9.63	970.02
