id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	1865	0.09	0.05	0.84	3.37
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0060045	positive regulation of cardiac muscle cell proliferation	5	1.00	0.92	9.63	720.41
GO:0035563	positive regulation of chromatin binding	3	0.93	0.76	9.49	31.32
GO:0043392	negative regulation of DNA binding	11	0.76	0.67	8.87	32.53
GO:0050789	regulation of biological process	1560	0.09	0.17	1.80	4.47
GO:0044237	cellular metabolic process	1016	0.16	0.21	2.71	13.80
GO:0050896	response to stimulus	819	0.25	0.12	2.65	3.37
GO:0022607	cellular component assembly	343	0.39	0.39	5.06	14.95
GO:0031023	microtubule organizing center organization	16	0.73	0.56	8.47	24.42
GO:0006996	organelle organization	277	0.39	0.39	5.17	14.95
GO:0048856	anatomical structure development	243	0.33	0.29	3.70	6.46
GO:0051641	cellular localization	241	0.37	0.31	4.44	5.67
GO:0030855	epithelial cell differentiation	57	0.55	0.52	6.96	21.07
GO:0007265	Ras protein signal transduction	41	0.76	0.73	8.94	27.53
GO:0000082	G1/S transition of mitotic cell cycle	37	1.00	0.79	9.63	42.75
GO:0050658	RNA transport	30	0.64	0.67	8.39	40.09
GO:0000086	G2/M transition of mitotic cell cycle	27	1.00	0.79	9.63	43.45
GO:0046718	viral entry into host cell	25	0.77	0.73	8.94	28.37
GO:0000281	mitotic cytokinesis	13	0.93	0.76	9.47	28.62
GO:0008543	fibroblast growth factor receptor signaling pathway	12	0.71	0.73	8.57	31.00
GO:0097711	ciliary basal body-plasma membrane docking	11	1.00	0.79	9.63	21.39
GO:0043029	T cell homeostasis	11	1.00	0.85	9.63	22.00
GO:0045190	isotype switching	7	0.83	0.86	9.52	267.40
GO:0042246	tissue regeneration	6	0.76	0.63	8.94	42.89
GO:0007077	mitotic nuclear envelope disassembly	6	1.00	0.82	9.63	74.08
GO:0055015	ventricular cardiac muscle cell development	4	1.00	0.85	9.63	69.56
GO:0071163	DNA replication preinitiation complex assembly	3	0.87	0.78	9.39	77.23
GO:0016321	female meiosis chromosome segregation	2	0.93	0.76	9.52	64.48
GO:0014038	regulation of Schwann cell differentiation	1	0.89	0.84	9.49	65.84
GO:0045143	homologous chromosome segregation	1	1.00	0.79	9.63	44.56
