id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	1553	0.12	0.26	2.47	7.96
GO:0019222	regulation of metabolic process	928	0.21	0.30	3.39	7.96
GO:0043170	macromolecule metabolic process	888	0.25	0.32	3.46	10.22
GO:0016192	vesicle-mediated transport	358	0.52	0.51	6.57	10.99
GO:0010033	response to organic substance	459	0.35	0.37	4.75	9.28
GO:1901700	response to oxygen-containing compound	340	0.39	0.39	5.14	9.28
GO:0019221	cytokine-mediated signaling pathway	248	0.60	0.63	7.60	26.50
GO:0006955	immune response	228	0.54	0.40	6.57	12.45
GO:0043066	negative regulation of apoptotic process	219	0.56	0.63	7.79	81.07
GO:0050900	leukocyte migration	161	0.60	0.59	8.02	26.94
GO:0051223	regulation of protein transport	149	0.49	0.57	7.04	29.14
GO:0051251	positive regulation of lymphocyte activation	131	0.58	0.64	8.19	127.58
GO:0042742	defense response to bacterium	80	0.79	0.72	9.19	69.65
GO:0007268	chemical synaptic transmission	35	0.74	0.72	8.66	23.17
GO:0050853	B cell receptor signaling pathway	33	0.93	0.88	9.58	219.43
GO:0038095	Fc-epsilon receptor signaling pathway	30	0.93	0.84	9.55	78.48
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	29	1.00	0.92	9.63	384.64
GO:0097191	extrinsic apoptotic signaling pathway	24	0.83	0.74	9.22	51.06
GO:0034976	response to endoplasmic reticulum stress	22	0.68	0.59	8.28	29.00
GO:0007565	female pregnancy	17	1.00	0.70	9.63	32.81
GO:0016064	immunoglobulin mediated immune response	12	0.76	0.70	9.04	30.58
GO:0007218	neuropeptide signaling pathway	11	0.93	0.79	9.49	26.98
