id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0031323	regulation of cellular metabolic process	898	0.22	0.36	4.01	22.77
GO:0048518	positive regulation of biological process	830	0.21	0.30	3.05	7.96
GO:0007165	signal transduction	561	0.36	0.43	5.06	19.43
GO:0006355	regulation of transcription, DNA-templated	532	0.40	0.60	6.84	245.35
GO:0006464	cellular protein modification process	481	0.34	0.49	5.84	147.03
GO:0032774	RNA biosynthetic process	381	0.53	0.62	8.04	473.34
GO:0033554	cellular response to stress	276	0.44	0.42	6.05	25.47
GO:0015031	protein transport	258	0.48	0.59	6.99	54.46
GO:0009967	positive regulation of signal transduction	219	0.44	0.54	6.71	140.23
GO:0030154	cell differentiation	186	0.39	0.39	5.18	16.68
GO:0045892	negative regulation of transcription, DNA-templated	176	0.56	0.69	8.52	1581.26
GO:0009968	negative regulation of signal transduction	174	0.44	0.54	6.68	140.65
GO:0045862	positive regulation of proteolysis	55	0.61	0.68	8.73	336.28
GO:0001666	response to hypoxia	44	0.81	0.70	9.12	21.16
GO:0031668	cellular response to extracellular stimulus	38	0.55	0.52	7.38	45.16
GO:0016197	endosomal transport	37	0.71	0.64	8.82	47.19
GO:0000086	G2/M transition of mitotic cell cycle	26	1.00	0.79	9.63	43.45
GO:0016236	macroautophagy	22	0.77	0.67	8.94	39.83
GO:0050868	negative regulation of T cell activation	20	0.64	0.69	8.87	233.20
GO:0050852	T cell receptor signaling pathway	20	1.00	0.92	9.63	219.43
GO:0043524	negative regulation of neuron apoptotic process	18	0.79	0.77	9.25	179.63
GO:0010923	negative regulation of phosphatase activity	16	0.79	0.79	9.36	265.75
GO:0007281	germ cell development	12	0.87	0.68	9.34	71.68
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	10	1.00	0.92	9.63	350.56
GO:0008344	adult locomotory behavior	9	0.84	0.62	9.16	24.58
GO:0001975	response to amphetamine	4	0.93	0.79	9.54	70.50
GO:0021952	central nervous system projection neuron axonogenesis	4	0.73	0.78	8.94	67.09
GO:0042551	neuron maturation	3	0.93	0.72	9.49	39.56
GO:0001672	regulation of chromatin assembly or disassembly	3	0.71	0.73	8.87	23.95
GO:0046600	negative regulation of centriole replication	2	0.93	0.90	9.59	466.47
GO:0071376	cellular response to corticotropin-releasing hormone stimulus	2	1.00	0.88	9.63	462.70
GO:0048846	axon extension involved in axon guidance	1	1.00	0.82	9.63	104.68
GO:0042416	dopamine biosynthetic process	1	0.93	0.84	9.59	507.85
