id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	2231	0.00	0.00	0.00	0.00
GO:0065007	biological regulation	1740	0.08	0.04	0.98	3.37
GO:0000165	MAPK cascade	69	0.74	0.77	9.24	231.45
GO:0006508	proteolysis	180	0.55	0.57	7.34	47.86
GO:0048856	anatomical structure development	261	0.33	0.29	3.70	6.46
GO:0006006	glucose metabolic process	13	0.71	0.68	8.57	34.68
GO:0009987	cellular process	1996	0.09	0.05	0.84	3.37
GO:0065007	biological regulation	1740	0.08	0.04	0.98	3.37
GO:0000165	MAPK cascade	69	0.74	0.77	9.24	231.45
GO:0006508	proteolysis	180	0.55	0.57	7.34	47.86
GO:0048856	anatomical structure development	261	0.33	0.29	3.70	6.46
GO:0006006	glucose metabolic process	13	0.71	0.68	8.57	34.68
GO:0009987	cellular process	1996	0.09	0.05	0.84	3.37
GO:0050896	response to stimulus	883	0.25	0.12	2.65	3.37
GO:0008104	protein localization	221	0.40	0.40	5.07	7.46
