id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0031323	regulation of cellular metabolic process	757	0.22	0.36	4.01	22.77
GO:0048523	negative regulation of cellular process	553	0.24	0.37	3.90	23.93
GO:0007165	signal transduction	458	0.36	0.43	5.06	19.43
GO:0016070	RNA metabolic process	451	0.39	0.52	6.45	112.25
GO:0006355	regulation of transcription, DNA-templated	448	0.40	0.60	6.84	245.35
GO:0006464	cellular protein modification process	410	0.34	0.49	5.84	147.03
GO:0009966	regulation of signal transduction	334	0.33	0.45	5.35	37.59
GO:0051128	regulation of cellular component organization	327	0.30	0.40	4.57	12.04
GO:0006351	transcription, DNA-templated	306	0.57	0.68	8.45	581.39
GO:0006996	organelle organization	296	0.39	0.39	5.17	14.95
GO:0046907	intracellular transport	260	0.46	0.48	6.38	29.65
GO:0015031	protein transport	220	0.48	0.59	6.99	54.46
GO:0045893	positive regulation of transcription, DNA-templated	198	0.52	0.67	8.14	1208.12
GO:2000026	regulation of multicellular organismal development	192	0.29	0.39	4.73	23.09
GO:0009967	positive regulation of signal transduction	180	0.44	0.54	6.71	140.23
GO:1903507	negative regulation of nucleic acid-templated transcription	160	0.55	0.67	8.38	898.55
GO:0031401	positive regulation of protein modification process	158	0.51	0.63	7.86	366.05
GO:0071310	cellular response to organic substance	154	0.44	0.47	5.95	41.66
GO:0030154	cell differentiation	153	0.39	0.39	5.18	16.68
GO:0032269	negative regulation of cellular protein metabolic process	146	0.47	0.59	7.45	289.39
GO:0009968	negative regulation of signal transduction	142	0.44	0.54	6.68	140.65
GO:0034613	cellular protein localization	130	0.45	0.48	6.33	26.83
GO:0034622	cellular protein-containing complex assembly	118	0.48	0.53	6.52	40.42
GO:0048208	COPII vesicle coating	14	1.00	0.82	9.63	62.44
GO:0051603	proteolysis involved in cellular protein catabolic process	100	0.65	0.65	8.27	49.65
GO:0006887	exocytosis	98	0.67	0.66	8.38	37.08
GO:0043065	positive regulation of apoptotic process	90	0.56	0.63	7.81	80.91
GO:0006511	ubiquitin-dependent protein catabolic process	89	0.74	0.74	9.19	156.45
GO:0034220	ion transmembrane transport	82	0.45	0.51	6.18	26.33
GO:0001819	positive regulation of cytokine production	66	0.51	0.54	6.97	44.26
GO:0045087	innate immune response	65	0.68	0.59	8.16	26.47
GO:0030335	positive regulation of cell migration	64	0.58	0.64	8.22	157.26
GO:0001933	negative regulation of protein phosphorylation	62	0.61	0.70	8.76	664.69
GO:0048468	cell development	61	0.51	0.45	6.51	28.42
GO:0043312	neutrophil degranulation	60	1.00	0.90	9.63	132.80
GO:0016477	cell migration	58	0.47	0.48	6.31	17.13
GO:0000226	microtubule cytoskeleton organization	58	0.58	0.58	7.66	30.31
GO:0043547	positive regulation of GTPase activity	56	0.93	0.79	9.52	49.34
GO:0006897	endocytosis	55	0.63	0.61	8.09	26.36
GO:0098542	defense response to other organism	52	0.66	0.62	8.42	39.21
