id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048583	regulation of response to stimulus	311	0.25	0.32	3.72	7.96
GO:0050794	regulation of cellular process	583	0.12	0.26	2.47	7.96
GO:0007165	signal transduction	366	0.36	0.43	5.06	19.43
GO:0048522	positive regulation of cellular process	343	0.24	0.37	3.90	23.85
GO:0044237	cellular metabolic process	324	0.16	0.21	2.71	13.80
GO:0006810	transport	301	0.28	0.34	3.95	7.46
GO:0006810	transport	301	0.28	0.34	3.95	7.46
GO:0031323	regulation of cellular metabolic process	291	0.22	0.36	4.01	22.77
GO:0048523	negative regulation of cellular process	261	0.24	0.37	3.90	23.93
GO:0048584	positive regulation of response to stimulus	207	0.35	0.42	4.95	23.46
GO:0031325	positive regulation of cellular metabolic process	196	0.33	0.46	5.39	79.98
GO:0010468	regulation of gene expression	178	0.35	0.46	5.09	13.73
GO:0048869	cellular developmental process	174	0.32	0.29	4.16	13.85
GO:2000112	regulation of cellular macromolecule biosynthetic process	165	0.36	0.50	5.87	74.82
GO:0019538	protein metabolic process	161	0.31	0.41	4.91	44.77
GO:0032268	regulation of cellular protein metabolic process	153	0.37	0.51	6.13	70.76
GO:0051049	regulation of transport	143	0.31	0.40	4.67	10.45
GO:0051128	regulation of cellular component organization	142	0.30	0.40	4.57	12.04
GO:0070887	cellular response to chemical stimulus	135	0.40	0.40	5.31	25.21
GO:0051240	positive regulation of multicellular organismal process	134	0.35	0.42	4.98	23.60
GO:0010033	response to organic substance	175	0.35	0.37	4.75	9.28
GO:1901700	response to oxygen-containing compound	131	0.39	0.39	5.14	9.28
GO:0050776	regulation of immune response	130	0.38	0.44	5.64	22.45
GO:0051971	positive regulation of transmission of nerve impulse	2	0.93	0.82	9.57	161.99
GO:0009967	positive regulation of signal transduction	126	0.44	0.54	6.71	140.23
GO:0045055	regulated exocytosis	124	0.69	0.69	8.57	38.47
GO:0071310	cellular response to organic substance	121	0.44	0.47	5.95	41.66
GO:0022607	cellular component assembly	118	0.39	0.39	5.06	14.95
GO:0045595	regulation of cell differentiation	110	0.34	0.42	5.25	23.33
GO:0006464	cellular protein modification process	109	0.34	0.49	5.84	147.03
GO:0031328	positive regulation of cellular biosynthetic process	104	0.41	0.53	6.32	170.14
GO:0043207	response to external biotic stimulus	102	0.41	0.40	5.91	16.64
GO:0006996	organelle organization	101	0.39	0.39	5.17	14.95
GO:0006811	ion transport	99	0.38	0.44	5.19	10.99
GO:0006855	drug transmembrane transport	7	0.58	0.58	7.29	29.08
GO:0006955	immune response	91	0.54	0.40	6.57	12.45
GO:0016477	cell migration	87	0.47	0.48	6.31	17.13
GO:2000145	regulation of cell motility	79	0.47	0.52	6.88	34.54
GO:0009890	negative regulation of biosynthetic process	79	0.41	0.49	5.73	39.03
GO:0051970	negative regulation of transmission of nerve impulse	1	0.93	0.82	9.57	162.39
GO:0009968	negative regulation of signal transduction	76	0.44	0.54	6.68	140.65
GO:0050801	ion homeostasis	73	0.50	0.54	6.88	13.14
GO:0002764	immune response-regulating signaling pathway	73	0.59	0.58	7.89	48.80
GO:0051707	response to other organism	71	0.42	0.46	6.41	24.63
GO:0014070	response to organic cyclic compound	68	0.45	0.47	5.96	13.32
GO:0032880	regulation of protein localization	65	0.43	0.47	5.90	10.45
