id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0042438	melanin biosynthetic process	1	0.89	0.77	9.54	304.50
GO:0008292	acetylcholine biosynthetic process	1	1.00	0.82	9.63	234.03
GO:0048511	rhythmic process	8	0.62	0.31	5.94	3.37
GO:0032502	developmental process	206	0.22	0.11	1.89	3.37
GO:0071704	organic substance metabolic process	350	0.15	0.20	2.26	6.41
GO:0009987	cellular process	730	0.09	0.05	0.84	3.37
GO:0035176	social behavior	4	1.00	0.70	9.63	22.58
GO:0065007	biological regulation	645	0.08	0.04	0.98	3.37
GO:0045475	locomotor rhythm	2	1.00	0.75	9.63	28.71
GO:0019226	transmission of nerve impulse	1	1.00	0.75	9.63	26.02
GO:0001662	behavioral fear response	2	1.00	0.79	9.63	37.89
GO:0032501	multicellular organismal process	86	0.33	0.16	3.12	3.37
GO:0035176	social behavior	4	1.00	0.70	9.63	22.58
GO:0065007	biological regulation	645	0.08	0.04	0.98	3.37
GO:0045475	locomotor rhythm	2	1.00	0.75	9.63	28.71
GO:0019226	transmission of nerve impulse	1	1.00	0.75	9.63	26.02
GO:0001662	behavioral fear response	2	1.00	0.79	9.63	37.89
GO:0032501	multicellular organismal process	86	0.33	0.16	3.12	3.37
GO:0050896	response to stimulus	327	0.25	0.12	2.65	3.37
GO:1902358	sulfate transmembrane transport	4	0.89	0.82	9.49	123.30
GO:0006810	transport	301	0.28	0.34	3.95	7.46
GO:0034613	cellular protein localization	46	0.45	0.48	6.33	26.83
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	15	1.00	0.79	9.63	42.20
GO:0046718	viral entry into host cell	10	0.77	0.73	8.94	28.37
GO:0086072	AV node cell-bundle of His cell adhesion involved in cell communication	1	1.00	0.82	9.63	24.26
