id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007165	signal transduction	826	0.36	0.43	5.06	19.43
GO:0048523	negative regulation of cellular process	699	0.24	0.37	3.90	23.93
GO:0006725	cellular aromatic compound metabolic process	450	0.25	0.33	3.98	17.52
GO:0046483	heterocycle metabolic process	451	0.26	0.33	4.04	17.52
GO:0006355	regulation of transcription, DNA-templated	434	0.40	0.60	6.84	245.35
GO:0010647	positive regulation of cell communication	346	0.42	0.50	5.88	43.28
GO:0022607	cellular component assembly	328	0.39	0.39	5.06	14.95
GO:0048789	cytoskeletal matrix organization at active zone	1	1.00	0.82	9.63	21.93
GO:0071310	cellular response to organic substance	306	0.44	0.47	5.95	41.66
GO:0030154	cell differentiation	299	0.39	0.39	5.18	16.68
GO:0015893	drug transport	26	0.50	0.50	6.29	10.99
GO:0071702	organic substance transport	253	0.33	0.41	4.62	10.99
GO:0030335	positive regulation of cell migration	142	0.58	0.64	8.22	157.26
GO:0015031	protein transport	138	0.48	0.59	6.99	54.46
GO:0098660	inorganic ion transmembrane transport	109	0.56	0.60	7.40	27.94
GO:0006897	endocytosis	101	0.63	0.61	8.09	26.36
GO:0006366	transcription by RNA polymerase II	87	0.60	0.72	8.61	583.88
GO:0015711	organic anion transport	78	0.43	0.54	6.27	28.20
GO:0051962	positive regulation of nervous system development	68	0.56	0.60	7.74	86.11
GO:1904062	regulation of cation transmembrane transport	57	0.49	0.59	7.03	34.83
GO:0050679	positive regulation of epithelial cell proliferation	44	0.72	0.68	8.65	65.07
GO:0002009	morphogenesis of an epithelium	43	0.51	0.51	6.34	13.50
GO:0006520	cellular amino acid metabolic process	42	0.41	0.53	6.53	77.81
GO:0072657	protein localization to membrane	41	0.58	0.58	7.59	29.83
GO:0048812	neuron projection morphogenesis	36	0.65	0.68	8.50	63.00
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	33	0.87	0.88	9.56	734.49
GO:0008202	steroid metabolic process	29	0.57	0.53	7.51	35.32
GO:0010977	negative regulation of neuron projection development	28	0.68	0.73	9.14	494.13
GO:0070301	cellular response to hydrogen peroxide	23	1.00	0.82	9.63	361.03
GO:0090183	regulation of kidney development	17	0.54	0.56	7.57	27.38
GO:0071277	cellular response to calcium ion	16	1.00	0.82	9.63	78.50
GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	16	0.74	0.75	9.08	145.55
GO:0071333	cellular response to glucose stimulus	9	1.00	0.88	9.63	272.30
GO:0001755	neural crest cell migration	7	0.80	0.72	9.09	22.57
GO:0048675	axon extension	7	0.89	0.74	9.43	51.99
GO:0098693	regulation of synaptic vesicle cycle	6	0.65	0.62	8.24	27.75
GO:0050908	detection of light stimulus involved in visual perception	3	1.00	0.85	9.63	116.24
GO:1904746	negative regulation of apoptotic process involved in development	2	0.75	0.75	9.20	144.23
GO:0022010	central nervous system myelination	2	1.00	0.79	9.63	21.18
GO:0010841	positive regulation of circadian sleep/wake cycle, wakefulness	1	1.00	0.82	9.63	109.56
GO:0072289	metanephric nephron tubule formation	1	1.00	0.85	9.63	32.06
GO:0098942	retrograde trans-synaptic signaling by trans-synaptic protein complex	1	1.00	0.85	9.63	46.63
GO:1902474	positive regulation of protein localization to synapse	1	0.93	0.79	9.49	25.48
GO:2000302	positive regulation of synaptic vesicle exocytosis	1	0.83	0.85	9.53	1061.77
GO:0072221	metanephric distal convoluted tubule development	1	1.00	0.90	9.63	197.79
GO:0072189	ureter development	1	1.00	0.75	9.63	30.21
GO:0002087	regulation of respiratory gaseous exchange by neurological system process	1	1.00	0.82	9.63	40.36
GO:0039003	pronephric field specification	1	1.00	0.82	9.63	42.10
