id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	6164	0.00	0.00	0.00	0.00
GO:0044093	positive regulation of molecular function	737	0.43	0.41	5.23	6.77
GO:0045429	positive regulation of nitric oxide biosynthetic process	23	1.00	0.88	9.63	658.64
GO:0048878	chemical homeostasis	312	0.48	0.49	6.42	10.43
GO:0051091	positive regulation of DNA binding transcription factor activity	129	0.81	0.84	9.43	277.83
GO:0050789	regulation of biological process	4253	0.09	0.17	1.80	4.47
GO:0008104	protein localization	838	0.40	0.40	5.07	7.46
GO:0006810	transport	1673	0.28	0.34	3.95	7.46
GO:0008355	olfactory learning	1	1.00	0.88	9.63	31.85
GO:0051704	multi-organism process	421	0.29	0.15	3.12	3.37
