id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0044237	cellular metabolic process	3769	0.16	0.21	2.71	13.80
GO:0031323	regulation of cellular metabolic process	2582	0.22	0.36	4.01	22.77
GO:0048522	positive regulation of cellular process	2115	0.24	0.37	3.90	23.85
GO:0090304	nucleic acid metabolic process	1707	0.35	0.46	5.97	111.15
GO:0007165	signal transduction	1625	0.36	0.43	5.06	19.43
GO:0006355	regulation of transcription, DNA-templated	1540	0.40	0.60	6.84	245.35
GO:0006464	cellular protein modification process	1331	0.34	0.49	5.84	147.03
GO:0009966	regulation of signal transduction	1249	0.33	0.45	5.35	37.59
GO:0032774	RNA biosynthetic process	1072	0.53	0.62	8.04	473.34
GO:0048869	cellular developmental process	864	0.32	0.29	4.16	13.85
GO:0065003	protein-containing complex assembly	722	0.45	0.48	6.06	36.47
GO:0033554	cellular response to stress	720	0.44	0.42	6.05	25.47
GO:0015031	protein transport	650	0.48	0.59	6.99	54.46
GO:0001932	regulation of protein phosphorylation	603	0.50	0.62	7.64	109.03
GO:0043085	positive regulation of catalytic activity	593	0.48	0.49	6.15	18.32
GO:0071310	cellular response to organic substance	567	0.44	0.47	5.95	41.66
GO:0006508	proteolysis	546	0.55	0.57	7.34	47.86
GO:0045892	negative regulation of transcription, DNA-templated	515	0.56	0.69	8.52	1581.26
GO:0009968	negative regulation of signal transduction	497	0.44	0.54	6.68	140.65
GO:0050776	regulation of immune response	483	0.38	0.44	5.64	22.45
GO:0045944	positive regulation of transcription by RNA polymerase II	477	0.55	0.71	8.36	1463.86
GO:1902533	positive regulation of intracellular signal transduction	456	0.55	0.63	7.95	189.48
GO:0001934	positive regulation of protein phosphorylation	410	0.58	0.69	8.60	663.11
GO:0019752	carboxylic acid metabolic process	407	0.32	0.45	5.31	42.50
GO:0043066	negative regulation of apoptotic process	407	0.56	0.63	7.79	81.07
GO:0045597	positive regulation of cell differentiation	360	0.45	0.51	6.57	82.53
GO:0010243	response to organonitrogen compound	339	0.45	0.48	6.23	25.43
GO:0008285	negative regulation of cell proliferation	301	0.56	0.57	7.31	43.61
GO:0043065	positive regulation of apoptotic process	299	0.56	0.63	7.81	80.91
GO:0006955	immune response	291	0.54	0.40	6.57	12.45
GO:0043312	neutrophil degranulation	280	1.00	0.90	9.63	132.80
GO:0033674	positive regulation of kinase activity	267	0.61	0.70	8.62	265.90
GO:0006511	ubiquitin-dependent protein catabolic process	263	0.74	0.74	9.19	156.45
GO:0016477	cell migration	245	0.47	0.48	6.31	17.13
GO:0002253	activation of immune response	230	0.59	0.62	8.04	87.88
GO:0048468	cell development	223	0.51	0.45	6.51	28.42
