id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007165	signal transduction	464	0.36	0.43	5.06	19.43
GO:0048522	positive regulation of cellular process	463	0.24	0.37	3.90	23.85
GO:0009966	regulation of signal transduction	290	0.33	0.45	5.35	37.59
GO:0048869	cellular developmental process	223	0.32	0.29	4.16	13.85
GO:0019538	protein metabolic process	216	0.31	0.41	4.91	44.77
GO:2001141	regulation of RNA biosynthetic process	210	0.40	0.55	6.54	148.11
GO:0070887	cellular response to chemical stimulus	188	0.40	0.40	5.31	25.21
GO:0009967	positive regulation of signal transduction	177	0.44	0.54	6.71	140.23
GO:0050776	regulation of immune response	166	0.38	0.44	5.64	22.45
GO:0006464	cellular protein modification process	158	0.34	0.49	5.84	147.03
GO:0032270	positive regulation of cellular protein metabolic process	149	0.47	0.59	7.41	288.49
GO:0006996	organelle organization	136	0.39	0.39	5.17	14.95
GO:0065003	protein-containing complex assembly	131	0.45	0.48	6.06	36.47
GO:0043312	neutrophil degranulation	118	1.00	0.90	9.63	132.80
GO:0035066	positive regulation of histone acetylation	2	0.81	0.84	9.50	1302.92
GO:0001934	positive regulation of protein phosphorylation	116	0.58	0.69	8.60	663.11
GO:0051241	negative regulation of multicellular organismal process	110	0.35	0.42	4.99	23.69
GO:0033554	cellular response to stress	109	0.44	0.42	6.05	25.47
GO:0009968	negative regulation of signal transduction	104	0.44	0.54	6.68	140.65
GO:0051707	response to other organism	99	0.42	0.46	6.41	24.63
GO:0043066	negative regulation of apoptotic process	96	0.56	0.63	7.79	81.07
GO:0045597	positive regulation of cell differentiation	87	0.45	0.51	6.57	82.53
GO:0045944	positive regulation of transcription by RNA polymerase II	85	0.55	0.71	8.36	1463.86
GO:0045087	innate immune response	83	0.68	0.59	8.16	26.47
GO:0030335	positive regulation of cell migration	80	0.58	0.64	8.22	157.26
GO:0008285	negative regulation of cell proliferation	74	0.56	0.57	7.31	43.61
GO:0032496	response to lipopolysaccharide	71	0.89	0.74	9.45	64.41
GO:0032269	negative regulation of cellular protein metabolic process	71	0.47	0.59	7.45	289.39
GO:0001819	positive regulation of cytokine production	68	0.51	0.54	6.97	44.26
GO:0002768	immune response-regulating cell surface receptor signaling pathway	65	0.68	0.66	8.81	76.40
GO:0043065	positive regulation of apoptotic process	62	0.56	0.63	7.81	80.91
GO:0045596	negative regulation of cell differentiation	61	0.44	0.51	6.50	82.79
GO:0034613	cellular protein localization	59	0.45	0.48	6.33	26.83
GO:0051129	negative regulation of cellular component organization	58	0.42	0.50	5.99	44.00
GO:0022409	positive regulation of cell-cell adhesion	57	0.59	0.59	7.66	36.23
GO:0000122	negative regulation of transcription by RNA polymerase II	54	0.61	0.74	8.79	1836.95
GO:0071417	cellular response to organonitrogen compound	54	0.53	0.56	7.37	128.53
GO:1901652	response to peptide	54	0.62	0.60	8.14	43.80
GO:0045786	negative regulation of cell cycle	53	0.51	0.54	7.10	42.35
GO:0007204	positive regulation of cytosolic calcium ion concentration	51	0.68	0.77	9.10	290.30
GO:0030595	leukocyte chemotaxis	51	0.69	0.67	8.77	62.06
GO:0050708	regulation of protein secretion	47	0.54	0.62	7.86	96.15
GO:0071222	cellular response to lipopolysaccharide	45	1.00	0.82	9.63	238.00
GO:0006366	transcription by RNA polymerase II	38	0.60	0.72	8.61	583.88
GO:0043406	positive regulation of MAP kinase activity	37	0.70	0.80	9.37	2605.69
GO:0001933	negative regulation of protein phosphorylation	37	0.61	0.70	8.76	664.69
GO:0045765	regulation of angiogenesis	37	0.70	0.68	8.82	44.94
GO:0043547	positive regulation of GTPase activity	35	0.93	0.79	9.52	49.34
GO:0002758	innate immune response-activating signal transduction	30	0.63	0.71	8.79	406.89
GO:0002690	positive regulation of leukocyte chemotaxis	29	0.75	0.77	9.33	423.36
GO:0050729	positive regulation of inflammatory response	26	0.66	0.68	8.59	125.85
GO:0001666	response to hypoxia	26	0.81	0.70	9.12	21.16
GO:0050715	positive regulation of cytokine secretion	25	0.69	0.74	9.07	549.48
GO:0000302	response to reactive oxygen species	24	0.71	0.60	8.78	25.34
GO:0051928	positive regulation of calcium ion transport	23	0.70	0.73	8.85	69.31
GO:0051384	response to glucocorticoid	19	0.77	0.73	9.22	62.74
GO:0045665	negative regulation of neuron differentiation	19	0.62	0.68	8.73	338.15
GO:0032355	response to estradiol	16	0.93	0.76	9.52	74.25
GO:0042108	positive regulation of cytokine biosynthetic process	16	0.63	0.67	8.76	609.34
GO:0014074	response to purine-containing compound	15	0.71	0.65	8.80	47.95
GO:0050709	negative regulation of protein secretion	15	0.65	0.70	8.75	381.97
GO:0050728	negative regulation of inflammatory response	14	0.67	0.69	8.71	126.18
GO:0071260	cellular response to mechanical stimulus	14	1.00	0.79	9.63	56.12
GO:0001776	leukocyte homeostasis	14	0.75	0.67	8.65	18.82
GO:0043330	response to exogenous dsRNA	13	0.93	0.79	9.49	30.96
GO:0050766	positive regulation of phagocytosis	13	0.77	0.76	9.34	175.33
GO:0045840	positive regulation of mitotic nuclear division	12	0.71	0.73	9.14	276.06
GO:0050869	negative regulation of B cell activation	11	0.76	0.75	9.16	160.50
GO:0045429	positive regulation of nitric oxide biosynthetic process	11	1.00	0.88	9.63	658.64
GO:0070301	cellular response to hydrogen peroxide	10	1.00	0.82	9.63	361.03
GO:0032526	response to retinoic acid	10	0.93	0.76	9.49	43.79
