id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	1116	0.00	0.00	0.00	0.00
GO:0045429	positive regulation of nitric oxide biosynthetic process	11	1.00	0.88	9.63	658.64
GO:0032088	negative regulation of NF-kappaB transcription factor activity	7	0.93	0.91	9.59	279.62
GO:0042592	homeostatic process	148	0.45	0.42	5.70	8.64
GO:0050789	regulation of biological process	814	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	16	0.93	0.91	9.59	279.44
GO:0065009	regulation of molecular function	278	0.33	0.29	4.10	4.47
GO:0035176	social behavior	5	1.00	0.70	9.63	22.58
GO:0043207	response to external biotic stimulus	142	0.41	0.40	5.91	16.64
GO:0050896	response to stimulus	424	0.25	0.12	2.65	3.37
GO:0051179	localization	406	0.26	0.13	2.57	3.37
