id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0043171	peptide catabolic process	2	0.72	0.68	8.97	139.84
GO:0044238	primary metabolic process	269	0.19	0.22	2.60	6.41
GO:0009987	cellular process	518	0.09	0.05	0.84	3.37
GO:0050896	response to stimulus	248	0.25	0.12	2.65	3.37
GO:0043171	peptide catabolic process	2	0.72	0.68	8.97	139.84
GO:0071704	organic substance metabolic process	284	0.15	0.20	2.26	6.41
GO:0009987	cellular process	518	0.09	0.05	0.84	3.37
GO:0050896	response to stimulus	248	0.25	0.12	2.65	3.37
GO:0065008	regulation of biological quality	123	0.28	0.26	3.48	4.47
GO:0016064	immunoglobulin mediated immune response	3	0.76	0.70	9.04	30.58
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	9	1.00	0.79	9.63	42.20
GO:0050789	regulation of biological process	436	0.09	0.17	1.80	4.47
GO:0008104	protein localization	60	0.40	0.40	5.07	7.46
GO:0006810	transport	198	0.28	0.34	3.95	7.46
GO:0035176	social behavior	1	1.00	0.70	9.63	22.58
GO:0032501	multicellular organismal process	52	0.33	0.16	3.12	3.37
GO:0046718	viral entry into host cell	7	0.77	0.73	8.94	28.37
GO:0086072	AV node cell-bundle of His cell adhesion involved in cell communication	1	1.00	0.82	9.63	24.26
