id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	59	0.00	0.00	0.00	0.00
GO:0002376	immune system process	11	0.38	0.19	3.93	3.37
GO:0050896	response to stimulus	31	0.25	0.12	2.65	3.37
GO:0009987	cellular process	58	0.09	0.05	0.84	3.37
GO:0050896	response to stimulus	31	0.25	0.12	2.65	3.37
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	1	1.00	0.92	9.63	990.06
GO:0050789	regulation of biological process	48	0.09	0.17	1.80	4.47
GO:0061436	establishment of skin barrier	2	1.00	0.88	9.63	44.87
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	1	1.00	0.92	9.63	990.06
GO:0050789	regulation of biological process	48	0.09	0.17	1.80	4.47
GO:0061436	establishment of skin barrier	2	1.00	0.88	9.63	44.87
GO:0001545	primary ovarian follicle growth	1	0.89	0.64	9.29	21.72
GO:0032502	developmental process	25	0.22	0.11	1.89	3.37
GO:0001545	primary ovarian follicle growth	1	0.89	0.64	9.29	21.72
GO:0032502	developmental process	25	0.22	0.11	1.89	3.37
GO:0006606	protein import into nucleus	2	0.89	0.84	9.55	277.54
GO:0008306	associative learning	2	0.84	0.77	9.22	22.45
