id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	1121	0.00	0.00	0.00	0.00
GO:0018149	peptide cross-linking	4	0.60	0.65	8.12	151.15
GO:0032502	developmental process	277	0.22	0.11	1.89	3.37
GO:0009987	cellular process	994	0.09	0.05	0.84	3.37
GO:0065008	regulation of biological quality	266	0.28	0.26	3.48	4.47
GO:0043393	regulation of protein binding	18	0.59	0.55	7.49	9.33
GO:0050789	regulation of biological process	818	0.09	0.17	1.80	4.47
GO:0051179	localization	409	0.26	0.13	2.57	3.37
GO:0042221	response to chemical	266	0.32	0.29	4.12	6.14
GO:0006950	response to stress	239	0.39	0.32	4.70	6.14
GO:0086073	bundle of His cell-Purkinje myocyte adhesion involved in cell communication	2	1.00	0.82	9.63	24.26
