id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	1364	0.12	0.26	2.47	7.96
GO:0006355	regulation of transcription, DNA-templated	419	0.40	0.60	6.84	245.35
GO:0050776	regulation of immune response	322	0.38	0.44	5.64	22.45
GO:0050776	regulation of immune response	322	0.38	0.44	5.64	22.45
GO:0009967	positive regulation of signal transduction	319	0.44	0.54	6.71	140.23
GO:0001101	response to acid chemical	74	0.51	0.45	6.31	9.28
GO:0010033	response to organic substance	421	0.35	0.37	4.75	9.28
GO:1901700	response to oxygen-containing compound	309	0.39	0.39	5.14	9.28
GO:0010628	positive regulation of gene expression	297	0.47	0.56	6.67	58.80
GO:0035556	intracellular signal transduction	292	0.51	0.55	6.92	23.17
GO:0008284	positive regulation of cell proliferation	238	0.56	0.57	7.27	43.45
GO:0019221	cytokine-mediated signaling pathway	224	0.60	0.63	7.60	26.50
GO:1902533	positive regulation of intracellular signal transduction	223	0.55	0.63	7.95	189.48
GO:0009968	negative regulation of signal transduction	208	0.44	0.54	6.68	140.65
GO:0006955	immune response	207	0.54	0.40	6.57	12.45
GO:0010629	negative regulation of gene expression	206	0.47	0.56	6.74	59.05
GO:0030334	regulation of cell migration	204	0.48	0.56	7.11	36.74
GO:0043069	negative regulation of programmed cell death	202	0.55	0.60	7.50	59.56
GO:0006351	transcription, DNA-templated	198	0.57	0.68	8.45	581.39
GO:0002764	immune response-regulating signaling pathway	156	0.59	0.58	7.89	48.80
GO:0045088	regulation of innate immune response	111	0.47	0.56	6.78	42.47
GO:0007186	G-protein coupled receptor signaling pathway	193	0.55	0.57	7.20	23.17
GO:0002275	myeloid cell activation involved in immune response	190	0.74	0.66	9.05	59.31
GO:0001817	regulation of cytokine production	187	0.40	0.45	5.78	11.79
GO:0045859	regulation of protein kinase activity	173	0.56	0.68	8.33	159.56
GO:0010243	response to organonitrogen compound	166	0.45	0.48	6.23	25.43
