id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	1589	0.12	0.26	2.47	7.96
GO:0050793	regulation of developmental process	520	0.26	0.33	3.95	7.96
GO:0050794	regulation of cellular process	1589	0.12	0.26	2.47	7.96
GO:0048522	positive regulation of cellular process	983	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	905	0.36	0.43	5.06	19.43
GO:0032879	regulation of localization	554	0.27	0.33	4.05	7.96
GO:0048519	negative regulation of biological process	870	0.21	0.30	3.07	7.96
GO:0009966	regulation of signal transduction	618	0.33	0.45	5.35	37.59
GO:0010468	regulation of gene expression	612	0.35	0.46	5.09	13.73
GO:0031326	regulation of cellular biosynthetic process	609	0.29	0.44	4.86	40.35
GO:0051716	cellular response to stimulus	561	0.35	0.30	4.36	13.53
GO:0010033	response to organic substance	470	0.35	0.37	4.75	9.28
GO:0051128	regulation of cellular component organization	459	0.30	0.40	4.57	12.04
GO:0031324	negative regulation of cellular metabolic process	412	0.34	0.46	5.46	80.35
GO:0006464	cellular protein modification process	409	0.34	0.49	5.84	147.03
GO:0051240	positive regulation of multicellular organismal process	400	0.35	0.42	4.98	23.60
GO:0030154	cell differentiation	331	0.39	0.39	5.18	16.68
GO:0048468	cell development	117	0.51	0.45	6.51	28.42
GO:0022607	cellular component assembly	374	0.39	0.39	5.06	14.95
GO:0060291	long-term synaptic potentiation	10	1.00	0.88	9.63	145.77
GO:0009967	positive regulation of signal transduction	355	0.44	0.54	6.71	140.23
GO:0034654	nucleobase-containing compound biosynthetic process	342	0.40	0.49	6.85	317.02
GO:0034645	cellular macromolecule biosynthetic process	316	0.47	0.53	6.91	102.76
GO:0032940	secretion by cell	294	0.48	0.53	6.33	20.46
GO:0050778	positive regulation of immune response	262	0.46	0.52	6.76	78.39
GO:0001934	positive regulation of protein phosphorylation	233	0.58	0.69	8.60	663.11
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	13	0.93	0.90	9.60	732.69
GO:0030334	regulation of cell migration	230	0.48	0.56	7.11	36.74
GO:0016477	cell migration	223	0.47	0.48	6.31	17.13
GO:0045087	innate immune response	174	0.68	0.59	8.16	26.47
GO:0001819	positive regulation of cytokine production	155	0.51	0.54	6.97	44.26
GO:0015031	protein transport	151	0.48	0.59	6.99	54.46
GO:0007010	cytoskeleton organization	134	0.52	0.51	6.76	18.35
GO:0002429	immune response-activating cell surface receptor signaling pathway	120	0.74	0.75	9.28	217.35
GO:0050870	positive regulation of T cell activation	102	0.63	0.69	8.78	216.07
GO:0045862	positive regulation of proteolysis	72	0.61	0.68	8.73	336.28
GO:0006898	receptor-mediated endocytosis	67	0.68	0.66	8.48	28.44
GO:0030217	T cell differentiation	51	0.66	0.65	8.68	65.05
GO:0046488	phosphatidylinositol metabolic process	45	0.68	0.69	8.80	147.20
GO:0008016	regulation of heart contraction	37	0.57	0.61	7.59	16.15
GO:1903169	regulation of calcium ion transmembrane transport	35	0.63	0.69	8.50	58.21
GO:0042391	regulation of membrane potential	31	0.52	0.46	6.44	8.64
GO:0050770	regulation of axonogenesis	28	0.63	0.71	8.86	152.13
GO:0009152	purine ribonucleotide biosynthetic process	28	0.63	0.73	9.03	3100.80
GO:0006633	fatty acid biosynthetic process	21	0.65	0.70	8.91	359.85
GO:0030148	sphingolipid biosynthetic process	9	0.69	0.70	8.99	238.83
GO:0007409	axonogenesis	21	0.69	0.72	8.67	64.61
GO:1903510	mucopolysaccharide metabolic process	21	0.72	0.68	8.78	53.64
GO:0071277	cellular response to calcium ion	18	1.00	0.82	9.63	78.50
GO:0060401	cytosolic calcium ion transport	16	0.72	0.76	8.99	37.62
GO:0051963	regulation of synapse assembly	15	0.71	0.68	9.03	59.90
GO:0007202	activation of phospholipase C activity	12	1.00	0.90	9.63	83.74
GO:0001890	placenta development	12	1.00	0.75	9.63	49.87
GO:0010828	positive regulation of glucose transmembrane transport	12	0.89	0.80	9.53	65.59
GO:0051893	regulation of focal adhesion assembly	12	0.89	0.80	9.47	59.48
GO:0003091	renal water homeostasis	9	1.00	0.85	9.63	57.14
GO:0032967	positive regulation of collagen biosynthetic process	9	1.00	0.82	9.63	105.22
GO:0010613	positive regulation of cardiac muscle hypertrophy	8	0.89	0.82	9.49	95.58
GO:0046949	fatty-acyl-CoA biosynthetic process	8	0.79	0.74	9.35	404.08
GO:0051496	positive regulation of stress fiber assembly	6	1.00	0.93	9.63	365.07
GO:0032469	endoplasmic reticulum calcium ion homeostasis	6	0.83	0.83	9.53	288.69
GO:0016358	dendrite development	5	0.83	0.74	9.26	32.63
GO:0001766	membrane raft polarization	5	0.93	0.79	9.54	30.90
GO:0007097	nuclear migration	5	0.71	0.65	8.71	66.02
GO:0009584	detection of visible light	5	0.89	0.77	9.45	52.26
GO:2000650	negative regulation of sodium ion transmembrane transporter activity	4	0.83	0.83	9.46	676.30
GO:0060441	epithelial tube branching involved in lung morphogenesis	4	0.93	0.82	9.53	53.50
GO:0009414	response to water deprivation	4	0.84	0.71	9.43	59.74
GO:0045540	regulation of cholesterol biosynthetic process	4	0.89	0.84	9.49	116.99
GO:0046621	negative regulation of organ growth	4	0.81	0.73	9.36	146.93
GO:0090331	negative regulation of platelet aggregation	4	0.93	0.88	9.60	548.67
GO:0007342	fusion of sperm to egg plasma membrane involved in single fertilization	3	1.00	0.82	9.63	41.85
GO:0014047	glutamate secretion	3	0.93	0.88	9.57	161.52
GO:1901725	regulation of histone deacetylase activity	2	0.89	0.86	9.54	193.01
GO:0060452	positive regulation of cardiac muscle contraction	2	0.81	0.80	9.47	171.40
GO:0051612	negative regulation of serotonin uptake	2	0.93	0.84	9.57	189.71
GO:0030913	paranodal junction assembly	2	1.00	0.82	9.63	88.99
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	2	1.00	0.92	9.63	149.51
GO:0086003	cardiac muscle cell contraction	1	1.00	0.79	9.63	20.96
GO:0099551	trans-synaptic signaling by neuropeptide, modulating synaptic transmission	1	0.93	0.84	9.57	96.95
GO:0034059	response to anoxia	1	0.89	0.74	9.34	21.16
