id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048523	negative regulation of cellular process	683	0.24	0.37	3.90	23.93
GO:0019538	protein metabolic process	630	0.31	0.41	4.91	44.77
GO:0007165	signal transduction	593	0.36	0.43	5.06	19.43
GO:0070383	DNA cytosine deamination	4	1.00	0.90	9.63	166.36
GO:0016070	RNA metabolic process	533	0.39	0.52	6.45	112.25
GO:0006464	cellular protein modification process	504	0.34	0.49	5.84	147.03
GO:0034654	nucleobase-containing compound biosynthetic process	471	0.40	0.49	6.85	317.02
GO:0009966	regulation of signal transduction	446	0.33	0.45	5.35	37.59
GO:0032268	regulation of cellular protein metabolic process	427	0.37	0.51	6.13	70.76
GO:0010605	negative regulation of macromolecule metabolic process	419	0.37	0.48	5.54	39.19
GO:0016192	vesicle-mediated transport	291	0.52	0.51	6.57	10.99
GO:2000026	regulation of multicellular organismal development	253	0.29	0.39	4.73	23.09
GO:0030154	cell differentiation	197	0.39	0.39	5.18	16.68
GO:0048468	cell development	76	0.51	0.45	6.51	28.42
GO:0009967	positive regulation of signal transduction	241	0.44	0.54	6.71	140.23
GO:0051240	positive regulation of multicellular organismal process	231	0.35	0.42	4.98	23.60
GO:0071310	cellular response to organic substance	205	0.44	0.47	5.95	41.66
GO:0010033	response to organic substance	297	0.35	0.37	4.75	9.28
GO:1901700	response to oxygen-containing compound	200	0.39	0.39	5.14	9.28
GO:0009057	macromolecule catabolic process	188	0.48	0.49	6.53	35.57
GO:0045944	positive regulation of transcription by RNA polymerase II	184	0.55	0.71	8.36	1463.86
GO:0009968	negative regulation of signal transduction	184	0.44	0.54	6.68	140.65
GO:0006886	intracellular protein transport	174	0.55	0.65	8.12	90.55
GO:0001934	positive regulation of protein phosphorylation	147	0.58	0.69	8.60	663.11
GO:0035307	positive regulation of protein dephosphorylation	13	0.81	0.80	9.46	660.90
GO:0043066	negative regulation of apoptotic process	153	0.56	0.63	7.79	81.07
GO:0051050	positive regulation of transport	153	0.42	0.50	5.84	25.90
GO:0051241	negative regulation of multicellular organismal process	148	0.35	0.42	4.99	23.69
GO:0000122	negative regulation of transcription by RNA polymerase II	138	0.61	0.74	8.79	1836.95
GO:0044255	cellular lipid metabolic process	136	0.38	0.44	5.89	38.02
GO:0034622	cellular protein-containing complex assembly	132	0.48	0.53	6.52	40.42
GO:0007010	cytoskeleton organization	126	0.52	0.51	6.76	18.35
GO:0045597	positive regulation of cell differentiation	125	0.45	0.51	6.57	82.53
GO:0008284	positive regulation of cell proliferation	124	0.56	0.57	7.27	43.45
GO:0043065	positive regulation of apoptotic process	120	0.56	0.63	7.81	80.91
GO:0043312	neutrophil degranulation	89	1.00	0.90	9.63	132.80
GO:0030335	positive regulation of cell migration	85	0.58	0.64	8.22	157.26
GO:0045087	innate immune response	82	0.68	0.59	8.16	26.47
GO:0043547	positive regulation of GTPase activity	77	0.93	0.79	9.52	49.34
GO:0002757	immune response-activating signal transduction	75	0.61	0.66	8.47	138.88
GO:0010975	regulation of neuron projection development	58	0.57	0.66	8.40	84.29
GO:0050769	positive regulation of neurogenesis	53	0.58	0.64	8.42	270.71
GO:0001666	response to hypoxia	48	0.81	0.70	9.12	21.16
GO:0032496	response to lipopolysaccharide	46	0.89	0.74	9.45	64.41
GO:0006874	cellular calcium ion homeostasis	46	0.63	0.71	8.83	287.08
GO:0032102	negative regulation of response to external stimulus	44	0.51	0.55	6.94	42.31
GO:0009615	response to virus	44	0.74	0.66	8.80	27.27
GO:0034599	cellular response to oxidative stress	42	0.72	0.61	8.94	68.67
GO:0010951	negative regulation of endopeptidase activity	39	0.77	0.80	9.45	500.32
GO:0008360	regulation of cell shape	34	0.68	0.66	8.69	41.78
GO:0070507	regulation of microtubule cytoskeleton organization	34	0.61	0.65	8.24	33.71
GO:0010950	positive regulation of endopeptidase activity	33	0.74	0.79	9.42	499.33
GO:0000082	G1/S transition of mitotic cell cycle	32	1.00	0.79	9.63	42.75
GO:0048812	neuron projection morphogenesis	32	0.65	0.68	8.50	63.00
GO:0030336	negative regulation of cell migration	31	0.58	0.64	8.21	158.04
GO:0045732	positive regulation of protein catabolic process	31	0.70	0.70	9.03	231.05
GO:1902807	negative regulation of cell cycle G1/S phase transition	30	0.78	0.76	9.30	106.40
GO:0034329	cell junction assembly	29	0.71	0.61	8.53	35.01
GO:0001701	in utero embryonic development	29	1.00	0.85	9.63	22.50
GO:0042102	positive regulation of T cell proliferation	26	0.78	0.78	9.42	564.85
GO:0008203	cholesterol metabolic process	26	0.80	0.72	9.22	82.65
GO:0009267	cellular response to starvation	25	0.64	0.64	8.46	112.77
GO:0016241	regulation of macroautophagy	24	0.67	0.69	8.61	45.30
GO:0030595	leukocyte chemotaxis	24	0.69	0.67	8.77	62.06
GO:0050729	positive regulation of inflammatory response	23	0.66	0.68	8.59	125.85
GO:0050715	positive regulation of cytokine secretion	22	0.69	0.74	9.07	549.48
GO:0070588	calcium ion transmembrane transport	20	0.71	0.75	9.08	116.68
GO:0046718	viral entry into host cell	20	0.77	0.73	8.94	28.37
GO:0006633	fatty acid biosynthetic process	20	0.65	0.70	8.91	359.85
GO:0032092	positive regulation of protein binding	19	0.71	0.64	8.53	32.71
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	19	0.74	0.77	9.41	597.37
GO:0031397	negative regulation of protein ubiquitination	19	0.75	0.79	9.37	529.46
GO:0015718	monocarboxylic acid transport	17	0.56	0.66	7.76	50.20
GO:0071260	cellular response to mechanical stimulus	17	1.00	0.79	9.63	56.12
GO:0042108	positive regulation of cytokine biosynthetic process	16	0.63	0.67	8.76	609.34
GO:0001676	long-chain fatty acid metabolic process	15	0.68	0.72	8.87	93.73
GO:0030183	B cell differentiation	15	0.73	0.69	9.02	64.36
GO:0071277	cellular response to calcium ion	14	1.00	0.82	9.63	78.50
GO:0006749	glutathione metabolic process	13	0.84	0.74	9.36	147.29
GO:0006814	sodium ion transport	13	0.81	0.76	9.31	34.17
GO:0032869	cellular response to insulin stimulus	12	1.00	0.88	9.63	462.70
GO:0048562	embryonic organ morphogenesis	12	0.76	0.63	8.67	29.31
GO:1901016	regulation of potassium ion transmembrane transporter activity	12	0.67	0.73	9.00	134.63
GO:0010922	positive regulation of phosphatase activity	11	0.76	0.78	9.27	265.28
GO:0031623	receptor internalization	11	0.72	0.71	9.20	64.85
GO:0071333	cellular response to glucose stimulus	9	1.00	0.88	9.63	272.30
GO:0043029	T cell homeostasis	8	1.00	0.85	9.63	22.00
GO:0051017	actin filament bundle assembly	8	0.79	0.72	9.14	39.79
GO:0016064	immunoglobulin mediated immune response	8	0.76	0.70	9.04	30.58
GO:0001942	hair follicle development	8	1.00	0.75	9.63	22.36
GO:0006309	apoptotic DNA fragmentation	7	1.00	0.90	9.63	682.12
GO:0000422	autophagy of mitochondrion	7	0.87	0.76	9.45	99.53
GO:0030509	BMP signaling pathway	7	0.71	0.79	9.13	282.55
GO:0033280	response to vitamin D	6	0.93	0.82	9.55	74.56
GO:0030199	collagen fibril organization	6	1.00	0.79	9.63	53.96
GO:0051497	negative regulation of stress fiber assembly	6	1.00	0.93	9.63	338.84
GO:0006958	complement activation, classical pathway	6	1.00	0.88	9.63	171.03
GO:0032330	regulation of chondrocyte differentiation	6	0.77	0.71	9.34	56.03
GO:0035115	embryonic forelimb morphogenesis	5	1.00	0.82	9.63	58.81
GO:0045332	phospholipid translocation	5	1.00	0.88	9.63	116.87
GO:0051895	negative regulation of focal adhesion assembly	5	1.00	0.88	9.63	270.76
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	4	1.00	0.88	9.63	500.32
