id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	368	0.00	0.00	0.00	0.00
GO:0008150	biological_process	368	0.00	0.00	0.00	0.00
GO:0044260	cellular macromolecule metabolic process	165	0.28	0.39	4.44	30.44
GO:0051171	regulation of nitrogen compound metabolic process	139	0.25	0.38	4.03	10.74
GO:0048518	positive regulation of biological process	133	0.21	0.30	3.05	7.96
GO:0006810	transport	123	0.28	0.34	3.95	7.46
GO:0007165	signal transduction	80	0.36	0.43	5.06	19.43
GO:2000045	regulation of G1/S transition of mitotic cell cycle	9	0.74	0.75	9.04	58.64
GO:0006906	vesicle fusion	6	0.68	0.66	8.56	63.10
GO:0007517	muscle organ development	2	0.78	0.64	8.75	27.68
