id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	746	0.12	0.26	2.47	7.96
GO:0043433	negative regulation of DNA binding transcription factor activity	12	0.81	0.84	9.47	278.01
GO:0065009	regulation of molecular function	267	0.33	0.29	4.10	4.47
GO:0044237	cellular metabolic process	466	0.16	0.21	2.71	13.80
GO:0006810	transport	372	0.28	0.34	3.95	7.46
GO:0010033	response to organic substance	233	0.35	0.37	4.75	9.28
GO:0016573	histone acetylation	3	0.69	0.78	9.12	658.07
GO:0006996	organelle organization	127	0.39	0.39	5.17	14.95
GO:0001649	osteoblast differentiation	11	1.00	0.75	9.63	21.07
GO:0006605	protein targeting	8	0.72	0.76	9.18	93.44
GO:0006294	nucleotide-excision repair, preincision complex assembly	4	1.00	0.85	9.63	65.90
GO:1904837	beta-catenin-TCF complex assembly	3	1.00	0.79	9.63	40.42
GO:0002076	osteoblast development	3	1.00	0.75	9.63	32.15
GO:0046697	decidualization	3	1.00	0.75	9.63	34.68
GO:0000707	meiotic DNA recombinase assembly	2	0.83	0.79	9.41	133.96
GO:0007141	male meiosis I	2	1.00	0.88	9.63	140.07
GO:0003309	type B pancreatic cell differentiation	1	1.00	0.88	9.63	28.92
