id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	861	0.00	0.00	0.00	0.00
GO:0051345	positive regulation of hydrolase activity	52	0.57	0.57	7.42	32.99
GO:2000969	positive regulation of AMPA receptor activity	1	1.00	0.92	9.63	1126.33
GO:0033674	positive regulation of kinase activity	58	0.61	0.70	8.62	265.90
GO:0002032	desensitization of G-protein coupled receptor protein signaling pathway by arrestin	1	1.00	0.90	9.63	416.97
GO:0050789	regulation of biological process	649	0.09	0.17	1.80	4.47
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0070301	cellular response to hydrogen peroxide	6	1.00	0.82	9.63	361.03
GO:0006950	response to stress	196	0.39	0.32	4.70	6.14
GO:0016192	vesicle-mediated transport	179	0.52	0.51	6.57	10.99
GO:0015711	organic anion transport	39	0.43	0.54	6.27	28.20
GO:0016192	vesicle-mediated transport	179	0.52	0.51	6.57	10.99
GO:0015711	organic anion transport	39	0.43	0.54	6.27	28.20
GO:0032501	multicellular organismal process	92	0.33	0.16	3.12	3.37
GO:0046718	viral entry into host cell	11	0.77	0.73	8.94	28.37
