id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007165	signal transduction	389	0.36	0.43	5.06	19.43
GO:0048522	positive regulation of cellular process	358	0.24	0.37	3.90	23.85
GO:0048523	negative regulation of cellular process	276	0.24	0.37	3.90	23.93
GO:0009966	regulation of signal transduction	224	0.33	0.45	5.35	37.59
GO:0045321	leukocyte activation	166	0.52	0.46	6.78	16.27
GO:0006355	regulation of transcription, DNA-templated	152	0.40	0.60	6.84	245.35
GO:2000026	regulation of multicellular organismal development	148	0.29	0.39	4.73	23.09
GO:0051128	regulation of cellular component organization	147	0.30	0.40	4.57	12.04
GO:0050776	regulation of immune response	143	0.38	0.44	5.64	22.45
GO:0009967	positive regulation of signal transduction	137	0.44	0.54	6.71	140.23
GO:0071310	cellular response to organic substance	131	0.44	0.47	5.95	41.66
GO:0030154	cell differentiation	127	0.39	0.39	5.18	16.68
GO:0010623	programmed cell death involved in cell development	2	0.79	0.64	8.86	27.77
GO:0045055	regulated exocytosis	127	0.69	0.69	8.57	38.47
GO:0042592	homeostatic process	119	0.45	0.42	5.70	8.64
GO:0032270	positive regulation of cellular protein metabolic process	115	0.47	0.59	7.41	288.49
GO:0002275	myeloid cell activation involved in immune response	115	0.74	0.66	9.05	59.31
GO:0010628	positive regulation of gene expression	94	0.47	0.56	6.67	58.80
GO:0016477	cell migration	92	0.47	0.48	6.31	17.13
GO:0032516	positive regulation of phosphoprotein phosphatase activity	2	0.87	0.85	9.55	1089.27
GO:0001934	positive regulation of protein phosphorylation	91	0.58	0.69	8.60	663.11
GO:0009968	negative regulation of signal transduction	85	0.44	0.54	6.68	140.65
GO:0065003	protein-containing complex assembly	78	0.45	0.48	6.06	36.47
GO:0045087	innate immune response	76	0.68	0.59	8.16	26.47
GO:0010629	negative regulation of gene expression	74	0.47	0.56	6.74	59.05
GO:0043066	negative regulation of apoptotic process	73	0.56	0.63	7.79	81.07
GO:0009725	response to hormone	68	0.53	0.51	7.03	21.86
GO:0016579	protein deubiquitination	6	0.73	0.76	9.15	202.60
GO:0006468	protein phosphorylation	59	0.57	0.64	8.18	177.76
GO:0045597	positive regulation of cell differentiation	64	0.45	0.51	6.57	82.53
GO:0002768	immune response-regulating cell surface receptor signaling pathway	60	0.68	0.66	8.81	76.40
GO:0006351	transcription, DNA-templated	58	0.57	0.68	8.45	581.39
