id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050789	regulation of biological process	649	0.09	0.17	1.80	4.47
GO:0002376	immune system process	279	0.38	0.19	3.93	3.37
GO:0007166	cell surface receptor signaling pathway	255	0.43	0.51	5.91	23.17
GO:0009966	regulation of signal transduction	224	0.33	0.45	5.35	37.59
GO:1901564	organonitrogen compound metabolic process	224	0.23	0.31	3.63	19.40
GO:0031325	positive regulation of cellular metabolic process	205	0.33	0.46	5.39	79.98
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0042542	response to hydrogen peroxide	12	0.93	0.76	9.54	79.29
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0042542	response to hydrogen peroxide	12	0.93	0.76	9.54	79.29
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0042542	response to hydrogen peroxide	12	0.93	0.76	9.54	79.29
GO:0050793	regulation of developmental process	184	0.26	0.33	3.95	7.96
GO:0016192	vesicle-mediated transport	179	0.52	0.51	6.57	10.99
GO:0051128	regulation of cellular component organization	147	0.30	0.40	4.57	12.04
GO:1900424	regulation of defense response to bacterium	1	0.66	0.65	8.69	57.50
GO:0050776	regulation of immune response	143	0.38	0.44	5.64	22.45
GO:0042127	regulation of cell proliferation	138	0.45	0.48	6.03	12.04
GO:0009967	positive regulation of signal transduction	137	0.44	0.54	6.71	140.23
GO:0035556	intracellular signal transduction	134	0.51	0.55	6.92	23.17
GO:0042592	homeostatic process	119	0.45	0.42	5.70	8.64
GO:0007186	G-protein coupled receptor signaling pathway	111	0.55	0.57	7.20	23.17
GO:0043066	negative regulation of apoptotic process	73	0.56	0.63	7.79	81.07
GO:0043065	positive regulation of apoptotic process	50	0.56	0.63	7.81	80.91
GO:0006357	regulation of transcription by RNA polymerase II	104	0.44	0.63	7.11	248.57
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	99	0.44	0.55	6.91	183.64
GO:0006952	defense response	99	0.56	0.48	6.67	9.54
GO:0010628	positive regulation of gene expression	94	0.47	0.56	6.67	58.80
GO:0016477	cell migration	92	0.47	0.48	6.31	17.13
GO:0051050	positive regulation of transport	90	0.42	0.50	5.84	25.90
GO:0009968	negative regulation of signal transduction	85	0.44	0.54	6.68	140.65
GO:0019221	cytokine-mediated signaling pathway	85	0.60	0.63	7.60	26.50
GO:0051271	negative regulation of cellular component movement	27	0.55	0.56	7.36	52.39
GO:0040017	positive regulation of locomotion	58	0.55	0.52	6.96	22.08
GO:0065003	protein-containing complex assembly	78	0.45	0.48	6.06	36.47
GO:0010629	negative regulation of gene expression	74	0.47	0.56	6.74	59.05
GO:0051336	regulation of hydrolase activity	73	0.46	0.48	6.24	9.25
GO:0001818	negative regulation of cytokine production	34	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	52	0.51	0.54	6.97	44.26
GO:0022414	reproductive process	64	0.35	0.17	3.17	3.37
GO:0006468	protein phosphorylation	59	0.57	0.64	8.18	177.76
GO:0007167	enzyme linked receptor protein signaling pathway	59	0.53	0.59	7.04	26.50
GO:0006351	transcription, DNA-templated	58	0.57	0.68	8.45	581.39
GO:0009628	response to abiotic stimulus	58	0.46	0.35	5.43	6.14
GO:0016042	lipid catabolic process	9	0.51	0.51	6.88	43.15
GO:0044255	cellular lipid metabolic process	56	0.38	0.44	5.89	38.02
GO:0010469	regulation of signaling receptor activity	40	0.59	0.62	7.95	48.62
GO:0048468	cell development	39	0.51	0.45	6.51	28.42
GO:0015711	organic anion transport	39	0.43	0.54	6.27	28.20
GO:0048513	animal organ development	35	0.50	0.45	5.88	11.73
GO:0050804	modulation of chemical synaptic transmission	26	0.52	0.58	7.24	27.32
GO:0051090	regulation of DNA binding transcription factor activity	26	0.72	0.77	9.22	255.34
GO:0019216	regulation of lipid metabolic process	25	0.45	0.52	6.42	13.04
GO:0030099	myeloid cell differentiation	22	0.69	0.60	8.15	21.07
GO:0030036	actin cytoskeleton organization	20	0.63	0.61	8.05	29.61
GO:2000379	positive regulation of reactive oxygen species metabolic process	17	0.78	0.71	9.25	112.72
GO:0006940	regulation of smooth muscle contraction	12	0.65	0.68	8.36	17.35
GO:0046718	viral entry into host cell	11	0.77	0.73	8.94	28.37
GO:0006520	cellular amino acid metabolic process	10	0.41	0.53	6.53	77.81
GO:0001570	vasculogenesis	9	0.89	0.70	9.29	21.07
GO:0060429	epithelium development	9	0.55	0.53	6.89	15.06
GO:0002244	hematopoietic progenitor cell differentiation	8	0.81	0.66	8.94	21.07
GO:0048863	stem cell differentiation	6	0.70	0.60	8.24	21.07
GO:0016579	protein deubiquitination	6	0.73	0.76	9.15	202.60
GO:0032967	positive regulation of collagen biosynthetic process	6	1.00	0.82	9.63	105.22
GO:0001701	in utero embryonic development	6	1.00	0.85	9.63	22.50
GO:0097755	positive regulation of blood vessel diameter	5	0.75	0.73	9.07	39.68
GO:0030032	lamellipodium assembly	4	0.89	0.77	9.53	78.22
GO:0050873	brown fat cell differentiation	4	1.00	0.79	9.63	21.76
GO:0045780	positive regulation of bone resorption	4	1.00	0.85	9.63	82.90
GO:0030318	melanocyte differentiation	3	0.89	0.74	9.34	22.86
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	3	1.00	0.88	9.63	500.32
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	3	0.93	0.82	9.52	52.45
GO:0060317	cardiac epithelial to mesenchymal transition	3	0.80	0.72	9.01	24.76
GO:0001947	heart looping	3	1.00	0.85	9.63	47.98
GO:0010623	programmed cell death involved in cell development	2	0.79	0.64	8.86	27.77
GO:0007389	pattern specification process	2	0.47	0.36	5.23	7.59
GO:0035265	organ growth	2	0.77	0.58	8.75	22.58
GO:0016239	positive regulation of macroautophagy	2	0.77	0.76	9.24	266.07
GO:0060853	Notch signaling pathway involved in arterial endothelial cell fate commitment	1	1.00	0.85	9.63	28.58
GO:0044339	canonical Wnt signaling pathway involved in osteoblast differentiation	1	1.00	0.90	9.63	34.31
GO:0097527	necroptotic signaling pathway	1	1.00	0.79	9.63	23.17
