id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048523	negative regulation of cellular process	276	0.24	0.37	3.90	23.93
GO:0048518	positive regulation of biological process	406	0.21	0.30	3.05	7.96
GO:0007166	cell surface receptor signaling pathway	255	0.43	0.51	5.91	23.17
GO:0009966	regulation of signal transduction	224	0.33	0.45	5.35	37.59
GO:0009966	regulation of signal transduction	224	0.33	0.45	5.35	37.59
GO:1901564	organonitrogen compound metabolic process	224	0.23	0.31	3.63	19.40
GO:0050793	regulation of developmental process	184	0.26	0.33	3.95	7.96
GO:0051239	regulation of multicellular organismal process	220	0.23	0.32	3.68	7.96
GO:0031325	positive regulation of cellular metabolic process	205	0.33	0.46	5.39	79.98
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0042542	response to hydrogen peroxide	12	0.93	0.76	9.54	79.29
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0042542	response to hydrogen peroxide	12	0.93	0.76	9.54	79.29
GO:0010033	response to organic substance	189	0.35	0.37	4.75	9.28
GO:0042542	response to hydrogen peroxide	12	0.93	0.76	9.54	79.29
GO:0010468	regulation of gene expression	185	0.35	0.46	5.09	13.73
GO:0016192	vesicle-mediated transport	179	0.52	0.51	6.57	10.99
GO:0002274	myeloid leukocyte activation	121	0.68	0.59	8.67	18.06
GO:0046649	lymphocyte activation	50	0.55	0.52	7.16	18.06
GO:1900424	regulation of defense response to bacterium	1	0.66	0.65	8.69	57.50
GO:0050776	regulation of immune response	143	0.38	0.44	5.64	22.45
GO:0042127	regulation of cell proliferation	138	0.45	0.48	6.03	12.04
GO:0035556	intracellular signal transduction	134	0.51	0.55	6.92	23.17
GO:0022607	cellular component assembly	124	0.39	0.39	5.06	14.95
GO:0045595	regulation of cell differentiation	117	0.34	0.42	5.25	23.33
GO:0007186	G-protein coupled receptor signaling pathway	111	0.55	0.57	7.20	23.17
GO:0043066	negative regulation of apoptotic process	73	0.56	0.63	7.79	81.07
GO:0043065	positive regulation of apoptotic process	50	0.56	0.63	7.81	80.91
GO:0006952	defense response	99	0.56	0.48	6.67	9.54
GO:1902533	positive regulation of intracellular signal transduction	93	0.55	0.63	7.95	189.48
GO:0045747	positive regulation of Notch signaling pathway	4	0.93	0.82	9.56	187.64
GO:0016477	cell migration	92	0.47	0.48	6.31	17.13
GO:0051050	positive regulation of transport	90	0.42	0.50	5.84	25.90
GO:0051271	negative regulation of cellular component movement	27	0.55	0.56	7.36	52.39
GO:0040017	positive regulation of locomotion	58	0.55	0.52	6.96	22.08
GO:0022603	regulation of anatomical structure morphogenesis	76	0.36	0.43	5.15	11.29
GO:0051149	positive regulation of muscle cell differentiation	5	0.71	0.68	8.85	114.55
GO:0098771	inorganic ion homeostasis	74	0.53	0.59	7.39	14.93
GO:0051336	regulation of hydrolase activity	73	0.46	0.48	6.24	9.25
GO:0001818	negative regulation of cytokine production	34	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	52	0.51	0.54	6.97	44.26
GO:0033043	regulation of organelle organization	72	0.36	0.47	5.49	15.89
GO:0022414	reproductive process	64	0.35	0.17	3.17	3.37
GO:0006629	lipid metabolic process	60	0.37	0.38	5.19	18.42
GO:0006468	protein phosphorylation	59	0.57	0.64	8.18	177.76
GO:0007167	enzyme linked receptor protein signaling pathway	59	0.53	0.59	7.04	26.50
GO:0006351	transcription, DNA-templated	58	0.57	0.68	8.45	581.39
GO:0009628	response to abiotic stimulus	58	0.46	0.35	5.43	6.14
GO:0048468	cell development	39	0.51	0.45	6.51	28.42
GO:0015711	organic anion transport	39	0.43	0.54	6.27	28.20
GO:0048513	animal organ development	35	0.50	0.45	5.88	11.73
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	30	0.52	0.58	7.50	27.23
GO:0050804	modulation of chemical synaptic transmission	26	0.52	0.58	7.24	27.32
GO:0051090	regulation of DNA binding transcription factor activity	26	0.72	0.77	9.22	255.34
GO:0030099	myeloid cell differentiation	22	0.69	0.60	8.15	21.07
GO:0030036	actin cytoskeleton organization	20	0.63	0.61	8.05	29.61
GO:0006520	cellular amino acid metabolic process	10	0.41	0.53	6.53	77.81
GO:0006633	fatty acid biosynthetic process	8	0.65	0.70	8.91	359.85
GO:2000379	positive regulation of reactive oxygen species metabolic process	17	0.78	0.71	9.25	112.72
GO:0006940	regulation of smooth muscle contraction	12	0.65	0.68	8.36	17.35
GO:0046718	viral entry into host cell	11	0.77	0.73	8.94	28.37
GO:0030278	regulation of ossification	11	0.74	0.62	8.94	11.79
GO:0001570	vasculogenesis	9	0.89	0.70	9.29	21.07
GO:0060429	epithelium development	9	0.55	0.53	6.89	15.06
GO:0019218	regulation of steroid metabolic process	9	0.57	0.61	7.86	15.52
GO:0002244	hematopoietic progenitor cell differentiation	8	0.81	0.66	8.94	21.07
GO:2000573	positive regulation of DNA biosynthetic process	6	0.80	0.77	9.43	748.29
GO:0048863	stem cell differentiation	6	0.70	0.60	8.24	21.07
GO:0016579	protein deubiquitination	6	0.73	0.76	9.15	202.60
GO:0032967	positive regulation of collagen biosynthetic process	6	1.00	0.82	9.63	105.22
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	6	0.83	0.79	9.42	233.18
GO:0001701	in utero embryonic development	6	1.00	0.85	9.63	22.50
GO:0043029	T cell homeostasis	5	1.00	0.85	9.63	22.00
GO:0045995	regulation of embryonic development	5	0.50	0.54	6.89	27.38
GO:0097755	positive regulation of blood vessel diameter	5	0.75	0.73	9.07	39.68
GO:0050873	brown fat cell differentiation	4	1.00	0.79	9.63	21.76
GO:0045780	positive regulation of bone resorption	4	1.00	0.85	9.63	82.90
GO:0002367	cytokine production involved in immune response	4	0.75	0.57	8.67	19.93
GO:0030318	melanocyte differentiation	3	0.89	0.74	9.34	22.86
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	3	1.00	0.88	9.63	500.32
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	3	0.93	0.82	9.52	52.45
GO:0060317	cardiac epithelial to mesenchymal transition	3	0.80	0.72	9.01	24.76
GO:0046085	adenosine metabolic process	3	0.87	0.83	9.55	443.47
GO:0001947	heart looping	3	1.00	0.85	9.63	47.98
GO:0010623	programmed cell death involved in cell development	2	0.79	0.64	8.86	27.77
GO:0002769	natural killer cell inhibitory signaling pathway	2	1.00	0.88	9.63	130.16
GO:0007389	pattern specification process	2	0.47	0.36	5.23	7.59
GO:0035265	organ growth	2	0.77	0.58	8.75	22.58
