id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0019538	protein metabolic process	751	0.31	0.41	4.91	44.77
GO:0007165	signal transduction	722	0.36	0.43	5.06	19.43
GO:0006355	regulation of transcription, DNA-templated	655	0.40	0.60	6.84	245.35
GO:0009966	regulation of signal transduction	532	0.33	0.45	5.35	37.59
GO:0032774	RNA biosynthetic process	458	0.53	0.62	8.04	473.34
GO:0050793	regulation of developmental process	410	0.26	0.33	3.95	7.96
GO:0065003	protein-containing complex assembly	300	0.45	0.48	6.06	36.47
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	262	0.50	0.60	7.60	369.32
GO:0050776	regulation of immune response	213	0.38	0.44	5.64	22.45
GO:0001934	positive regulation of protein phosphorylation	184	0.58	0.69	8.60	663.11
GO:0006259	DNA metabolic process	171	0.45	0.55	7.12	145.26
GO:0051707	response to other organism	114	0.42	0.46	6.41	24.63
GO:0045596	negative regulation of cell differentiation	101	0.44	0.51	6.50	82.79
GO:0045087	innate immune response	99	0.68	0.59	8.16	26.47
GO:0006897	endocytosis	89	0.63	0.61	8.09	26.36
GO:0002768	immune response-regulating cell surface receptor signaling pathway	70	0.68	0.66	8.81	76.40
GO:0006605	protein targeting	69	0.72	0.76	9.18	93.44
GO:0051962	positive regulation of nervous system development	65	0.56	0.60	7.74	86.11
GO:1901652	response to peptide	64	0.62	0.60	8.14	43.80
GO:0043409	negative regulation of MAPK cascade	43	0.72	0.78	9.37	1019.28
GO:0071219	cellular response to molecule of bacterial origin	42	0.80	0.69	9.25	59.35
GO:0002695	negative regulation of leukocyte activation	40	0.58	0.61	8.02	96.77
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	39	1.00	0.79	9.63	42.20
GO:0030336	negative regulation of cell migration	38	0.58	0.64	8.21	158.04
GO:0006412	translation	35	0.87	0.78	9.51	402.56
GO:0006633	fatty acid biosynthetic process	28	0.65	0.70	8.91	359.85
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	28	0.89	0.86	9.58	717.25
GO:0046718	viral entry into host cell	27	0.77	0.73	8.94	28.37
GO:1901216	positive regulation of neuron death	24	0.81	0.73	9.26	58.38
GO:0050764	regulation of phagocytosis	22	0.69	0.69	9.05	47.10
GO:0061138	morphogenesis of a branching epithelium	21	0.70	0.64	8.48	36.50
GO:0071260	cellular response to mechanical stimulus	21	1.00	0.79	9.63	56.12
GO:0006637	acyl-CoA metabolic process	20	0.59	0.59	7.98	77.21
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	16	0.83	0.85	9.50	3778.55
GO:0050710	negative regulation of cytokine secretion	14	0.70	0.74	9.09	549.99
GO:1905898	positive regulation of response to endoplasmic reticulum stress	12	0.78	0.74	9.14	86.78
GO:0001954	positive regulation of cell-matrix adhesion	12	0.87	0.76	9.34	50.26
GO:0019048	modulation by virus of host morphology or physiology	10	0.52	0.58	7.27	41.65
GO:0060236	regulation of mitotic spindle organization	10	0.80	0.80	9.36	71.51
GO:0016064	immunoglobulin mediated immune response	9	0.76	0.70	9.04	30.58
GO:0010906	regulation of glucose metabolic process	8	0.68	0.69	8.75	59.51
GO:0051127	positive regulation of actin nucleation	8	0.93	0.91	9.60	617.55
GO:0034453	microtubule anchoring	7	0.81	0.73	9.22	33.20
GO:0032728	positive regulation of interferon-beta production	7	0.89	0.80	9.46	84.41
GO:0032693	negative regulation of interleukin-10 production	5	0.89	0.77	9.43	65.25
GO:0000147	actin cortical patch assembly	4	1.00	0.85	9.63	89.93
GO:0007016	cytoskeletal anchoring at plasma membrane	4	1.00	0.82	9.63	66.89
GO:1904261	positive regulation of basement membrane assembly involved in embryonic body morphogenesis	3	1.00	0.88	9.63	259.35
GO:0071397	cellular response to cholesterol	3	1.00	0.85	9.63	437.71
GO:0031103	axon regeneration	3	0.84	0.77	9.43	96.51
GO:0002890	negative regulation of immunoglobulin mediated immune response	3	0.74	0.76	9.30	318.60
GO:0051106	positive regulation of DNA ligation	2	0.93	0.84	9.58	378.60
GO:0046321	positive regulation of fatty acid oxidation	2	0.81	0.78	9.39	296.51
GO:0002605	negative regulation of dendritic cell antigen processing and presentation	2	0.89	0.77	9.43	55.71
GO:0002316	follicular B cell differentiation	2	1.00	0.90	9.63	149.81
GO:0043403	skeletal muscle tissue regeneration	2	0.93	0.76	9.51	44.68
GO:0002638	negative regulation of immunoglobulin production	2	0.80	0.75	9.19	77.13
GO:0022011	myelination in peripheral nervous system	2	1.00	0.79	9.63	21.18
GO:1902950	regulation of dendritic spine maintenance	2	0.89	0.80	9.43	39.54
GO:0043318	negative regulation of cytotoxic T cell degranulation	1	1.00	0.93	9.63	1135.38
GO:1990166	protein localization to site of double-strand break	1	1.00	0.85	9.63	34.72
GO:0002622	regulation of B cell antigen processing and presentation	1	0.89	0.82	9.49	61.46
