id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0043170	macromolecule metabolic process	598	0.25	0.32	3.46	10.22
GO:0009987	cellular process	1438	0.09	0.05	0.84	3.37
GO:0050896	response to stimulus	615	0.25	0.12	2.65	3.37
GO:0044093	positive regulation of molecular function	296	0.43	0.41	5.23	6.77
GO:1904783	positive regulation of NMDA glutamate receptor activity	1	1.00	0.92	9.63	1126.33
GO:0050789	regulation of biological process	1184	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	30	0.93	0.91	9.59	279.44
GO:0030336	negative regulation of cell migration	47	0.58	0.64	8.21	158.04
GO:0044093	positive regulation of molecular function	296	0.43	0.41	5.23	6.77
GO:1904783	positive regulation of NMDA glutamate receptor activity	1	1.00	0.92	9.63	1126.33
GO:0050789	regulation of biological process	1184	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	30	0.93	0.91	9.59	279.44
GO:0030336	negative regulation of cell migration	47	0.58	0.64	8.21	158.04
GO:0044093	positive regulation of molecular function	296	0.43	0.41	5.23	6.77
GO:1904783	positive regulation of NMDA glutamate receptor activity	1	1.00	0.92	9.63	1126.33
GO:0050789	regulation of biological process	1184	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	30	0.93	0.91	9.59	279.44
GO:0030336	negative regulation of cell migration	47	0.58	0.64	8.21	158.04
GO:0044093	positive regulation of molecular function	296	0.43	0.41	5.23	6.77
GO:1904783	positive regulation of NMDA glutamate receptor activity	1	1.00	0.92	9.63	1126.33
GO:0050789	regulation of biological process	1184	0.09	0.17	1.80	4.47
GO:0051092	positive regulation of NF-kappaB transcription factor activity	30	0.93	0.91	9.59	279.44
GO:0030336	negative regulation of cell migration	47	0.58	0.64	8.21	158.04
GO:0032502	developmental process	423	0.22	0.11	1.89	3.37
GO:0051641	cellular localization	187	0.37	0.31	4.44	5.67
GO:0032501	multicellular organismal process	164	0.33	0.16	3.12	3.37
GO:0048562	embryonic organ morphogenesis	25	0.76	0.63	8.67	29.31
GO:0001649	osteoblast differentiation	22	1.00	0.75	9.63	21.07
GO:0035987	endodermal cell differentiation	15	1.00	0.75	9.63	21.07
GO:0030326	embryonic limb morphogenesis	9	0.89	0.74	9.38	43.31
GO:0001947	heart looping	5	1.00	0.85	9.63	47.98
GO:0002042	cell migration involved in sprouting angiogenesis	4	1.00	0.90	9.63	27.17
GO:0001829	trophectodermal cell differentiation	3	1.00	0.75	9.63	21.07
GO:0048596	embryonic camera-type eye morphogenesis	2	1.00	0.85	9.63	49.04
GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis	2	0.93	0.76	9.47	21.07
GO:0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis	2	0.93	0.79	9.53	100.75
GO:0060575	intestinal epithelial cell differentiation	1	0.89	0.77	9.38	25.59
GO:0090177	establishment of planar polarity involved in neural tube closure	1	1.00	0.82	9.63	28.09
