id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	920	0.00	0.00	0.00	0.00
GO:0009987	cellular process	813	0.09	0.05	0.84	3.37
GO:0044869	negative regulation by host of viral exo-alpha-sialidase activity	1	1.00	0.92	9.63	511.15
GO:0065008	regulation of biological quality	226	0.28	0.26	3.48	4.47
GO:0050794	regulation of cellular process	654	0.12	0.26	2.47	7.96
GO:0006810	transport	333	0.28	0.34	3.95	7.46
GO:0009966	regulation of signal transduction	254	0.33	0.45	5.35	37.59
GO:0032502	developmental process	225	0.22	0.11	1.89	3.37
GO:1902531	regulation of intracellular signal transduction	167	0.45	0.55	6.77	41.85
GO:0010033	response to organic substance	219	0.35	0.37	4.75	9.28
GO:1901700	response to oxygen-containing compound	162	0.39	0.39	5.14	9.28
GO:0006355	regulation of transcription, DNA-templated	160	0.40	0.60	6.84	245.35
GO:0006508	proteolysis	42	0.55	0.57	7.34	47.86
GO:0006464	cellular protein modification process	127	0.34	0.49	5.84	147.03
GO:0006508	proteolysis	42	0.55	0.57	7.34	47.86
GO:0006464	cellular protein modification process	127	0.34	0.49	5.84	147.03
GO:0071310	cellular response to organic substance	157	0.44	0.47	5.95	41.66
GO:0050776	regulation of immune response	155	0.38	0.44	5.64	22.45
GO:0006887	exocytosis	137	0.67	0.66	8.38	37.08
GO:0044267	cellular protein metabolic process	135	0.34	0.46	5.57	80.87
GO:0051704	multi-organism process	118	0.29	0.15	3.12	3.37
GO:1902533	positive regulation of intracellular signal transduction	113	0.55	0.63	7.95	189.48
GO:0008284	positive regulation of cell proliferation	111	0.56	0.57	7.27	43.45
GO:0001934	positive regulation of protein phosphorylation	107	0.58	0.69	8.60	663.11
GO:0016070	RNA metabolic process	95	0.39	0.52	6.45	112.25
GO:0032501	multicellular organismal process	94	0.33	0.16	3.12	3.37
GO:0033554	cellular response to stress	89	0.44	0.42	6.05	25.47
GO:0009968	negative regulation of signal transduction	88	0.44	0.54	6.68	140.65
GO:0045087	innate immune response	81	0.68	0.59	8.16	26.47
GO:0051272	positive regulation of cellular component movement	79	0.55	0.56	7.38	52.23
GO:0030335	positive regulation of cell migration	75	0.58	0.64	8.22	157.26
GO:0002237	response to molecule of bacterial origin	71	0.69	0.59	8.74	31.75
GO:0006874	cellular calcium ion homeostasis	68	0.63	0.71	8.83	287.08
GO:0006468	protein phosphorylation	64	0.57	0.64	8.18	177.76
