id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	2120	0.12	0.26	2.47	7.96
GO:0044237	cellular metabolic process	1924	0.16	0.21	2.71	13.80
GO:0044260	cellular macromolecule metabolic process	1392	0.28	0.39	4.44	30.44
GO:0016043	cellular component organization	994	0.28	0.26	3.74	11.45
GO:0006355	regulation of transcription, DNA-templated	803	0.40	0.60	6.84	245.35
GO:0043488	regulation of mRNA stability	22	0.74	0.77	9.24	282.23
GO:0006355	regulation of transcription, DNA-templated	803	0.40	0.60	6.84	245.35
GO:0043488	regulation of mRNA stability	22	0.74	0.77	9.24	282.23
GO:0044271	cellular nitrogen compound biosynthetic process	749	0.36	0.43	5.55	60.43
GO:0031324	negative regulation of cellular metabolic process	571	0.34	0.46	5.46	80.35
GO:0006950	response to stress	566	0.39	0.32	4.70	6.14
GO:0048869	cellular developmental process	461	0.32	0.29	4.16	13.85
GO:0010033	response to organic substance	429	0.35	0.37	4.75	9.28
GO:2000026	regulation of multicellular organismal development	388	0.29	0.39	4.73	23.09
GO:0070887	cellular response to chemical stimulus	369	0.40	0.40	5.31	25.21
GO:0032502	developmental process	588	0.22	0.11	1.89	3.37
GO:0032501	multicellular organismal process	236	0.33	0.16	3.12	3.37
GO:0006886	intracellular protein transport	224	0.55	0.65	8.12	90.55
GO:0043312	neutrophil degranulation	120	1.00	0.90	9.63	132.80
GO:1902600	proton transmembrane transport	28	0.76	0.75	9.12	95.87
GO:0032092	positive regulation of protein binding	28	0.71	0.64	8.53	32.71
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	26	0.93	0.93	9.60	734.49
GO:0034198	cellular response to amino acid starvation	10	0.87	0.78	9.45	115.90
GO:0048873	homeostasis of number of cells within a tissue	8	0.89	0.77	9.38	26.75
GO:0051016	barbed-end actin filament capping	7	1.00	0.96	9.63	827.59
GO:0001569	branching involved in blood vessel morphogenesis	5	1.00	0.85	9.63	53.50
GO:0022011	myelination in peripheral nervous system	4	1.00	0.79	9.63	21.18
