id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0031323	regulation of cellular metabolic process	3246	0.22	0.36	4.01	22.77
GO:0031323	regulation of cellular metabolic process	3246	0.22	0.36	4.01	22.77
GO:0010468	regulation of gene expression	2397	0.35	0.46	5.09	13.73
GO:0044267	cellular protein metabolic process	1902	0.34	0.46	5.57	80.87
GO:0006351	transcription, DNA-templated	1264	0.57	0.68	8.45	581.39
GO:0007166	cell surface receptor signaling pathway	1145	0.43	0.51	5.91	23.17
GO:0010033	response to organic substance	1037	0.35	0.37	4.75	9.28
GO:0010629	negative regulation of gene expression	960	0.47	0.56	6.74	59.05
GO:0046907	intracellular transport	948	0.46	0.48	6.38	29.65
GO:0046907	intracellular transport	948	0.46	0.48	6.38	29.65
GO:0033554	cellular response to stress	922	0.44	0.42	6.05	25.47
GO:0065003	protein-containing complex assembly	901	0.45	0.48	6.06	36.47
GO:0035556	intracellular signal transduction	879	0.51	0.55	6.92	23.17
GO:0015031	protein transport	860	0.48	0.59	6.99	54.46
GO:0043065	positive regulation of apoptotic process	375	0.56	0.63	7.81	80.91
GO:0060548	negative regulation of cell death	559	0.54	0.56	7.27	41.94
GO:0045595	regulation of cell differentiation	810	0.34	0.42	5.25	23.33
GO:0042325	regulation of phosphorylation	795	0.47	0.59	6.88	31.28
GO:0042127	regulation of cell proliferation	719	0.45	0.48	6.03	12.04
GO:0042127	regulation of cell proliferation	719	0.45	0.48	6.03	12.04
GO:0001101	response to acid chemical	176	0.51	0.45	6.31	9.28
GO:0010033	response to organic substance	1037	0.35	0.37	4.75	9.28
GO:1901700	response to oxygen-containing compound	700	0.39	0.39	5.14	9.28
GO:0006508	proteolysis	691	0.55	0.57	7.34	47.86
GO:0030154	cell differentiation	673	0.39	0.39	5.18	16.68
GO:0016310	phosphorylation	657	0.53	0.56	6.88	24.41
GO:0009968	negative regulation of signal transduction	626	0.44	0.54	6.68	140.65
GO:0050776	regulation of immune response	592	0.38	0.44	5.64	22.45
GO:0031329	regulation of cellular catabolic process	497	0.43	0.51	6.41	39.60
GO:0045732	positive regulation of protein catabolic process	140	0.70	0.70	9.03	231.05
GO:0006887	exocytosis	516	0.67	0.66	8.38	37.08
GO:0019637	organophosphate metabolic process	511	0.37	0.43	5.66	31.07
GO:0006396	RNA processing	505	0.49	0.60	7.48	115.08
GO:0006259	DNA metabolic process	473	0.45	0.55	7.12	145.26
GO:0006974	cellular response to DNA damage stimulus	450	0.57	0.53	7.47	29.00
GO:0006952	defense response	444	0.56	0.48	6.67	9.54
GO:0033365	protein localization to organelle	415	0.50	0.54	7.01	29.83
GO:0030334	regulation of cell migration	410	0.48	0.56	7.11	36.74
GO:0016567	protein ubiquitination	402	0.69	0.74	9.00	153.79
GO:0019221	cytokine-mediated signaling pathway	398	0.60	0.63	7.60	26.50
GO:0002831	regulation of response to biotic stimulus	91	0.51	0.51	6.99	11.65
GO:0032101	regulation of response to external stimulus	393	0.40	0.45	5.60	11.65
GO:0033993	response to lipid	389	0.53	0.51	6.86	13.32
GO:0001817	regulation of cytokine production	388	0.40	0.45	5.78	11.79
GO:0080135	regulation of cellular response to stress	381	0.46	0.52	6.64	26.18
GO:0034220	ion transmembrane transport	339	0.45	0.51	6.18	26.33
GO:0007186	G-protein coupled receptor signaling pathway	297	0.55	0.57	7.20	23.17
GO:0060627	regulation of vesicle-mediated transport	296	0.48	0.53	6.81	26.12
GO:0016477	cell migration	291	0.47	0.48	6.31	17.13
GO:0032480	negative regulation of type I interferon production	31	0.80	0.72	9.19	65.25
GO:0001819	positive regulation of cytokine production	264	0.51	0.54	6.97	44.26
GO:0032956	regulation of actin cytoskeleton organization	181	0.56	0.63	7.72	34.12
GO:0070507	regulation of microtubule cytoskeleton organization	111	0.61	0.65	8.24	33.71
GO:0048468	cell development	278	0.51	0.45	6.51	28.42
GO:0072657	protein localization to membrane	277	0.58	0.58	7.59	29.83
GO:0032787	monocarboxylic acid metabolic process	277	0.40	0.53	6.17	45.97
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	277	0.58	0.64	7.56	28.11
GO:0043254	regulation of protein complex assembly	274	0.50	0.54	6.88	27.32
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	25	0.89	0.89	9.59	2922.08
GO:0001933	negative regulation of protein phosphorylation	242	0.61	0.70	8.76	664.69
GO:0052548	regulation of endopeptidase activity	224	0.66	0.70	8.94	60.84
GO:0070613	regulation of protein processing	58	0.63	0.66	8.59	108.62
GO:0022604	regulation of cell morphogenesis	251	0.53	0.56	7.35	31.06
GO:0006897	endocytosis	249	0.63	0.61	8.09	26.36
GO:0050871	positive regulation of B cell activation	54	0.74	0.75	9.12	160.33
GO:0050863	regulation of T cell activation	215	0.52	0.61	7.60	29.19
GO:0006641	triglyceride metabolic process	31	0.84	0.77	9.32	85.59
GO:0006644	phospholipid metabolic process	223	0.53	0.56	7.60	99.63
GO:0051090	regulation of DNA binding transcription factor activity	243	0.72	0.77	9.22	255.34
GO:1901990	regulation of mitotic cell cycle phase transition	242	0.61	0.66	8.15	36.35
GO:0071345	cellular response to cytokine stimulus	242	0.67	0.63	8.21	61.60
GO:0006875	cellular metal ion homeostasis	233	0.59	0.67	8.36	105.84
GO:0051052	regulation of DNA metabolic process	227	0.47	0.56	7.17	70.58
GO:0043269	regulation of ion transport	224	0.41	0.50	6.00	14.08
GO:0043687	post-translational protein modification	217	0.65	0.67	8.51	151.15
GO:0071417	cellular response to organonitrogen compound	216	0.53	0.56	7.37	128.53
GO:0005975	carbohydrate metabolic process	211	0.38	0.39	5.46	18.42
GO:0043547	positive regulation of GTPase activity	207	0.93	0.79	9.52	49.34
GO:0001558	regulation of cell growth	204	0.58	0.58	7.66	26.25
GO:0051098	regulation of binding	197	0.50	0.45	6.36	6.77
GO:0000226	microtubule cytoskeleton organization	194	0.58	0.58	7.66	30.31
GO:0046649	lymphocyte activation	193	0.55	0.52	7.16	18.06
GO:0045638	negative regulation of myeloid cell differentiation	53	0.73	0.72	9.19	279.08
GO:1902105	regulation of leukocyte differentiation	172	0.53	0.59	7.80	67.17
GO:0006631	fatty acid metabolic process	188	0.54	0.62	7.85	91.02
GO:1903828	negative regulation of cellular protein localization	65	0.60	0.62	7.90	40.95
GO:0033157	regulation of intracellular protein transport	152	0.60	0.65	8.42	91.14
GO:0030036	actin cytoskeleton organization	174	0.63	0.61	8.05	29.61
GO:0030049	muscle filament sliding	15	1.00	0.82	9.63	20.96
GO:0010469	regulation of signaling receptor activity	182	0.59	0.62	7.95	48.62
GO:0097190	apoptotic signaling pathway	180	0.70	0.64	8.53	23.17
GO:0071214	cellular response to abiotic stimulus	178	0.59	0.54	7.66	24.78
GO:0032984	protein-containing complex disassembly	176	0.61	0.55	7.66	35.41
GO:0016579	protein deubiquitination	175	0.73	0.76	9.15	202.60
GO:0006979	response to oxidative stress	173	0.65	0.53	8.02	9.54
GO:0051656	establishment of organelle localization	166	0.54	0.52	6.99	18.16
GO:0009150	purine ribonucleotide metabolic process	164	0.55	0.67	8.37	538.25
GO:0030031	cell projection assembly	162	0.67	0.59	8.12	35.52
GO:1903320	regulation of protein modification by small protein conjugation or removal	159	0.59	0.67	8.45	75.95
GO:0044772	mitotic cell cycle phase transition	159	0.84	0.67	9.04	28.43
GO:0051056	regulation of small GTPase mediated signal transduction	156	0.68	0.69	8.65	45.07
GO:0000904	cell morphogenesis involved in differentiation	54	0.65	0.62	8.19	44.36
GO:0048812	neuron projection morphogenesis	105	0.65	0.68	8.50	63.00
GO:0016055	Wnt signaling pathway	156	0.59	0.65	7.65	28.58
GO:0034976	response to endoplasmic reticulum stress	156	0.68	0.59	8.28	29.00
GO:1901214	regulation of neuron death	155	0.67	0.63	8.47	13.83
GO:0070838	divalent metal ion transport	115	0.62	0.66	8.27	33.88
GO:0000041	transition metal ion transport	58	0.61	0.66	7.94	17.36
GO:0006914	autophagy	152	0.67	0.59	8.40	37.75
GO:0007265	Ras protein signal transduction	149	0.76	0.73	8.94	27.53
GO:0030111	regulation of Wnt signaling pathway	146	0.59	0.62	7.99	41.85
GO:0050804	modulation of chemical synaptic transmission	144	0.52	0.58	7.24	27.32
GO:0045765	regulation of angiogenesis	140	0.70	0.68	8.82	44.94
GO:0070848	response to growth factor	139	0.71	0.60	8.45	13.32
GO:0016042	lipid catabolic process	137	0.51	0.51	6.88	43.15
GO:0006888	ER to Golgi vesicle-mediated transport	135	1.00	0.82	9.63	49.13
GO:0006486	protein glycosylation	131	0.62	0.66	8.59	174.08
GO:0051783	regulation of nuclear division	129	0.53	0.59	7.31	19.19
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	128	0.69	0.74	9.07	111.97
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	124	0.89	0.82	9.52	239.11
GO:0016197	endosomal transport	123	0.71	0.64	8.82	47.19
GO:0008202	steroid metabolic process	122	0.57	0.53	7.51	35.32
GO:0030855	epithelial cell differentiation	120	0.55	0.52	6.96	21.07
GO:0048589	developmental growth	116	0.55	0.40	6.36	12.22
GO:0051604	protein maturation	114	0.59	0.59	7.61	47.86
GO:0035303	regulation of dephosphorylation	114	0.62	0.66	8.24	31.28
GO:0018105	peptidyl-serine phosphorylation	113	0.74	0.76	9.21	338.74
GO:0006470	protein dephosphorylation	111	0.76	0.73	9.22	177.17
GO:0050920	regulation of chemotaxis	108	0.54	0.56	7.31	25.01
GO:0022900	electron transport chain	107	0.71	0.61	8.48	29.76
GO:0001959	regulation of cytokine-mediated signaling pathway	105	0.61	0.63	8.11	55.11
GO:2000377	regulation of reactive oxygen species metabolic process	104	0.66	0.62	8.48	26.78
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	101	0.52	0.58	7.50	27.23
GO:0006575	cellular modified amino acid metabolic process	99	0.52	0.51	7.11	41.16
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	99	0.63	0.64	8.31	41.85
GO:0001701	in utero embryonic development	98	1.00	0.85	9.63	22.50
GO:0006367	transcription initiation from RNA polymerase II promoter	97	1.00	0.90	9.63	477.15
GO:0002478	antigen processing and presentation of exogenous peptide antigen	97	0.80	0.65	8.94	20.20
GO:0071248	cellular response to metal ion	95	0.70	0.64	8.46	59.28
GO:0030705	cytoskeleton-dependent intracellular transport	95	0.60	0.59	7.89	33.20
GO:0140056	organelle localization by membrane tethering	93	0.73	0.62	8.53	19.19
GO:0044262	cellular carbohydrate metabolic process	92	0.46	0.48	6.72	38.14
GO:0007050	cell cycle arrest	89	0.81	0.73	9.29	55.62
GO:0010810	regulation of cell-substrate adhesion	87	0.69	0.60	8.24	10.16
GO:0009267	cellular response to starvation	84	0.64	0.64	8.46	112.77
GO:0030072	peptide hormone secretion	23	0.70	0.72	8.94	100.51
GO:0009306	protein secretion	77	0.57	0.66	7.92	130.29
GO:0016999	antibiotic metabolic process	82	0.47	0.48	6.27	22.12
GO:0120032	regulation of plasma membrane bounded cell projection assembly	82	0.63	0.67	8.36	49.28
GO:0051897	positive regulation of protein kinase B signaling	81	1.00	0.88	9.63	238.42
GO:0071453	cellular response to oxygen levels	79	0.81	0.66	9.22	38.58
GO:0030278	regulation of ossification	78	0.74	0.62	8.94	11.79
GO:0034329	cell junction assembly	76	0.71	0.61	8.53	35.01
GO:0071103	DNA conformation change	75	0.67	0.63	8.24	21.24
GO:0016052	carbohydrate catabolic process	74	0.48	0.49	6.69	43.27
GO:0033135	regulation of peptidyl-serine phosphorylation	74	0.81	0.80	9.46	111.97
GO:0071236	cellular response to antibiotic	74	0.64	0.57	7.70	41.40
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	74	0.64	0.67	8.12	28.11
GO:0048660	regulation of smooth muscle cell proliferation	72	0.83	0.70	9.29	15.51
GO:0014074	response to purine-containing compound	70	0.71	0.65	8.80	47.95
GO:0019722	calcium-mediated signaling	70	0.72	0.71	8.71	27.81
GO:0001667	ameboidal-type cell migration	69	0.61	0.60	7.76	20.63
GO:0009100	glycoprotein metabolic process	69	0.62	0.60	8.38	94.72
GO:0007268	chemical synaptic transmission	68	0.74	0.72	8.66	23.17
GO:0090174	organelle membrane fusion	64	0.65	0.61	8.15	40.10
GO:0048469	cell maturation	64	0.70	0.55	8.24	25.22
GO:0031098	stress-activated protein kinase signaling cascade	64	0.80	0.72	9.19	55.43
GO:0050709	negative regulation of protein secretion	63	0.65	0.70	8.75	381.97
GO:0055067	monovalent inorganic cation homeostasis	63	0.67	0.69	8.82	34.21
GO:0006479	protein methylation	63	0.59	0.67	8.39	206.80
GO:0048524	positive regulation of viral process	63	0.71	0.68	8.71	43.24
GO:2000106	regulation of leukocyte apoptotic process	62	0.61	0.66	8.08	19.32
GO:0061138	morphogenesis of a branching epithelium	59	0.70	0.64	8.48	36.50
GO:0002064	epithelial cell development	59	0.63	0.57	7.95	32.15
GO:1903510	mucopolysaccharide metabolic process	58	0.72	0.68	8.78	53.64
GO:0030856	regulation of epithelial cell differentiation	58	0.56	0.57	7.76	54.42
GO:0006368	transcription elongation from RNA polymerase II promoter	56	1.00	0.90	9.63	477.15
GO:1901184	regulation of ERBB signaling pathway	55	0.70	0.67	8.76	41.85
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	55	0.89	0.80	9.43	45.07
GO:0007219	Notch signaling pathway	54	0.78	0.71	8.87	26.50
GO:0097746	regulation of blood vessel diameter	54	0.64	0.64	8.47	38.29
GO:0006690	icosanoid metabolic process	54	0.66	0.65	8.75	57.98
GO:1905269	positive regulation of chromatin organization	53	0.63	0.69	8.43	117.98
GO:0044703	multi-organism reproductive process	53	0.69	0.47	7.64	14.23
GO:0016202	regulation of striated muscle tissue development	52	0.61	0.63	8.27	41.67
GO:0097327	response to antineoplastic agent	52	0.60	0.55	7.35	13.57
GO:0048259	regulation of receptor-mediated endocytosis	42	0.71	0.71	8.88	47.10
GO:0050765	negative regulation of phagocytosis	11	0.84	0.80	9.50	175.42
GO:0002244	hematopoietic progenitor cell differentiation	52	0.81	0.66	8.94	21.07
GO:1903076	regulation of protein localization to plasma membrane	51	0.73	0.72	9.12	62.75
GO:0050848	regulation of calcium-mediated signaling	51	0.67	0.68	8.73	45.07
GO:1901224	positive regulation of NIK/NF-kappaB signaling	51	0.93	0.84	9.57	238.82
GO:0007229	integrin-mediated signaling pathway	50	1.00	0.82	9.63	26.50
GO:0006901	vesicle coating	50	0.78	0.68	8.94	20.92
GO:0043620	regulation of DNA-templated transcription in response to stress	50	0.63	0.73	8.89	277.57
GO:1903573	negative regulation of response to endoplasmic reticulum stress	29	0.77	0.73	9.14	87.06
GO:1905898	positive regulation of response to endoplasmic reticulum stress	27	0.78	0.74	9.14	86.78
GO:0007249	I-kappaB kinase/NF-kappaB signaling	49	1.00	0.82	9.63	26.43
GO:0045995	regulation of embryonic development	48	0.50	0.54	6.89	27.38
GO:0048534	hematopoietic or lymphoid organ development	46	0.73	0.62	8.31	15.26
GO:0043462	regulation of ATPase activity	44	0.64	0.61	7.84	12.47
GO:0045723	positive regulation of fatty acid biosynthetic process	9	0.80	0.77	9.45	668.03
GO:0045833	negative regulation of lipid metabolic process	35	0.57	0.61	7.58	40.98
GO:0030198	extracellular matrix organization	43	0.68	0.59	8.24	16.90
GO:1900076	regulation of cellular response to insulin stimulus	43	0.74	0.62	8.84	23.69
GO:1901983	regulation of protein acetylation	42	0.65	0.70	8.78	75.95
GO:0050818	regulation of coagulation	42	0.66	0.58	8.18	11.79
GO:0016575	histone deacetylation	42	0.79	0.79	9.40	357.61
GO:0032981	mitochondrial respiratory chain complex I assembly	42	1.00	0.85	9.63	91.11
GO:0051149	positive regulation of muscle cell differentiation	41	0.71	0.68	8.85	114.55
GO:0001678	cellular glucose homeostasis	41	0.93	0.82	9.53	49.18
GO:0008361	regulation of cell size	41	0.78	0.68	9.00	28.02
GO:0051193	regulation of cofactor metabolic process	40	0.53	0.56	7.19	26.78
GO:0035722	interleukin-12-mediated signaling pathway	40	1.00	0.85	9.63	30.19
GO:0045454	cell redox homeostasis	39	1.00	0.79	9.63	31.94
GO:0051258	protein polymerization	39	0.80	0.72	9.14	44.52
