id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	491	0.12	0.26	2.47	7.96
GO:0048518	positive regulation of biological process	339	0.21	0.30	3.05	7.96
GO:0060255	regulation of macromolecule metabolic process	255	0.26	0.38	4.09	10.74
GO:0048523	negative regulation of cellular process	221	0.24	0.37	3.90	23.93
GO:0007166	cell surface receptor signaling pathway	185	0.43	0.51	5.91	23.17
GO:0009966	regulation of signal transduction	180	0.33	0.45	5.35	37.59
GO:0016192	vesicle-mediated transport	143	0.52	0.51	6.57	10.99
GO:0019538	protein metabolic process	142	0.31	0.41	4.91	44.77
GO:0006355	regulation of transcription, DNA-templated	134	0.40	0.60	6.84	245.35
GO:0051128	regulation of cellular component organization	117	0.30	0.40	4.57	12.04
GO:0050776	regulation of immune response	109	0.38	0.44	5.64	22.45
GO:0045055	regulated exocytosis	108	0.69	0.69	8.57	38.47
GO:0071310	cellular response to organic substance	104	0.44	0.47	5.95	41.66
GO:0035556	intracellular signal transduction	102	0.51	0.55	6.92	23.17
GO:0044267	cellular protein metabolic process	102	0.34	0.46	5.57	80.87
GO:0060548	negative regulation of cell death	59	0.54	0.56	7.27	41.94
GO:0010942	positive regulation of cell death	49	0.54	0.56	7.33	41.78
GO:0032270	positive regulation of cellular protein metabolic process	87	0.47	0.59	7.41	288.49
GO:0030816	positive regulation of cAMP metabolic process	3	0.83	0.83	9.53	1396.50
GO:0042592	homeostatic process	85	0.45	0.42	5.70	8.64
GO:0051271	negative regulation of cellular component movement	21	0.55	0.56	7.36	52.39
GO:2000145	regulation of cell motility	68	0.47	0.52	6.88	34.54
GO:0007186	G-protein coupled receptor signaling pathway	70	0.55	0.57	7.20	23.17
GO:0006811	ion transport	65	0.38	0.44	5.19	10.99
GO:0006855	drug transmembrane transport	6	0.58	0.58	7.29	29.08
GO:0045087	innate immune response	64	0.68	0.59	8.16	26.47
GO:0010243	response to organonitrogen compound	60	0.45	0.48	6.23	25.43
GO:0032101	regulation of response to external stimulus	59	0.40	0.45	5.60	11.65
GO:0050900	leukocyte migration	56	0.60	0.59	8.02	26.94
GO:0001818	negative regulation of cytokine production	28	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	37	0.51	0.54	6.97	44.26
GO:0015031	protein transport	53	0.48	0.59	6.99	54.46
GO:0051251	positive regulation of lymphocyte activation	38	0.58	0.64	8.19	127.58
GO:0050868	negative regulation of T cell activation	12	0.64	0.69	8.87	233.20
GO:0055065	metal ion homeostasis	44	0.57	0.64	7.90	34.21
GO:0051345	positive regulation of hydrolase activity	43	0.57	0.57	7.42	32.99
GO:0042493	response to drug	43	0.47	0.43	5.84	9.28
GO:0034613	cellular protein localization	43	0.45	0.48	6.33	26.83
GO:0044255	cellular lipid metabolic process	41	0.38	0.44	5.89	38.02
GO:0002237	response to molecule of bacterial origin	39	0.69	0.59	8.74	31.75
GO:0060326	cell chemotaxis	33	0.64	0.61	8.15	30.29
GO:1901135	carbohydrate derivative metabolic process	32	0.35	0.37	4.70	10.22
GO:0045596	negative regulation of cell differentiation	31	0.44	0.51	6.50	82.79
GO:0042110	T cell activation	26	0.59	0.59	7.76	19.85
GO:0015711	organic anion transport	25	0.43	0.54	6.27	28.20
GO:0071219	cellular response to molecule of bacterial origin	22	0.80	0.69	9.25	59.35
GO:0045765	regulation of angiogenesis	21	0.70	0.68	8.82	44.94
GO:0097190	apoptotic signaling pathway	20	0.70	0.64	8.53	23.17
GO:0051260	protein homooligomerization	20	0.89	0.77	9.41	42.03
GO:0050714	positive regulation of protein secretion	20	0.65	0.70	8.73	381.48
GO:0019722	calcium-mediated signaling	19	0.72	0.71	8.71	27.81
GO:0009117	nucleotide metabolic process	18	0.44	0.57	7.31	170.44
GO:0007268	chemical synaptic transmission	16	0.74	0.72	8.66	23.17
GO:0050852	T cell receptor signaling pathway	15	1.00	0.92	9.63	219.43
GO:0001666	response to hypoxia	15	0.81	0.70	9.12	21.16
GO:0030855	epithelial cell differentiation	14	0.55	0.52	6.96	21.07
GO:0051384	response to glucocorticoid	14	0.77	0.73	9.22	62.74
GO:2000027	regulation of organ morphogenesis	14	0.45	0.52	6.54	42.54
GO:0010769	regulation of cell morphogenesis involved in differentiation	14	0.59	0.62	8.17	63.58
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	12	1.00	0.79	9.63	42.20
GO:0006518	peptide metabolic process	11	0.56	0.57	7.65	56.97
GO:0009267	cellular response to starvation	10	0.64	0.64	8.46	112.77
GO:0048469	cell maturation	10	0.70	0.55	8.24	25.22
GO:0120032	regulation of plasma membrane bounded cell projection assembly	10	0.63	0.67	8.36	49.28
GO:0046718	viral entry into host cell	9	0.77	0.73	8.94	28.37
GO:0050806	positive regulation of synaptic transmission	9	0.67	0.69	8.68	101.55
GO:0007173	epidermal growth factor receptor signaling pathway	9	0.78	0.78	9.04	32.39
GO:0070098	chemokine-mediated signaling pathway	9	0.73	0.72	9.00	30.19
GO:1904064	positive regulation of cation transmembrane transport	9	0.60	0.68	8.21	171.07
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	9	0.80	0.80	9.39	355.88
GO:0030182	neuron differentiation	8	0.58	0.54	7.21	21.07
GO:0006821	chloride transport	8	0.87	0.78	9.27	16.47
GO:0051492	regulation of stress fiber assembly	8	0.89	0.86	9.49	106.76
GO:0002430	complement receptor mediated signaling pathway	7	0.93	0.86	9.58	218.74
GO:0001649	osteoblast differentiation	7	1.00	0.75	9.63	21.07
