id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007162	negative regulation of cell adhesion	26	0.57	0.57	7.40	38.27
GO:0048518	positive regulation of biological process	339	0.21	0.30	3.05	7.96
GO:0006810	transport	239	0.28	0.34	3.95	7.46
GO:0007166	cell surface receptor signaling pathway	185	0.43	0.51	5.91	23.17
GO:0045321	leukocyte activation	143	0.52	0.46	6.78	16.27
GO:0032268	regulation of cellular protein metabolic process	128	0.37	0.51	6.13	70.76
GO:0032940	secretion by cell	121	0.48	0.53	6.33	20.46
GO:0001101	response to acid chemical	24	0.51	0.45	6.31	9.28
GO:1901700	response to oxygen-containing compound	111	0.39	0.39	5.14	9.28
GO:0050776	regulation of immune response	109	0.38	0.44	5.64	22.45
GO:0035556	intracellular signal transduction	102	0.51	0.55	6.92	23.17
GO:0006357	regulation of transcription by RNA polymerase II	89	0.44	0.63	7.11	248.57
GO:0008284	positive regulation of cell proliferation	74	0.56	0.57	7.27	43.45
GO:0002757	immune response-activating signal transduction	58	0.61	0.66	8.47	138.88
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	16	0.62	0.66	8.48	139.22
GO:0051271	negative regulation of cellular component movement	21	0.55	0.56	7.36	52.39
GO:2000145	regulation of cell motility	68	0.47	0.52	6.88	34.54
GO:0016477	cell migration	71	0.47	0.48	6.31	17.13
GO:0007186	G-protein coupled receptor signaling pathway	70	0.55	0.57	7.20	23.17
GO:0010629	negative regulation of gene expression	68	0.47	0.56	6.74	59.05
GO:0001934	positive regulation of protein phosphorylation	68	0.58	0.69	8.60	663.11
GO:0045087	innate immune response	64	0.68	0.59	8.16	26.47
GO:0019221	cytokine-mediated signaling pathway	56	0.60	0.63	7.60	26.50
GO:0043066	negative regulation of apoptotic process	56	0.56	0.63	7.79	81.07
GO:0001818	negative regulation of cytokine production	28	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	37	0.51	0.54	6.97	44.26
