id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	2137	0.12	0.26	2.47	7.96
GO:0050896	response to stimulus	909	0.25	0.12	2.65	3.37
GO:1903506	regulation of nucleic acid-templated transcription	809	0.40	0.58	6.66	149.90
GO:0016070	RNA metabolic process	745	0.39	0.52	6.45	112.25
GO:0051641	cellular localization	532	0.37	0.31	4.44	5.67
GO:0048869	cellular developmental process	465	0.32	0.29	4.16	13.85
GO:0051254	positive regulation of RNA metabolic process	363	0.49	0.60	7.48	301.45
GO:0051726	regulation of cell cycle	269	0.41	0.45	5.89	12.04
GO:0043312	neutrophil degranulation	121	1.00	0.90	9.63	132.80
GO:0001819	positive regulation of cytokine production	110	0.51	0.54	6.97	44.26
GO:0010469	regulation of signaling receptor activity	99	0.59	0.62	7.95	48.62
GO:0035690	cellular response to drug	84	0.56	0.53	7.02	41.91
GO:0006914	autophagy	65	0.67	0.59	8.40	37.75
GO:0071222	cellular response to lipopolysaccharide	47	1.00	0.82	9.63	238.00
GO:0090257	regulation of muscle system process	45	0.52	0.55	7.00	14.36
GO:0001701	in utero embryonic development	40	1.00	0.85	9.63	22.50
GO:0000086	G2/M transition of mitotic cell cycle	37	1.00	0.79	9.63	43.45
GO:0050852	T cell receptor signaling pathway	34	1.00	0.92	9.63	219.43
GO:0030593	neutrophil chemotaxis	23	1.00	0.90	9.63	130.30
GO:0045727	positive regulation of translation	23	0.66	0.71	9.12	1032.69
GO:0016525	negative regulation of angiogenesis	21	0.81	0.78	9.32	151.11
GO:0051225	spindle assembly	19	0.75	0.73	9.17	86.84
GO:0051403	stress-activated MAPK cascade	19	0.81	0.82	9.45	288.82
GO:0035264	multicellular organism growth	17	1.00	0.70	9.63	22.58
GO:0061154	endothelial tube morphogenesis	6	0.83	0.74	9.31	48.80
GO:0001780	neutrophil homeostasis	5	1.00	0.82	9.63	41.67
GO:0006198	cAMP catabolic process	5	1.00	0.93	9.63	5918.16
GO:0071872	cellular response to epinephrine stimulus	3	1.00	0.88	9.63	410.29
GO:1901841	regulation of high voltage-gated calcium channel activity	3	0.89	0.88	9.53	231.63
GO:1900112	regulation of histone H3-K9 trimethylation	3	0.89	0.88	9.53	105.56
GO:0051481	negative regulation of cytosolic calcium ion concentration	2	0.93	0.90	9.58	290.30
GO:0043374	CD8-positive, alpha-beta T cell differentiation	1	0.84	0.80	9.41	116.48
