id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	401	0.12	0.26	2.47	7.96
GO:0044237	cellular metabolic process	263	0.16	0.21	2.71	13.80
GO:0060255	regulation of macromolecule metabolic process	223	0.26	0.38	4.09	10.74
GO:1901564	organonitrogen compound metabolic process	160	0.23	0.31	3.63	19.40
GO:0009966	regulation of signal transduction	156	0.33	0.45	5.35	37.59
GO:0006417	regulation of translation	6	0.52	0.61	8.02	212.82
GO:0019219	regulation of nucleobase-containing compound metabolic process	149	0.33	0.45	5.50	54.14
GO:0006417	regulation of translation	6	0.52	0.61	8.02	212.82
GO:0019219	regulation of nucleobase-containing compound metabolic process	149	0.33	0.45	5.50	54.14
GO:0010556	regulation of macromolecule biosynthetic process	150	0.33	0.46	5.12	27.30
GO:0007166	cell surface receptor signaling pathway	144	0.43	0.51	5.91	23.17
GO:0006355	regulation of transcription, DNA-templated	126	0.40	0.60	6.84	245.35
GO:0019538	protein metabolic process	125	0.31	0.41	4.91	44.77
GO:0090304	nucleic acid metabolic process	120	0.35	0.46	5.97	111.15
GO:0046903	secretion	117	0.46	0.48	5.79	10.99
GO:0006887	exocytosis	106	0.67	0.66	8.38	37.08
GO:0002274	myeloid leukocyte activation	97	0.68	0.59	8.67	18.06
GO:0051128	regulation of cellular component organization	97	0.30	0.40	4.57	12.04
GO:0044267	cellular protein metabolic process	94	0.34	0.46	5.57	80.87
GO:0042542	response to hydrogen peroxide	9	0.93	0.76	9.54	79.29
GO:0070887	cellular response to chemical stimulus	93	0.40	0.40	5.31	25.21
GO:0042542	response to hydrogen peroxide	9	0.93	0.76	9.54	79.29
GO:0070887	cellular response to chemical stimulus	93	0.40	0.40	5.31	25.21
GO:0030154	cell differentiation	91	0.39	0.39	5.18	16.68
GO:0050776	regulation of immune response	91	0.38	0.44	5.64	22.45
GO:0035556	intracellular signal transduction	90	0.51	0.55	6.92	23.17
GO:0042325	regulation of phosphorylation	83	0.47	0.59	6.88	31.28
GO:0071310	cellular response to organic substance	83	0.44	0.47	5.95	41.66
GO:0008285	negative regulation of cell proliferation	34	0.56	0.57	7.31	43.61
GO:0008284	positive regulation of cell proliferation	59	0.56	0.57	7.27	43.45
GO:0070667	negative regulation of mast cell proliferation	1	1.00	0.85	9.63	83.66
GO:0051240	positive regulation of multicellular organismal process	80	0.35	0.42	4.98	23.60
GO:0006796	phosphate-containing compound metabolic process	78	0.36	0.43	5.28	20.85
GO:0010941	regulation of cell death	78	0.43	0.47	6.10	12.04
GO:0051247	positive regulation of protein metabolic process	76	0.44	0.54	6.72	129.04
GO:0033554	cellular response to stress	76	0.44	0.42	6.05	25.47
GO:0045595	regulation of cell differentiation	70	0.34	0.42	5.25	23.33
GO:0071705	nitrogen compound transport	58	0.36	0.43	4.99	10.99
GO:0071702	organic substance transport	68	0.33	0.41	4.62	10.99
GO:0050865	regulation of cell activation	61	0.45	0.48	6.31	12.04
GO:0051726	regulation of cell cycle	61	0.41	0.45	5.89	12.04
GO:0051707	response to other organism	61	0.42	0.46	6.41	24.63
GO:0045087	innate immune response	61	0.68	0.59	8.16	26.47
GO:0065003	protein-containing complex assembly	60	0.45	0.48	6.06	36.47
GO:0051573	negative regulation of histone H3-K9 methylation	1	0.89	0.88	9.57	805.14
GO:0031401	positive regulation of protein modification process	58	0.51	0.63	7.86	366.05
GO:0006351	transcription, DNA-templated	57	0.57	0.68	8.45	581.39
GO:0033043	regulation of organelle organization	57	0.36	0.47	5.49	15.89
GO:0006259	DNA metabolic process	56	0.45	0.55	7.12	145.26
GO:0051336	regulation of hydrolase activity	53	0.46	0.48	6.24	9.25
GO:0051050	positive regulation of transport	52	0.42	0.50	5.84	25.90
GO:0033993	response to lipid	52	0.53	0.51	6.86	13.32
GO:2000521	negative regulation of immunological synapse formation	1	1.00	0.88	9.63	159.58
GO:0050863	regulation of T cell activation	32	0.52	0.61	7.60	29.19
GO:0050864	regulation of B cell activation	24	0.64	0.67	8.41	29.19
GO:0010243	response to organonitrogen compound	51	0.45	0.48	6.23	25.43
GO:0030334	regulation of cell migration	50	0.48	0.56	7.11	36.74
GO:0051276	chromosome organization	48	0.55	0.52	6.96	18.35
GO:0051241	negative regulation of multicellular organismal process	48	0.35	0.42	4.99	23.69
GO:0019221	cytokine-mediated signaling pathway	47	0.60	0.63	7.60	26.50
GO:0045944	positive regulation of transcription by RNA polymerase II	47	0.55	0.71	8.36	1463.86
GO:0009725	response to hormone	47	0.53	0.51	7.03	21.86
GO:0022603	regulation of anatomical structure morphogenesis	47	0.36	0.43	5.15	11.29
GO:0044248	cellular catabolic process	44	0.31	0.36	4.57	26.23
GO:0015031	protein transport	44	0.48	0.59	6.99	54.46
GO:0018193	peptidyl-amino acid modification	40	0.39	0.54	6.24	151.15
GO:0050900	leukocyte migration	39	0.60	0.59	8.02	26.94
GO:0007346	regulation of mitotic cell cycle	38	0.49	0.53	6.68	14.24
