id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0000045	autophagosome assembly	11	1.00	0.82	9.63	62.10
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	2	1.00	0.79	9.63	23.39
GO:0009987	cellular process	2147	0.09	0.05	0.84	3.37
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	3	1.00	0.95	9.63	2977.47
GO:0050789	regulation of biological process	1686	0.09	0.17	1.80	4.47
GO:0065009	regulation of molecular function	495	0.33	0.29	4.10	4.47
GO:0071704	organic substance metabolic process	1476	0.15	0.20	2.26	6.41
GO:0006810	transport	694	0.28	0.34	3.95	7.46
GO:0043312	neutrophil degranulation	98	1.00	0.90	9.63	132.80
GO:0002244	hematopoietic progenitor cell differentiation	16	0.81	0.66	8.94	21.07
GO:0030326	embryonic limb morphogenesis	10	0.89	0.74	9.38	43.31
GO:0002286	T cell activation involved in immune response	8	0.70	0.67	8.89	82.05
GO:0048538	thymus development	7	1.00	0.79	9.63	35.89
GO:0097421	liver regeneration	6	1.00	0.82	9.63	47.22
GO:0043011	myeloid dendritic cell differentiation	6	0.89	0.77	9.49	91.17
GO:0030316	osteoclast differentiation	5	0.93	0.79	9.51	47.07
GO:0001756	somitogenesis	5	1.00	0.79	9.63	43.80
GO:0001947	heart looping	4	1.00	0.85	9.63	47.98
GO:0021795	cerebral cortex cell migration	2	0.77	0.73	9.22	22.93
