id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	4277	0.00	0.00	0.00	0.00
GO:1903818	positive regulation of voltage-gated potassium channel activity	2	0.81	0.84	9.51	1257.11
GO:0032088	negative regulation of NF-kappaB transcription factor activity	30	0.93	0.91	9.59	279.62
GO:0051091	positive regulation of DNA binding transcription factor activity	76	0.81	0.84	9.43	277.83
GO:0050789	regulation of biological process	2896	0.09	0.17	1.80	4.47
GO:0065009	regulation of molecular function	833	0.33	0.29	4.10	4.47
GO:1903818	positive regulation of voltage-gated potassium channel activity	2	0.81	0.84	9.51	1257.11
GO:0032088	negative regulation of NF-kappaB transcription factor activity	30	0.93	0.91	9.59	279.62
GO:0051091	positive regulation of DNA binding transcription factor activity	76	0.81	0.84	9.43	277.83
GO:0050789	regulation of biological process	2896	0.09	0.17	1.80	4.47
GO:0065009	regulation of molecular function	833	0.33	0.29	4.10	4.47
GO:0006612	protein targeting to membrane	45	0.81	0.82	9.41	149.73
GO:0006810	transport	1170	0.28	0.34	3.95	7.46
GO:0034613	cellular protein localization	307	0.45	0.48	6.33	26.83
GO:0032501	multicellular organismal process	317	0.33	0.16	3.12	3.37
