id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	766	0.09	0.05	0.84	3.37
GO:0048872	homeostasis of number of cells	13	0.67	0.58	7.80	10.43
GO:0050789	regulation of biological process	659	0.09	0.17	1.80	4.47
GO:0007204	positive regulation of cytosolic calcium ion concentration	41	0.68	0.77	9.10	290.30
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	4	0.87	0.83	9.53	431.32
GO:0048872	homeostasis of number of cells	13	0.67	0.58	7.80	10.43
GO:0050789	regulation of biological process	659	0.09	0.17	1.80	4.47
GO:0007204	positive regulation of cytosolic calcium ion concentration	41	0.68	0.77	9.10	290.30
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	4	0.87	0.83	9.53	431.32
GO:0048872	homeostasis of number of cells	13	0.67	0.58	7.80	10.43
GO:0050789	regulation of biological process	659	0.09	0.17	1.80	4.47
GO:0007204	positive regulation of cytosolic calcium ion concentration	41	0.68	0.77	9.10	290.30
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	4	0.87	0.83	9.53	431.32
GO:0048872	homeostasis of number of cells	13	0.67	0.58	7.80	10.43
GO:0050789	regulation of biological process	659	0.09	0.17	1.80	4.47
GO:0007204	positive regulation of cytosolic calcium ion concentration	41	0.68	0.77	9.10	290.30
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	4	0.87	0.83	9.53	431.32
GO:0002376	immune system process	284	0.38	0.19	3.93	3.37
GO:0050896	response to stimulus	349	0.25	0.12	2.65	3.37
GO:0006810	transport	313	0.28	0.34	3.95	7.46
GO:0042089	cytokine biosynthetic process	3	0.63	0.64	8.18	87.71
GO:0035162	embryonic hemopoiesis	2	0.93	0.79	9.49	36.11
