ID;Term;Depth;IC Nuno;IC zhou;IC sanchez;IC resnik;IC RZ;IC Rnormalized;IC Nuno org;Annotated Genes Set number
GO:0008584;male gonad development;5.0;1.0;0.7902410118609202;9.628524252492122;50.96471695749156;5.2552850506314295;0.001705743211299806;0.5589965337459591;[HMGB2, LRP2, GATA3, MEA1, GATA1, HOXA11, HOXA10, CTNNA1, PDGFRB, LHCGR, TGFB2, RRM1, BIK, INHBA, EIF2S2, KITLG, SFRP2, NASP, MSH2, KIT]
GO:0035162;embryonic hemopoiesis;6.0;0.9326813400603323;0.7894609826203107;9.4949928598676;36.11381869205153;6.832634648514029;0.0012086970112962418;0.6725415662651573;[FLT3LG, GATA3, GATA1, KITLG, KIT]
GO:1902036;regulation of hematopoietic stem cell differentiation;7.0;0.8933024483968273;0.7975705894556142;9.474373572664863;97.61516402498306;6.558197802812269;0.003267091691972132;0.6863059058804069;[YAP1, GATA3, GATA1, MYB]
GO:0006366;transcription by RNA polymerase II;10.0;0.6039883530135606;0.7172351883677006;8.613793447804714;583.8786478812184;3.2909128387363804;0.01954189288791682;0.5835384474769965;[EHF, SPI1, CCNH, SPIB, MYB, HOXA7, HOXA5, SOX4, MEF2A, MEF2C, HOXB3, HOXB2, HOXB7, ATF3, HOXB5, GATA3, GATA1, NHLH2, EGR1, EGR2, JUN, BCL11B, TGFB1I1, BRCA1, HOXC10, PAX5, FOS, SIRT1, PAX2, SATB2, FLNA, CDX2, GTF2H1, GRHL2, FOSB, CCNT2, ARID4A, HOXA10, C5AR1, HMGA1, NFKB1, COPS5, FEV, MAFF, MYOCD, ETV1, TFDP1, ELF3, CREB5, CEBPE, TAF9, POLR2E, POLR2I, POLR2J, POLR2K, POLR2L, PRRX1, KLF4, MEIS2, MEIS1, KLF5, POU2AF1, TAF5, RBMX]
GO:0008344;adult locomotory behavior;3.0;0.8436909121759173;0.6199657686781032;9.158520623246385;24.575257889458463;5.459585514144159;8.225117652639858E-4;0.47732376968016754;[ABHD12, CHL1, SLITRK6, DRD4, SCN1A, SNCA, TMOD1, NR4A2, CXCL12]
GO:0045648;positive regulation of erythrocyte differentiation;8.0;0.9326813400603323;0.8413406700301662;9.582004236857228;358.80145150428314;6.409777797693995;0.012008761681506467;0.7027963346592216;[HMGB2, INHBA, MAPK14, GATA1, INPP5D, NCKAP1L]
GO:0009635;response to herbicide;4.0;0.811012628672052;0.655506314336026;9.158520623246385;22.148665212221992;7.292166977892469;7.412958921485069E-4;0.622921758369865;[ALAD, ARG1]
GO:0006367;transcription initiation from RNA polymerase II promoter;9.0;1.0;0.896240625180289;9.628524252492122;477.15162764714074;4.629579150867016;0.015969835568764485;0.6329975182530758;[CCNH, NR3C2, CTGF, NRBP1, RUNX2, MAZ, VDR, NR4A2, NR4A1, NR4A3, TCF4, CDKN1A, MED23, YAP1, TAF9, POLR2E, E2F2, POLR2I, POLR2J, POLR2K, POLR2L, NR1H2, GTF2H1, TAF5]
GO:0020027;hemoglobin metabolic process;5.0;0.8933024483968273;0.736892236059334;9.461470167828956;80.86766357206795;7.57984905034425;0.0027065679235849286;0.6778748447945537;[ALAS2, AHSP, INHBA]
GO:0006879;cellular iron ion homeostasis;10.0;0.8436909121759173;0.837086467948879;9.474373572664863;186.73793370626092;5.69953618377475;0.006249950587919157;0.706715557354699;[ALAS2, TFRC, ABCB6, SLC40A1, HEPH, HMOX1, SLC11A1, CYBRD1, TF, LCN2, LTF, ABCG2]
GO:0030502;negative regulation of bone mineralization;7.0;0.9326813400603323;0.8172600352873667;9.55953138100517;172.15796001199809;6.943860283624253;0.005761971989496609;0.7060287030842711;[CCR1, GREM1, ECM1, GATA1]
GO:0001666;response to hypoxia;5.0;0.811012628672052;0.6957473261969462;9.117698628726131;21.16160540946;4.1860866471696125;7.082598888462125E-4;0.5043176776701113;[MPL, PHB2, SLC8A1, LOXL2, AQP1, PLAU, MYB, AKT1, PRKCE, ACTN4, ATP1B1, CLDN3, ABCB4, PSEN2, TWIST1, DPP4, CCNB1, HMOX1, EGR1, TGFB2, TGFB1, VCAM1, CAV1, NR4A2, BMP2, CXCL12, NOX4, CD24, ALAS2, SUV39H1, ALAD, MYOCD, ADSL, EDN1, KCND2, MMP2, AGTRAP, SIRT1, CBFA2T3, TGFBR3, CCNA2, IL1B, LTA, TLR2, CXCR4, KCNA5, PTGS2, THBS1, ASCL2, PAK1, E2F1, TEK]
GO:0001701;in utero embryonic development;7.0;1.0;0.8509193652572005;9.628524252492122;22.496195207419138;4.63541007117781;7.529274083310655E-4;0.5879744518658467;[IHH, PDGFRA, TPM1, MSH2, TWIST1, GATA3, GATA1, EPB41L5, CCNB2, CCNB1, PLCG1, MYH10, STIL, EIF2S2, BMP2, MAFF, PTPRR, TMEM100, HHEX, EDN1, TIE1]
GO:0030220;platelet formation;5.0;1.0;0.7902410118609202;9.628524252492122;33.79744107268718;6.832634648514029;0.0011311699369806302;0.639662265535933;[MEF2C, ACTN1, NBEAL2, GATA1, PTPN6]
GO:0071733;transcriptional activation by promoter-enhancer looping;12.0;1.0;0.9481203125901445;9.628524252492122;1507.3475948689336;8.390779266560578;0.05044956747550087;0.8772251544931927;[RUVBL2, GATA1]
GO:0030222;eosinophil differentiation;7.0;1.0;0.8509193652572005;9.628524252492122;80.32591288519221;9.083926447120524;0.0026884360156391616;0.8154717862087246;[GATA1]
GO:0030221;basophil differentiation;7.0;1.0;0.8509193652572005;9.628524252492122;48.172706276873754;9.083926447120524;0.0016122971264660058;0.8154717862087246;[GATA1]
GO:2000678;negative regulation of transcription regulatory region DNA binding;6.0;0.8653626801206646;0.7558016526504768;9.34084218004034;47.570979032210005;6.7325511899570465;0.001592157857106472;0.6674232935401965;[GATA1, ID1]
GO:0035556;intracellular signal transduction;5.0;0.5140152493238541;0.5472486365228473;6.9204740513899115;23.17027026302992;2.4005655013542495;7.75488093814194E-4;0.41300604323788886;[AKT1, MEF2A, MEF2C, PRKAR1B, AGTR1, FPR1, PDGFA, FPR2, GATA3, IQGAP3, PRKAR2B, SFN, LYN, ABCA1, JUN, HACE1, AZU1, COL1A2, ARHGAP6, ARHGAP4, DUSP1, GMIP, SIRT1, DUSP6, PTAFR, STAT4, DMD, PKN1, LGR4, CTGF, KCNH1, KCNH2, MSH6, ADCYAP1, MSH2, BLK, LY96, SOCS2, TNFRSF10B, BMX, CORO2A, NFKB1, LRRK2, TNFRSF1B, LCP2, LCP1, DTL, PPP1R15A, IL2RG, CCL5, E2F1, CCL2, E2F2, FYN, E2F7, SH2B1, IL2RB, PTPN6, TNFSF11, PAQR3, MIF, EREG, BTC, BTK, EPHA2, RACGAP1, CD14, PAG1, CCR1, PTK2, RGL4, CD24, RGL1, CD40, BRCA1, BRCA2, CCR9, RAC2, CTSH, CCR7, CCR6, CD36, CCR5, SPTAN1, CCR2, LAT2, MC3R, IL1B, KIT, DEPDC1, YAP1, PCNA, GNAI2, PAK1, PERP, KITLG, FKBP1B, RAMP1, CD80, CELSR1, CCRL2, PDGFRB, PDGFRA, DOK3, CARD11, CALCA, PSEN2, RASGRP4, SPTA1, CCNB1, ECT2, VCAM1, GH1, TNFAIP3, GHR, GRM5, ARHGEF12, IRAK3, CCNA2, NDUFS4, SHANK3, BCL2A1, EPS8L1, EGF, MAPK14, TEK, CYFIP1, EPS8, STMN1, CYP1B1, DAPK1, PRKCE, PRKCD, DEPDC1B, ADCY9, LGALS12, PRKCQ, HMOX1, PLEK2, PLCG1, PLK2, PLK1, ITK, CDKN1A, NFAM1, PAX2, CIT, HBEGF, GSN, CCL20, CARD9, IL5RA, TNF, SLC8A1, FGF5, PYCARD, GRAP2, STK32B, MEN1, LHCGR, MAP2K2, IGFBP5, DGKZ, NRBP1, RAB32, MELK, CSF1R, CALCRL, CUL5, MAP2K6, DHCR24, BCL6, CNOT3, CDK1, CSPG4, LAT, TREM1, CHUK, TFDP1, IL3RA, CX3CR1, NOD2, RAB21, PLN, DNAJA3, EDNRB, PPP2R1A, CHEK1, RPS6KA1, SOX4, PTGDR, TIAM2, SIK1, INPP5D, TP53BP2, CCR10, PRL, RALGPS2, MAP4K1, EDN1, RHOG, RHOH, AVPR1A, GFRA3, VAV1, RAB33B, TLR8, TLR7, RHOU, SGK1, TLR4, PTGER2, CXCR5, CXCR4, CXCR6, CXCR1, CXCR2, PDPN, MLH1, CAMK4, SIPA1, SIRPG, ARHGDIA, ARHGDIB, TSC2, ATP1B1, CSF2RB, ADRB2, TGFB1, SELE, NFKBIA, SELP, ARHGAP30, JMY, DOCK5, DOCK4, MCTP1, CXCL1, TMEM100, BLNK, PTGIR, TGFBR3, ZAP70, CAMK2D, NCAM1, TSHR]
GO:0033690;positive regulation of osteoblast proliferation;6.0;1.0;0.8231203125901445;9.628524252492122;63.05258358394898;7.379178354882098;0.0021103132289136558;0.7004918368257019;[BMP2, HPSE, GATA1, CYR61, LTF, CTHRC1]
GO:0051260;protein homooligomerization;6.0;0.8933024483968273;0.7697715367885581;9.405380701177911;42.032160359171186;4.056761851073058;0.00140677858073304;0.5305833023127396;[CDA, KCNG2, TCL1A, TNFSF11, MIF, OLFM4, CLDN3, KCTD12, BLM, MGST1, ACAT1, CD79B, CD79A, NACC2, HMOX1, ECT2, VASP, CAV1, EHD3, CD3G, CD3E, CD3D, ALAD, EMILIN1, TK1, FCER1G, KCND2, VWF, ARG1, NUP54, ACPP, FBP1, COLEC12, NLGN1, HM13, KCNA5, NLRC4, SAMHD1, PLN, GCH1, MARCKS, RAD51, P2RX1, IMPDH2, GOPC, CD247, RBMX]
GO:0046501;protoporphyrinogen IX metabolic process;6.0;0.8653626801206646;0.7558016526504768;9.485423408851448;106.30660480264032;7.474488534686424;0.003557986393011454;0.7053660038532718;[ALAD, ALAS2, FECH, UROD, HMBS, CPOX, PPOX]
GO:0043312;neutrophil degranulation;9.0;1.0;0.896240625180289;9.628524252492122;132.80263134205524;3.603287523778533;0.004444784556409926;0.5805129167163294;[CDA, CYFIP1, ABCA13, C3AR1, PRKCD, RNASE3, RNASE2, BIN2, PADI2, FPR1, FPR2, GNS, S100A12, NCKAP1L, ELANE, JUP, FUCA1, AZU1, LYZ, TCN1, ARHGAP9, SIGLEC9, SERPINA1, PYGL, TIMP2, OLR1, ANXA3, ARG1, NFAM1, PSMA5, PSMA2, SERPINB10, PTAFR, ALOX5, METTL7A, GSN, LRG1, SLCO4C1, PSMC2, SIGLEC5, ATP8A1, HP, APEH, PYCARD, CLEC5A, LAMP2, CD177, OLFM4, CLEC4D, SLC27A2, S100A8, BRI3, HVCN1, GPR84, PSAP, ATP8B4, DEFA4, DEFA1, NFKB1, PTPRC, LCN2, HPSE, ITGAM, ITGB2, ITGAL, FCAR, ALAD, FCGR3B, GM2A, ITGAX, DSP, CR1, NDUFC2, TNFRSF1B, PECAM1, BPI, ACPP, TTR, FCGR2A, P2RX1, IMPDH2, PTPN6, MNDA, FOLR3, LGALS3, ANPEP, SLC11A1, MIF, CHIT1, SLPI, CRISPLD2, STXBP2, MGST1, CD14, PRG2, NBEAL2, PPBP, BST1, VNN1, ORM1, CTSZ, CTSS, GLIPR1, CTSH, CTSG, CD36, SPTAN1, CAMP, CD33, CTSB, CCT2, FCER1G, MME, RHOG, CEACAM1, CEACAM6, TLR2, LILRA3, CXCR1, CXCR2, CD58, CCT8, LILRB2, LILRB3, QPCT, CD68, PLAU, CD97, CHRNB4, CD93, OSCAR, DOK3, PRTN3, VCL, PSMD14, C5AR1, MGAM, SELL, MS4A3, TNFAIP6, CRISP3, CXCL1, SIRPB1, HK3, MMP8, MMP9, FGR, CHI3L1, LTF, CLEC12A, RETN, MAPK14, S100P, PTX3]
GO:0042541;hemoglobin biosynthetic process;6.0;1.0;0.8231203125901445;9.628524252492122;238.03201882828247;8.16763571524637;0.007966717455273678;0.7408135829017477;[ALAS2, INHBA]
GO:0045652;regulation of megakaryocyte differentiation;7.0;0.8933024483968273;0.7975705894556142;9.461470167828956;68.9575807315309;5.845247994956144;0.0023079481692908138;0.6498456195510879;[ITGA2B, HMGB2, THBS1, GATA1, NFE2, MEF2C, GP1BA, NR4A3, PRKCQ, MYL9, PF4]
GO:1901799;negative regulation of proteasomal protein catabolic process;10.0;0.7980440201809971;0.8142630219514189;9.483342242647623;1665.26152136704;5.905872616772578;0.05573480448208542;0.7172676121338334;[TAF9, ALAD]
GO:0071284;cellular response to lead ion;6.0;1.0;0.8231203125901445;9.628524252492122;77.8106912628645;8.390779266560578;0.002604253811492351;0.7522251544931926;[ALAD, PTGS2]
GO:0030219;megakaryocyte differentiation;5.0;1.0;0.7902410118609202;9.628524252492122;22.675663695230284;7.8311634786251565;7.589340571069517E-4;0.6907270763441554;[GATA1]
GO:0030218;erythrocyte differentiation;5.0;0.8436909121759173;0.712086467948879;9.117698628726131;22.675663695230284;5.885253329569843;7.589340571069517E-4;0.5912131408273906;[ALAS2, SPI1, GATA3, GATA1, AHSP, LYN, INHBA, KLF1, TGFBR3, KIT, ACIN1, TRIM10]
GO:0051694;pointed-end actin filament capping;13.0;1.0;0.9625549647676366;9.628524252492122;827.5885363368888;7.8311634786251565;0.027698643529868262;0.8630410292508717;[TMOD1, LMOD1]
GO:0072332;intrinsic apoptotic signaling pathway by p53 class mediator;7.0;0.8933024483968273;0.7975705894556142;9.446202695698167;80.0523555558605;5.734022359845919;0.002679280298012042;0.64415753539903;[CDKN1A, BRCA2, PYCARD, PERP, TP53BP2, E2F1, E2F2, SIRT1, MSH2, JMY]
GO:0019353;protoporphyrinogen IX biosynthetic process from glutamate;11.0;1.0;0.9324289523296623;9.628524252492122;1118.184659315538;9.777073627680469;0.03742463424643226;0.9324289523296623;[CPOX]
GO:0010266;response to vitamin B1;7.0;0.9326813400603323;0.8172600352873667;9.5544162803384;87.04156493882871;8.67846133901236;0.002913202846179917;0.7947362817240173;[ALAD]
GO:0031346;positive regulation of cell projection organization;6.0;0.6162540371078848;0.6312473311440869;8.01908634005802;65.02537978608623;3.924871147905995;0.002176340942397877;0.5238384056192311;[SCARB2, CYFIP1, CPNE5, PLXND1, FMR1, EPS8, ARHGDIA, ADCYAP1, MAP1B, PFN1, EPHA3, PLEK2, LYN, FZD1, SYT2, FN1, CXCL12, FES, PLXNB2, EZH2, ROBO2, NRP1, RAC2, CCR7, ARAP1, DNM2, NME1, KIT, SHANK3, NLGN1, RAB21, PAK1, CNR1, EPS8L1, FYN, CCL19, CCL21, FKBP1B]
GO:0008285;negative regulation of cell proliferation;5.0;0.5619039856592722;0.5711930046905564;7.31175452450612;43.614270733588945;3.2818080717434612;0.0014597303911579066;0.4580728292695636;[SPARC, SPINT2, PHB2, CYP1B1, EPHB1, SOX7, SOX4, MEF2C, EREG, SFRP4, SFRP2, SPINT1, BTK, GATA3, GATA1, INPP5D, HMOX1, SFN, LYN, JUN, BCL11B, FZD5, LIF, CDC6, NR2F2, NOX4, SNAI2, CDKN1A, TNFRSF13B, TGFB1I1, PRL, PTPRK, BRCA2, LRRC32, TIMP2, CTLA4, CD33, HAVCR2, DUSP1, ARG1, PAWR, PDCD1LG2, CBFA2T3, NME1, CEACAM1, IL1B, TLR2, PTGS2, ASCL2, PAK1, GPNMB, FRZB, PDPN, CTNNA1, CCL23, CDKN2C, LILRB1, LILRB2, PODN, FAP, FABP7, DLC1, PKN1, CD86, CD80, SIRPG, IHH, TNF, CDH5, DACH1, MEN1, IGFBP5, F2R, TPM1, TSC2, ADCYAP1, HGS, CD274, CSF1R, CUL5, FBLN1, CNN1, NACC2, IGFBP7, TGFB2, TGFB1, RARRES3, CAV2, VDR, CAV1, HMGA1, DHCR24, INHBA, IL6, BMP2, BCL6, OGN, TNFAIP3, CXCL1, DUSP10, ADAMTS1, NUP62, PTGIR, MYOCD, AXIN2, TGFBR3, GREM1, TFDP1, IFNG, LTA, XCL1, PDE5A, DLL1, THBS1, CCL8, E2F1, CCL2, ZNF503, CSK, E2F7, KLF4, MEIS1, DNAJA3, PMP22, CD9, PTPN6, MNDA, FCGR2B]
GO:0006783;heme biosynthetic process;7.0;0.8259837884571596;0.7639112594857803;9.464221201200845;646.2085211808783;6.781341354126479;0.02162801765401235;0.6977174774718518;[ALAS2, FECH, CPOX, PPOX, ALAD, UROD, HMBS]
GO:0043200;response to amino acid;5.0;0.6441938053840475;0.612337914552944;8.412128928167629;56.712201515420396;5.104244793218563;0.0018981063470534028;0.5512723279577749;[TNF, CTGF, ALAD, PDGFRA, EDN1, CHUK, ARG1, MMP2, COL4A1, NAIP, PCNA, ABCB4, PDGFD, PDGFC, FYN, LYN, COL1A1, COL1A2]
GO:0006782;protoporphyrinogen IX biosynthetic process;7.0;0.8933024483968273;0.7975705894556142;9.5544162803384;624.2719366194988;7.697632086000634;0.020893819910387346;0.7445766281117727;[ALAD, ALAS2, UROD, HMBS, CPOX, PPOX]
GO:0045944;positive regulation of transcription by RNA polymerase II;11.0;0.5461734764479651;0.7055156905536448;8.363590748376499;1463.8556817380634;2.718315475161805;0.048993932283191266;0.5714437321440341;[EHF, PID1, SPI1, SERPINE1, SPIB, MYB, HOXA3, AKT1, HOXA2, HOXA7, HOXA5, MEF2A, MEF2C, HOXB9, HOXB4, HOXB3, HOXB2, HOXB7, ATF3, HOXB5, GATA3, GATA1, NKX2-3, JUN, JAG1, JUP, FZD5, FZD8, HOXC10, PAX5, FOS, SIRT1, PAX2, MMP12, ENG, EPCAM, STAT4, NR1H2, ATAD2, GTF2H1, PSMC6, PSMC2, FOSB, PF4, CCNT2, PLXND1, TNF, RUVBL2, MEN1, ADCYAP1, FOXO1, NFKB1, CXCL10, COPS5, MAFF, CIITA, CYR61, HHEX, PPP1R12A, CHUK, PEG3, TFDP1, CEBPE, NOD2, ABLIM3, E2F1, E2F2, E2F5, E2F7, PRRX1, KLF4, KLF1, KLF5, POU2AF1, CCNH, RPS6KA1, TNFSF11, DPF3, SOX4, SLC11A1, EBF1, FLT3LG, RUNX2, SFRP2, BEX1, TWIST1, NHLH2, EGR1, EGR2, EGR3, BCL11B, LIF, CD28, TOP2A, CD40, PRL, BRCA1, CD3D, EDN1, RGMA, IL1B, TLR4, TLR2, YAP1, SATB2, LILRB1, GRHL2, IL17A, IHH, ARID4A, ARID4B, HOXA10, ADRB2, NLRP3, TGFB2, TGFB1, VDR, HMGA1, INHBA, NR4A2, NFKBIA, NR4A1, IL6, BMP2, NR4A3, TCF4, HMGB2, SLC40A1, ARHGEF10L, MYOCD, CKAP2, ETV1, DCN, GREM1, ELF3, TAF9, DLL1, LUM, MAPK14, MEIS2, MEIS1, RBMX]
GO:0045667;regulation of osteoblast differentiation;5.0;0.8259837884571596;0.7032329060895001;9.405380701177911;40.22549681874724;5.067543426368135;0.001346311177926675;0.5493954183502558;[TNF, CYR61, HOXA2, IL6R, MEN1, MEF2C, IGFBP5, AXIN2, RUNX2, GREM1, SFRP2, LTF, HEMGN, TWIST1, CTHRC1, JAG1, TMEM64, PTK2, IL6, BMP2, ID1, SNAI2]
GO:0000122;negative regulation of transcription by RNA polymerase II;11.0;0.6073376606709605;0.7360977826651425;8.793202583151634;1836.9481969605868;3.0544438328250214;0.0614810030062249;0.5886333519864981;[SPI1, EHMT2, SLA2, MYB, HOXA2, HOXA7, MEF2A, MEF2C, HOXB4, HOXB3, ATF3, GATA3, GATA1, PRDM16, ELANE, JUN, PLK1, FZD8, NR2F2, SNAI2, PKIG, EZH2, PAWR, PAX5, SIRT1, AES, MMP12, ASCL2, NR1H2, FOSB, TNF, DACH1, MEN1, TLE4, FOXO1, NACC2, WFS1, NFKB1, BCL6, CIITA, FHL2, FASLG, HHEX, RFC1, PEG3, RBBP8, E2F1, E2F7, PRRX1, KLF4, KLF8, KLF5, DNAJA3, UXT, ZNF608, EDNRB, SOX7, SOX4, IFI27, TWIST1, PCBP3, EGR1, BCL11A, ID1, SUV39H1, BMI1, XPO1, CD36, EDN1, IL1B, SATB2, CDX2, LOXL2, CHCHD3, CCNE1, TGFB1, CBX4, VDR, CAV1, NR4A2, BMP2, NR4A3, MXD1, MYOCD, IFNG, FBP1, AURKB, SNCA, MEIS2]
GO:0097067;cellular response to thyroid hormone stimulus;6.0;0.8933024483968273;0.7697715367885581;9.485423408851448;110.48347060425422;7.004484905440688;0.003697782332456301;0.6813299963962409;[GHSR, KIT, CTSH, GAS2L1, GATA1, CTSS, CTSB]
GO:0045471;response to ethanol;5.0;0.9326813400603323;0.7565816818910864;9.523163736834295;69.73224034292265;5.006389003214805;0.0023338753293357085;0.5462679783062231;[SPI1, SPARC, TNC, EEF1B2, ALAD, PRKCE, ADCYAP1, CLDN3, IL1B, CLDN7, S100A8, PSMD14, FECH, GATA3, CCL7, CNR1, FYN, CD14, GSN, VCAM1, CDK1]
GO:0010559;regulation of glycoprotein biosynthetic process;7.0;0.6634067003016617;0.6826227154080313;8.902587249109185;149.75732045160512;6.139487467954083;0.00501224274267701;0.6648930398837374;[CCL21, PAWR, GATA1, CCR7, CCL19, ITM2A, RAMP1, HBEGF, ITM2C]
