id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050789	regulation of biological process	1543	0.09	0.17	1.80	4.47
GO:0044237	cellular metabolic process	1003	0.16	0.21	2.71	13.80
GO:0031532	actin cytoskeleton reorganization	12	1.00	0.82	9.63	32.01
GO:0048869	cellular developmental process	454	0.32	0.29	4.16	13.85
GO:0016192	vesicle-mediated transport	347	0.52	0.51	6.57	10.99
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0032501	multicellular organismal process	211	0.33	0.16	3.12	3.37
GO:0050900	leukocyte migration	156	0.60	0.59	8.02	26.94
GO:0060326	cell chemotaxis	101	0.64	0.61	8.15	30.29
GO:0050852	T cell receptor signaling pathway	53	1.00	0.92	9.63	219.43
GO:0031100	animal organ regeneration	23	0.89	0.70	9.29	28.09
GO:0007173	epidermal growth factor receptor signaling pathway	18	0.78	0.78	9.04	32.39
GO:0007517	muscle organ development	18	0.78	0.64	8.75	27.68
GO:0046632	alpha-beta T cell differentiation	18	0.71	0.71	9.05	90.59
GO:0048008	platelet-derived growth factor receptor signaling pathway	9	0.78	0.76	9.19	31.00
GO:0038128	ERBB2 signaling pathway	8	0.87	0.83	9.37	32.39
GO:0048538	thymus development	8	1.00	0.79	9.63	35.89
GO:0008286	insulin receptor signaling pathway	8	0.87	0.81	9.34	31.00
GO:0033077	T cell differentiation in thymus	7	0.87	0.78	9.42	66.99
GO:0001947	heart looping	5	1.00	0.85	9.63	47.98
GO:0002042	cell migration involved in sprouting angiogenesis	4	1.00	0.90	9.63	27.17
GO:0033153	T cell receptor V(D)J recombination	3	1.00	0.93	9.63	333.87
GO:0002315	marginal zone B cell differentiation	3	1.00	0.90	9.63	149.81
GO:0031077	post-embryonic camera-type eye development	3	1.00	0.85	9.63	36.78
GO:0072070	loop of Henle development	2	0.93	0.84	9.53	58.05
GO:0048752	semicircular canal morphogenesis	1	1.00	0.75	9.63	28.50
GO:0060853	Notch signaling pathway involved in arterial endothelial cell fate commitment	1	1.00	0.85	9.63	28.58
GO:0072014	proximal tubule development	1	0.87	0.81	9.37	58.05
GO:0090668	endothelial cell chemotaxis to vascular endothelial growth factor	1	1.00	0.85	9.63	32.93
GO:0098773	skin epidermis development	1	0.89	0.74	9.47	33.12
