id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	899	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	848	0.36	0.43	5.06	19.43
GO:0048523	negative regulation of cellular process	730	0.24	0.37	3.90	23.93
GO:0009966	regulation of signal transduction	581	0.33	0.45	5.35	37.59
GO:0048869	cellular developmental process	454	0.32	0.29	4.16	13.85
GO:2000026	regulation of multicellular organismal development	398	0.29	0.39	4.73	23.09
GO:0090304	nucleic acid metabolic process	363	0.35	0.46	5.97	111.15
GO:0045595	regulation of cell differentiation	332	0.34	0.42	5.25	23.33
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0051050	positive regulation of transport	217	0.42	0.50	5.84	25.90
GO:0016477	cell migration	210	0.47	0.48	6.31	17.13
GO:0043066	negative regulation of apoptotic process	210	0.56	0.63	7.79	81.07
GO:0045944	positive regulation of transcription by RNA polymerase II	200	0.55	0.71	8.36	1463.86
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	191	0.50	0.60	7.60	369.32
GO:0006468	protein phosphorylation	162	0.57	0.64	8.18	177.76
GO:0030335	positive regulation of cell migration	145	0.58	0.64	8.22	157.26
GO:0002429	immune response-activating cell surface receptor signaling pathway	114	0.74	0.75	9.28	217.35
GO:0048513	animal organ development	106	0.50	0.45	5.88	11.73
GO:0050870	positive regulation of T cell activation	99	0.63	0.69	8.78	216.07
GO:0030098	lymphocyte differentiation	85	0.61	0.60	8.24	42.31
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	48	0.79	0.81	9.45	779.36
GO:0046488	phosphatidylinositol metabolic process	42	0.68	0.69	8.80	147.20
GO:0048598	embryonic morphogenesis	54	0.54	0.47	6.15	10.94
GO:0035239	tube morphogenesis	39	0.56	0.48	6.58	10.94
GO:0042542	response to hydrogen peroxide	38	0.93	0.76	9.54	79.29
GO:0060429	epithelium development	20	0.55	0.53	6.89	15.06
GO:0045333	cellular respiration	16	0.68	0.63	8.24	30.86
GO:0090303	positive regulation of wound healing	16	0.70	0.70	8.75	62.35
GO:0031532	actin cytoskeleton reorganization	12	1.00	0.82	9.63	32.01
GO:2000108	positive regulation of leukocyte apoptotic process	11	0.72	0.73	8.94	105.07
GO:0003382	epithelial cell morphogenesis	10	0.87	0.76	9.37	47.45
GO:0032693	negative regulation of interleukin-10 production	8	0.89	0.77	9.43	65.25
GO:0010613	positive regulation of cardiac muscle hypertrophy	7	0.89	0.82	9.49	95.58
GO:0043303	mast cell degranulation	6	1.00	0.90	9.63	196.34
GO:0035265	organ growth	4	0.77	0.58	8.75	22.58
GO:0046321	positive regulation of fatty acid oxidation	3	0.81	0.78	9.39	296.51
GO:2000726	negative regulation of cardiac muscle cell differentiation	3	0.84	0.82	9.49	669.65
GO:0001756	somitogenesis	3	1.00	0.79	9.63	43.80
GO:0072583	clathrin-dependent endocytosis	3	0.84	0.77	9.22	30.05
GO:0032765	positive regulation of mast cell cytokine production	2	1.00	0.90	9.63	311.83
GO:1903208	negative regulation of hydrogen peroxide-induced neuron death	2	0.93	0.88	9.60	1053.93
GO:2000253	positive regulation of feeding behavior	2	0.89	0.74	9.49	36.80
GO:0048633	positive regulation of skeletal muscle tissue growth	2	1.00	0.90	9.63	367.15
GO:0001757	somite specification	1	1.00	0.75	9.63	23.49
GO:1900625	positive regulation of monocyte aggregation	1	1.00	0.85	9.63	70.46
GO:0045608	negative regulation of inner ear auditory receptor cell differentiation	1	0.93	0.90	9.60	1107.51
GO:0009444	pyruvate oxidation	1	1.00	0.88	9.63	62.87
