id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050896	response to stimulus	703	0.25	0.12	2.65	3.37
GO:0006355	regulation of transcription, DNA-templated	600	0.40	0.60	6.84	245.35
GO:0016070	RNA metabolic process	575	0.39	0.52	6.45	112.25
GO:0006464	cellular protein modification process	547	0.34	0.49	5.84	147.03
GO:0008104	protein localization	354	0.40	0.40	5.07	7.46
GO:0016192	vesicle-mediated transport	323	0.52	0.51	6.57	10.99
GO:0033554	cellular response to stress	312	0.44	0.42	6.05	25.47
GO:0035556	intracellular signal transduction	307	0.51	0.55	6.92	23.17
GO:1901575	organic substance catabolic process	298	0.30	0.35	4.26	18.93
GO:0065003	protein-containing complex assembly	284	0.45	0.48	6.06	36.47
GO:0001932	regulation of protein phosphorylation	246	0.50	0.62	7.64	109.03
GO:0071310	cellular response to organic substance	233	0.44	0.47	5.95	41.66
GO:0042127	regulation of cell proliferation	227	0.45	0.48	6.03	12.04
GO:0006508	proteolysis	223	0.55	0.57	7.34	47.86
GO:0030154	cell differentiation	223	0.39	0.39	5.18	16.68
GO:1902533	positive regulation of intracellular signal transduction	182	0.55	0.63	7.95	189.48
GO:0051704	multi-organism process	180	0.29	0.15	3.12	3.37
GO:0008203	cholesterol metabolic process	28	0.80	0.72	9.22	82.65
GO:0044255	cellular lipid metabolic process	152	0.38	0.44	5.89	38.02
GO:0043066	negative regulation of apoptotic process	168	0.56	0.63	7.79	81.07
GO:0006811	ion transport	167	0.38	0.44	5.19	10.99
GO:0051345	positive regulation of hydrolase activity	156	0.57	0.57	7.42	32.99
GO:0009894	regulation of catabolic process	151	0.42	0.46	5.75	10.74
GO:0007346	regulation of mitotic cell cycle	128	0.49	0.53	6.68	14.24
GO:0051046	regulation of secretion	122	0.42	0.50	5.90	14.08
GO:0016567	protein ubiquitination	120	0.69	0.74	9.00	153.79
GO:0007186	G-protein coupled receptor signaling pathway	105	0.55	0.57	7.20	23.17
GO:0016477	cell migration	100	0.47	0.48	6.31	17.13
GO:0030335	positive regulation of cell migration	97	0.58	0.64	8.22	157.26
GO:0045596	negative regulation of cell differentiation	94	0.44	0.51	6.50	82.79
GO:0001819	positive regulation of cytokine production	89	0.51	0.54	6.97	44.26
GO:0032989	cellular component morphogenesis	75	0.56	0.48	7.27	42.57
GO:0090066	regulation of anatomical structure size	72	0.53	0.46	6.45	8.64
GO:0034762	regulation of transmembrane transport	71	0.44	0.51	6.24	14.08
GO:0010469	regulation of signaling receptor activity	71	0.59	0.62	7.95	48.62
GO:0016050	vesicle organization	71	0.58	0.54	7.25	18.35
GO:0048513	animal organ development	70	0.50	0.45	5.88	11.73
GO:0001558	regulation of cell growth	70	0.58	0.58	7.66	26.25
GO:0006518	peptide metabolic process	61	0.56	0.57	7.65	56.97
GO:0055065	metal ion homeostasis	80	0.57	0.64	7.90	34.21
GO:0072507	divalent inorganic cation homeostasis	60	0.61	0.66	8.18	34.21
GO:0016055	Wnt signaling pathway	54	0.59	0.65	7.65	28.58
GO:0032984	protein-containing complex disassembly	47	0.61	0.55	7.66	35.41
GO:0050792	regulation of viral process	45	0.60	0.59	7.74	14.20
GO:0050804	modulation of chemical synaptic transmission	45	0.52	0.58	7.24	27.32
GO:0051054	positive regulation of DNA metabolic process	38	0.59	0.65	8.41	301.51
GO:0048729	tissue morphogenesis	34	0.49	0.44	5.81	10.94
GO:0048598	embryonic morphogenesis	31	0.54	0.47	6.15	10.94
GO:0048598	embryonic morphogenesis	31	0.54	0.47	6.15	10.94
GO:0009887	animal organ morphogenesis	23	0.55	0.47	6.38	10.94
GO:0010821	regulation of mitochondrion organization	36	0.62	0.63	8.12	19.19
GO:0060828	regulation of canonical Wnt signaling pathway	35	0.70	0.70	8.83	44.05
GO:0030705	cytoskeleton-dependent intracellular transport	34	0.60	0.59	7.89	33.20
GO:0016482	cytosolic transport	31	0.71	0.64	8.53	33.20
GO:0001701	in utero embryonic development	30	1.00	0.85	9.63	22.50
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	28	0.63	0.64	8.31	41.85
GO:0050729	positive regulation of inflammatory response	27	0.66	0.68	8.59	125.85
GO:0007268	chemical synaptic transmission	25	0.74	0.72	8.66	23.17
GO:0051092	positive regulation of NF-kappaB transcription factor activity	25	0.93	0.91	9.59	279.44
GO:0009612	response to mechanical stimulus	24	0.70	0.55	8.02	17.55
GO:0043484	regulation of RNA splicing	22	0.77	0.73	9.34	89.96
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	20	1.00	0.92	9.63	384.64
GO:0048469	cell maturation	19	0.70	0.55	8.24	25.22
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	18	0.89	0.80	9.43	45.07
GO:0031122	cytoplasmic microtubule organization	16	0.81	0.73	9.26	50.45
GO:0048568	embryonic organ development	15	0.75	0.63	8.38	15.26
GO:0038127	ERBB signaling pathway	15	0.72	0.73	8.78	31.00
GO:0022008	neurogenesis	12	0.87	0.68	9.29	21.07
