"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0002755~MyD88-dependent toll-like receptor signaling pathway"	10	23.2558139534884	5.61940110718371e-17	"TLR6, MYD88, TLR5, TLR4, IRAK3, TLR7, TLR1, LY96, TLR2, TLR8"	43	33	16792	118.336856941508	4.09672296086683e-14	4.09672296086683e-14	1.55431223447522e-13
"GOTERM_BP_DIRECT"	"GO:0050707~regulation of cytokine secretion"	6	13.953488372093	3.49573883247815e-11	"TLR6, TLR5, TLR4, TLR1, TLR2, TLR8"	43	11	16792	213.006342494715	1.28992695413999e-08	6.44963482621108e-09	4.81860662482347e-08
"GOTERM_BP_DIRECT"	"GO:0006954~inflammatory response"	13	30.2325581395349	8.83019667788935e-11	"TLR6, TLR5, FPR2, FPR1, LY96, MYD88, C5AR1, TLR4, CXCR2, TLR1, TLR7, TLR2, TLR8"	43	379	16792	13.3948579493158	3.25834084158316e-08	1.08611362126254e-08	1.21717469436788e-07
"GOTERM_BP_DIRECT"	"GO:0045087~innate immune response"	13	30.2325581395349	3.76553700195463e-10	"TLR6, MYD88, TYROBP, TLR5, TLR4, PADI4, TLR7, TLR1, LY96, TLR2, FGR, TLR8, FES"	43	430	16792	11.8061654948621	1.38948297201402e-07	3.4737076104463e-08	5.19050535885413e-07
"GOTERM_BP_DIRECT"	"GO:0002224~toll-like receptor signaling pathway"	6	13.953488372093	5.93140964344828e-09	"TLR6, MYD88, TLR4, TLR7, TLR1, TLR8"	43	27	16792	86.780361757106	2.18868778945058e-06	4.377379411169e-07	8.1759957692995e-06
"GOTERM_BP_DIRECT"	"GO:0006955~immune response"	11	25.5813953488372	6.33455349115882e-08	"TLR6, AQP9, FCGR1B, C5AR1, NCF4, TLR4, FCGR2C, LILRB2, TLR1, FCAR, TLR2"	43	421	16792	10.2033917030326	2.33742299474704e-05	3.89574293302442e-06	8.73169552773057e-05
"GOTERM_BP_DIRECT"	"GO:0071260~cellular response to mechanical stimulus"	6	13.953488372093	8.82274706520063e-07	"MYD88, TLR5, TLR4, TLR7, KCNJ2, TLR8"	43	71	16792	33.0009826400262	0.000325506521573704	4.65074199708093e-05	0.00121614156243233
"GOTERM_BP_DIRECT"	"GO:0001774~microglial cell activation"	4	9.30232558139535	3.15117395634855e-06	"TLR6, TLR7, TLR2, TLR8"	43	12	16792	130.170542635659	0.00116210924940285	0.000145337565217063	0.00434356557119653
"GOTERM_BP_DIRECT"	"GO:0032755~positive regulation of interleukin-6 production"	5	11.6279069767442	4.67540565826358e-06	"MYD88, TLR4, LILRB2, TLR7, TLR2"	43	45	16792	43.390180878553	0.00172374136937947	0.00019167370835671	0.00644449766046273
"GOTERM_BP_DIRECT"	"GO:0006968~cellular defense response"	5	11.6279069767442	1.6974519788901e-05	"C5AR1, TYROBP, LILRB2, CXCR2, LY96"	43	62	16792	31.4928732183046	0.00624407519503711	0.000626168970682017	0.0233955428472266
"GOTERM_BP_DIRECT"	"GO:0007165~signal transduction"	13	30.2325581395349	1.78457978749641e-05	"TLR6, LILRB1, FPR1, CSF3R, MYD88, C5AR1, TYROBP, FCGR2C, LILRB2, CXCR2, TLR1, TLR2, PILRA"	43	1161	16792	4.37265388698596	0.00656352353588097	0.000598471587555438	0.0245962659816246
"GOTERM_BP_DIRECT"	"GO:0032757~positive regulation of interleukin-8 production"	4	9.30232558139535	3.63439674133095e-05	"TLR5, TLR4, TLR7, TLR2"	43	26	16792	60.0787119856887	0.0133216386516762	0.00111697302775626	0.0500857516148034
"GOTERM_BP_DIRECT"	"GO:0031663~lipopolysaccharide-mediated signaling pathway"	4	9.30232558139535	6.86127730642708e-05	"MYD88, TLR4, LY96, TLR2"	43	32	16792	48.8139534883721	0.0250011445412293	0.00194571862081783	0.0945360081341162
"GOTERM_BP_DIRECT"	"GO:0032494~response to peptidoglycan"	3	6.97674418604651	9.10300534078518e-05	"MYD88, C5AR1, IRAK3"	43	6	16792	195.255813953488	0.0330336849794151	0.00239652506995491	0.125405002376067
"GOTERM_BP_DIRECT"	"GO:0045359~positive regulation of interferon-beta biosynthetic process"	3	6.97674418604651	0.000127239790263464	"TLR4, TLR7, TLR8"	43	7	16792	167.362126245847	0.0458691617346767	0.003125403719346	0.175247771219056
"GOTERM_BP_DIRECT"	"GO:0009615~response to virus"	5	11.6279069767442	0.000161065438092612	"LILRB1, MYD88, IRAK3, FGR, TLR8"	43	110	16792	17.7505285412262	0.0577059833161652	0.0037079792464404	0.221787994943012
"GOTERM_BP_DIRECT"	"GO:0045416~positive regulation of interleukin-8 biosynthetic process"	3	6.97674418604651	0.000169383810773585	"TLR4, TLR7, TLR8"	43	8	16792	146.441860465116	0.0605943775337713	0.00367018483140524	0.233230041275889
"GOTERM_BP_DIRECT"	"GO:0032760~positive regulation of tumor necrosis factor production"	4	9.30232558139535	0.00021852920179118	"MYD88, TLR4, LY96, TLR2"	43	47	16792	33.2350321622959	0.0774798749605574	0.00447031645425588	0.300805433922313
"GOTERM_BP_DIRECT"	"GO:0006935~chemotaxis"	5	11.6279069767442	0.000239791248391551	"C5AR1, FPR2, FPR1, CXCR2, FES"	43	122	16792	16.0045749142204	0.0846910139819473	0.00464672730016513	0.330027797953159
"GOTERM_BP_DIRECT"	"GO:0007252~I-kappaB phosphorylation"	3	6.97674418604651	0.00039673429666123	"TLR4, TLR7, TLR2"	43	12	16792	97.6279069767442	0.13620862469359	0.00729446545234425	0.545483298779559
"GOTERM_BP_DIRECT"	"GO:0002250~adaptive immune response"	5	11.6279069767442	0.000499886420424852	"LILRB1, LILRB3, FCGR1B, LILRB2, LILRA6"	43	148	16792	13.1929604022627	0.168483559589811	0.00874743133086597	0.686857876809011
"GOTERM_BP_DIRECT"	"GO:0007166~cell surface receptor signaling pathway"	6	13.953488372093	0.000578983828624234	"LILRB3, MYD88, LILRB2, CXCR2, SIGLEC9, LY96"	43	274	16792	8.55134951621117	0.192414950646758	0.009666922218865	0.795138115114336
"GOTERM_BP_DIRECT"	"GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway"	4	9.30232558139535	0.000596683192287973	"C5AR1, FPR2, FPR1, CXCR2"	43	66	16792	23.6673713883016	0.197675237079063	0.00953002962640459	0.819352627104397
"GOTERM_BP_DIRECT"	"GO:0034162~toll-like receptor 9 signaling pathway"	3	6.97674418604651	0.000628170722272004	"MYD88, TLR7, TLR8"	43	15	16792	78.1023255813953	0.206949066424189	0.00961464052902994	0.862417189281683
"GOTERM_BP_DIRECT"	"GO:0032496~response to lipopolysaccharide"	5	11.6279069767442	0.000735200104244314	"C5AR1, TLR4, IRAK3, LY96, TLR2"	43	164	16792	11.9058423142371	0.237679808826145	0.0107968357337224	1.00866848011308
"GOTERM_BP_DIRECT"	"GO:0032722~positive regulation of chemokine production"	3	6.97674418604651	0.000811053603434367	"TLR4, TLR7, TLR2"	43	17	16792	68.9138166894665	0.258737311341434	0.0114493443593473	1.11219800736607
"GOTERM_BP_DIRECT"	"GO:0042346~positive regulation of NF-kappaB import into nucleus"	3	6.97674418604651	0.00124444512610396	"TLR4, TLR7, TLR2"	43	21	16792	55.7873754152824	0.368391926178125	0.0168740195682043	1.70179403735585
"GOTERM_BP_DIRECT"	"GO:0050830~defense response to Gram-positive bacterium"	4	9.30232558139535	0.00124614356009045	"MYD88, C5AR1, TLR2, FGR"	43	85	16792	18.3770177838577	0.36878813817258	0.0162983535711108	1.70409819975963
"GOTERM_BP_DIRECT"	"GO:0071222~cellular response to lipopolysaccharide"	4	9.30232558139535	0.00281418695541003	"LILRB1, TLR5, TLR4, LILRB2"	43	113	16792	13.8234204568841	0.64650958507311	0.0352232803937316	3.8101273251303
"GOTERM_BP_DIRECT"	"GO:0050900~leukocyte migration"	4	9.30232558139535	0.00349382210657276	"C5AR1, ITGAX, FPR2, FPR1"	43	122	16792	12.8036599313763	0.725135703436042	0.0421357945328001	4.70987504311809
"GOTERM_BP_DIRECT"	"GO:0051092~positive regulation of NF-kappaB transcription factor activity"	4	9.30232558139535	0.00445057815676856	"MYD88, TLR4, IRAK3, TLR2"	43	133	16792	11.7447106137437	0.80716661054283	0.0517095816390948	5.96327137352226
"GOTERM_BP_DIRECT"	"GO:0007204~positive regulation of cytosolic calcium ion concentration"	4	9.30232558139535	0.0045446438321311	"C5AR1, FPR2, FPR1, CXCR2"	43	134	16792	11.6570635196112	0.81377427813881	0.0511692749570115	6.08567275962211
"GOTERM_BP_DIRECT"	"GO:0042496~detection of diacyl bacterial lipopeptide"	2	4.65116279069767	0.00499627471797492	"TLR6, TLR2"	43	2	16792	390.511627906977	0.842486860487987	0.0544679240722069	6.6712947675551
"GOTERM_BP_DIRECT"	"GO:0042495~detection of triacyl bacterial lipopeptide"	2	4.65116279069767	0.00499627471797492	"TLR1, TLR2"	43	2	16792	390.511627906977	0.842486860487987	0.0544679240722069	6.6712947675551
"GOTERM_BP_DIRECT"	"GO:0042742~defense response to bacterium"	4	9.30232558139535	0.00565964270578058	"TLR6, TLR5, TLR4, TLR1"	43	145	16792	10.7727345629511	0.876848549212947	0.0597394359099362	7.5253341576118
"GOTERM_BP_DIRECT"	"GO:0002767~immune response-inhibiting cell surface receptor signaling pathway"	2	4.65116279069767	0.00748526557333183	"LILRB1, LILRB2"	43	3	16792	260.341085271318	0.937491470579687	0.0761568027970068	9.8384186637585
"GOTERM_BP_DIRECT"	"GO:0046209~nitric oxide metabolic process"	2	4.65116279069767	0.00748526557333183	"TLR6, TLR2"	43	3	16792	260.341085271318	0.937491470579687	0.0761568027970068	9.8384186637585
"GOTERM_BP_DIRECT"	"GO:0038123~toll-like receptor TLR1:TLR2 signaling pathway"	2	4.65116279069767	0.00748526557333183	"TLR1, TLR2"	43	3	16792	260.341085271318	0.937491470579687	0.0761568027970068	9.8384186637585
"GOTERM_BP_DIRECT"	"GO:0071727~cellular response to triacyl bacterial lipopeptide"	2	4.65116279069767	0.00748526557333183	"TLR1, TLR2"	43	3	16792	260.341085271318	0.937491470579687	0.0761568027970068	9.8384186637585
"GOTERM_BP_DIRECT"	"GO:0002774~Fc receptor mediated inhibitory signaling pathway"	2	4.65116279069767	0.00748526557333183	"LILRB1, LILRB2"	43	3	16792	260.341085271318	0.937491470579687	0.0761568027970068	9.8384186637585
"GOTERM_BP_DIRECT"	"GO:0051607~defense response to virus"	4	9.30232558139535	0.00807721875893315	"LILRB1, ITGAX, TLR7, TLR8"	43	165	16792	9.46694855532065	0.949842939378097	0.0797663430446728	10.576832289867
"GOTERM_BP_DIRECT"	"GO:0007249~I-kappaB kinase/NF-kappaB signaling"	3	6.97674418604651	0.00986205477696591	"TLR4, LY96, TLR8"	43	60	16792	19.5255813953488	0.974194343449841	0.0941143585383213	12.7694589480508
"GOTERM_BP_DIRECT"	"GO:0050776~regulation of immune response"	4	9.30232558139535	0.0099295813995287	"LILRB1, TYROBP, LILRB2, SIGLEC9"	43	178	16792	8.77554220015678	0.974835674204398	0.0923562893986571	12.8514263794611
"GOTERM_BP_DIRECT"	"GO:0045356~positive regulation of interferon-alpha biosynthetic process"	2	4.65116279069767	0.00996817812605461	"TLR7, TLR8"	43	4	16792	195.255813953488	0.9751950795506	0.0904338205146106	12.8982450636852
"GOTERM_BP_DIRECT"	"GO:0038124~toll-like receptor TLR6:TLR2 signaling pathway"	2	4.65116279069767	0.00996817812605461	"TLR6, TLR2"	43	4	16792	195.255813953488	0.9751950795506	0.0904338205146106	12.8982450636852
