"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0006956~complement activation"	7	70	1.34664782023197e-12	"C1S, C3, CLU, C1R, CFH, C7, CFB"	10	87	16792	135.108045977011	1.14469544953977e-10	1.14469544953977e-10	1.44887435382657e-09
"GOTERM_BP_DIRECT"	"GO:0030449~regulation of complement activation"	6	60	1.60680261804583e-12	"C3, CFI, PROS1, CFH, C7, CFB"	10	30	16792	335.84	1.36580191600899e-10	6.82900402892983e-11	1.72873937387408e-09
"GOTERM_BP_DIRECT"	"GO:0006958~complement activation, classical pathway"	6	60	7.95464444029357e-10	"C1S, C3, CLU, C1R, CFI, C7"	10	99	16792	101.769696969697	6.76144779054866e-08	2.25381597829255e-08	8.55818682587994e-07
"GOTERM_BP_DIRECT"	"GO:0006957~complement activation, alternative pathway"	4	40	3.03670443015138e-08	"C3, CFH, C7, CFB"	10	13	16792	516.676923076923	2.58119547535962e-06	6.4529949350689e-07	3.26710758891124e-05
"GOTERM_BP_DIRECT"	"GO:0006508~proteolysis"	5	50	8.68825755191707e-05	"C1S, C3, C1R, CFI, CFB"	10	500	16792	16.792	0.00735813514376937	0.00147597762251883	0.0934349936572154
"GOTERM_BP_DIRECT"	"GO:0061518~microglial cell proliferation"	2	20	0.00107168365823922	"IL33, CLU"	10	2	16792	1679.2	0.0871118894775218	0.0150755351925559	1.14698508585933
"GOTERM_BP_DIRECT"	"GO:0045087~innate immune response"	4	40	0.00124851330493591	"C1S, CLU, C1R, CFI"	10	430	16792	15.6204651162791	0.100746167468137	0.01505550597566	1.335088451156
"GOTERM_BP_DIRECT"	"GO:0006955~immune response"	3	30	0.0200897091648083	"C3, C1R, C7"	10	421	16792	11.9657957244656	0.821828974950084	0.193963636820814	19.6148201057356
"GOTERM_BP_DIRECT"	"GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	2	20	0.033791653686201	"IL33, CLU"	10	64	16792	52.475	0.94617095200439	0.27722710847316	30.9155006009221
"GOTERM_BP_DIRECT"	"GO:0002576~platelet degranulation"	2	20	0.0538821123542585	"CLU, PROS1"	10	103	16792	32.6058252427184	0.990977091639868	0.375496819295305	44.8936691093512
"GOTERM_BP_DIRECT"	"GO:0010951~negative regulation of endopeptidase activity"	2	20	0.0630287326737874	"C3, PROS1"	10	121	16792	27.7553719008264	0.996048761674457	0.395326129090321	50.3624166236044
