"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0006958~complement activation, classical pathway"	13	56.5217391304348	1.59142238612297e-23	"IGHG1, IGHA1, IGLV3-19, IGKV3-20, IGKC, IGHD, IGLV2-23, IGHM, IGKV4-1, IGLV1-44, IGLL5, IGHV3-48, IGKV1-5"	19	99	16792	116.053163211058	9.3893920781255e-22	9.3893920781255e-22	1.58916632840647e-20
"GOTERM_BP_DIRECT"	"GO:0006956~complement activation"	9	39.1304347826087	1.56939761720765e-14	"IGHG1, IGLV3-19, IGKV3-20, IGKC, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5"	19	87	16792	91.4264972776769	9.23594534185668e-13	4.61852778244065e-13	1.56319401867222e-11
"GOTERM_BP_DIRECT"	"GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis"	9	39.1304347826087	3.517470996486e-13	"IGHG1, IGLV3-19, IGKV3-20, IGKC, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5"	19	127	16792	62.6307501036055	2.07514005978737e-11	6.91713353262458e-12	3.51219053840168e-10
"GOTERM_BP_DIRECT"	"GO:0006955~immune response"	11	47.8260869565217	3.22886603858971e-12	"IGHA1, IGLV3-19, IGKV3-20, IGKC, IGHD, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5, CD27"	19	421	16792	23.0918864858107	1.90502835728523e-10	4.76256811765552e-11	3.22428750365589e-09
"GOTERM_BP_DIRECT"	"GO:0006898~receptor-mediated endocytosis"	9	39.1304347826087	7.7565959957064e-12	"IGHA1, IGLV3-19, IGKV3-20, IGKC, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5"	19	186	16792	42.7640067911715	4.57637816531076e-10	9.15275633062151e-11	7.74558195359987e-09
"GOTERM_BP_DIRECT"	"GO:0050871~positive regulation of B cell activation"	6	26.0869565217391	5.00047541994695e-11	"IGHG1, IGHA1, IGKC, IGHD, IGHM, IGLL5"	19	26	16792	203.951417004049	2.95028190766544e-09	4.91713669781291e-10	4.99338903559021e-08
"GOTERM_BP_DIRECT"	"GO:0006910~phagocytosis, recognition"	6	26.0869565217391	7.46142810391275e-11	"IGHG1, IGHA1, IGKC, IGHD, IGHM, IGLL5"	19	28	16792	189.383458646617	4.40224456887961e-09	6.28892049547858e-10	7.4508543779217e-08
"GOTERM_BP_DIRECT"	"GO:0006911~phagocytosis, engulfment"	6	26.0869565217391	2.45348688022124e-10	"IGHG1, IGHA1, IGKC, IGHD, IGHM, IGLL5"	19	35	16792	151.506766917293	1.44755756270598e-08	1.8094469256269e-09	2.45000930654271e-07
"GOTERM_BP_DIRECT"	"GO:0050776~regulation of immune response"	8	34.7826086956522	3.85382471495245e-10	"IGLV3-19, IGKV3-20, IGKC, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5"	19	178	16792	39.7208752217623	2.27375674954899e-08	2.52639642539521e-09	3.84836174038838e-07
"GOTERM_BP_DIRECT"	"GO:0038095~Fc-epsilon receptor signaling pathway"	8	34.7826086956522	3.85382471495245e-10	"IGLV3-19, IGKV3-20, IGKC, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5"	19	178	16792	39.7208752217623	2.27375674954899e-08	2.52639642539521e-09	3.84836174038838e-07
"GOTERM_BP_DIRECT"	"GO:0050853~B cell receptor signaling pathway"	6	26.0869565217391	2.36097198778462e-09	"IGHG1, IGHA1, IGKC, IGHD, IGHM, IGLL5"	19	54	16792	98.1988304093567	1.39297336887445e-07	1.39297345880252e-08	2.3576249508217e-06
"GOTERM_BP_DIRECT"	"GO:0006508~proteolysis"	9	39.1304347826087	1.96682514262916e-08	"IGHG1, IGLV3-19, IGKV3-20, IGKC, IGLV2-23, IGKV4-1, IGLV1-44, IGHV3-48, IGKV1-5"	19	500	16792	15.9082105263158	1.16042617492873e-06	1.05493344282337e-07	1.96403673102807e-05
"GOTERM_BP_DIRECT"	"GO:0045087~innate immune response"	6	26.0869565217391	6.99623931068839e-05	"IGHG1, IGHA1, IGKC, IGHD, IGHM, IGLL5"	19	430	16792	12.3319461444308	0.00411941742096933	0.000343934640480326	0.0698412555437011
"GOTERM_BP_DIRECT"	"GO:0042742~defense response to bacterium"	4	17.3913043478261	0.000467931743813536	"IGHG1, IGKC, IGHD, IGLL5"	19	145	16792	24.3803992740472	0.0272366412363105	0.00212193275888228	0.466287235693708
"GOTERM_BP_DIRECT"	"GO:0002377~immunoglobulin production"	2	8.69565217391304	0.0106706764262361	"IGKV4-1, IGKV1-5"	19	10	16792	176.757894736842	0.46897860433493	0.044204141722592	10.1589402270323
"GOTERM_BP_DIRECT"	"GO:0001895~retina homeostasis"	2	8.69565217391304	0.042041175220305	"IGHA1, IGKC"	19	40	16792	44.1894736842105	0.920665204032561	0.155439211635185	34.8772308767183
"GOTERM_BP_DIRECT"	"GO:0019731~antibacterial humoral response"	2	8.69565217391304	0.0461522129931558	"IGHA1, IGHM"	19	44	16792	40.1722488038277	0.938444691762259	0.159903656611103	37.614784952286
